V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.008106,-0.1409,-0.087858,1.352127,0.440988,-0.105917,0.361876,0.505108,0.12699,-0.054789,-0.979221,-0.228115,-0.005528,0.359877,-6.218733,-4.94152,0.523848,29.482826,6.325831,2.070581,-18.012312,greater than 25.825956
-0.05058,-0.175718,0.180466,1.636692,0.37203,0.131909,0.089527,0.214739,0.206405,-0.195359,-1.874237,-0.135988,-0.221003,1.523094,11.816632,-1.99248,-0.979627,-15.414832,3.53324,-0.353026,5.570089,greater than 25.825956
-0.179605,-0.174987,0.033062,1.522715,0.483745,-0.049146,0.364945,1.009143,0.17569,-0.210477,-2.641189,-0.279823,-0.319991,1.410219,2.008354,-0.916088,2.404822,4.327751,2.213818,1.457742,-7.495585,between 12.865976 and 25.825956
0.262543,-0.380141,0.28973,1.340943,0.4408,0.137279,0.087226,-0.085423,-0.119503,0.326695,0.713639,0.223192,0.026545,-0.540075,-0.576016,6.291457,-5.058908,-14.982052,-2.817881,0.277562,19.130429,between 1.087409 and 12.865976
0.112532,-0.228896,0.123226,1.303244,0.507873,0.007626,0.366479,0.679591,0.155808,-0.287652,-2.47934,-0.094788,-0.459705,1.489921,2.627086,0.462343,0.551371,1.390723,-0.885719,4.150912,-5.154514,greater than 25.825956
-0.620213,-0.344538,0.20896,1.905895,0.679749,-0.321495,0.163177,0.609957,0.439137,-0.404155,-0.447667,-0.857209,0.558447,0.525775,-1.864777,9.5024,-12.827725,-18.018776,-23.182603,0.12216,19.983653,less than 1.087409
0.112532,-0.288115,0.100449,1.38125,0.544315,0.021435,0.276719,0.272647,0.385296,-0.363667,-2.066476,-0.346471,-0.426809,1.618939,2.923794,-0.601731,-0.614243,-6.350981,0.087132,0.012039,-0.835797,greater than 25.825956
-0.219902,-0.326009,-0.299812,1.693896,-0.038383,-0.088928,0.410743,-0.35898,-0.154223,0.07769,0.052573,0.004281,0.002976,-0.018081,-0.798732,-2.092429,0.508928,0.222827,1.941574,0.460041,0.563542,between 1.087409 and 12.865976
0.165351,-0.349288,0.002818,1.3858,0.018291,0.05837,0.149134,-2.690069,0.384542,-0.482086,2.238696,-0.078398,0.001032,1.628085,-35.913398,0.664376,-9.805812,22.41262,-5.302427,-0.575637,14.754348,less than 1.087409
-0.133414,-0.23993,-0.063124,1.668103,-0.075956,0.087523,0.31638,-4.771399,-0.254156,-1.256405,0.459699,-0.473932,-0.128296,1.236666,7.560656,-16.385876,0.368704,-23.278683,2.399632,-0.39036,-11.957041,between 1.087409 and 12.865976
-0.35255,-0.390311,-0.100801,1.660066,0.651098,-0.359854,0.259074,0.375,0.694006,-0.702188,-1.727874,-1.278901,0.124658,1.274341,-0.049154,-4.52052,3.409995,11.869888,9.315013,2.933634,-12.609193,between 12.865976 and 25.825956
-0.107433,-0.221928,-0.168776,1.594527,-0.11554,0.033053,0.273418,2.13146,0.310783,0.40724,-1.628372,0.031098,0.00205,-1.351814,1.875764,-2.749968,4.477687,0.740488,3.394209,0.148736,2.278101,between 12.865976 and 25.825956
-0.520898,-0.299463,-0.152094,1.942553,-0.121698,0.060672,0.586427,1.573856,0.29897,-1.130705,-1.323418,-0.643995,-0.688537,-1.042484,17.317918,7.538743,6.563887,-14.233099,4.851651,2.039441,-21.898337,greater than 25.825956
0.164808,-0.239044,0.004379,1.269472,0.454748,-0.012321,0.332723,0.079644,0.258177,-0.213019,-1.600398,-0.380344,-0.088223,1.101562,-2.052214,-3.635457,0.75021,19.781225,2.921823,2.171137,-15.184972,greater than 25.825956
-0.24125,-0.371093,-0.004994,1.818135,0.388332,-0.099139,0.002,0.022634,0.163773,-0.143548,-0.429602,0.045056,0.03525,0.594847,-3.585565,7.016705,-7.78842,-18.607073,-9.840268,-3.470879,16.996755,less than 1.087409
0.371031,-0.276089,0.00552,1.220615,-0.039577,0.062973,0.006439,0.200959,-0.286428,0.441004,-0.059529,0.012282,0.201147,-0.047781,-10.041093,0.560591,-1.385687,12.91652,-0.46739,-0.178154,4.878677,between 12.865976 and 25.825956
-0.249952,-0.369114,0.061984,1.686848,0.388458,-0.149772,0.128585,0.257478,-0.252038,0.488017,0.47396,0.387906,0.298459,-0.585783,-5.409944,6.260685,-8.3941,-14.936882,-4.822059,1.731166,19.65788,less than 1.087409
-0.436846,-0.395252,0.02617,1.719678,0.39449,-0.238765,0.187658,-0.336353,-0.813634,0.806916,2.058497,1.275575,-0.129222,-1.962775,1.853609,1.647554,3.690215,-3.057587,1.718041,5.131717,1.511154,less than 1.087409
0.097022,-0.349351,-0.022535,1.545361,-0.011805,0.072947,0.20744,-2.637868,0.586124,-1.464747,1.470507,-0.366968,-0.295074,1.282217,-15.512627,-5.071249,-16.706717,0.529682,-1.067958,-5.074757,5.225895,less than 1.087409
0.055512,-0.218215,0.007584,1.551838,0.39289,0.003023,0.18389,0.570951,-0.220753,0.604692,0.575786,0.233213,0.465723,-0.633194,-0.930757,3.74068,-3.252939,-20.353861,-2.899622,-3.596345,20.119675,between 1.087409 and 12.865976
-0.011803,-0.286174,-0.09542,1.624215,-0.008004,0.03382,0.263444,0.605235,-0.131833,0.635772,-0.252394,0.193145,0.105294,-0.276466,12.176195,-4.158314,9.142767,-4.70295,0.634714,2.567279,-4.541367,greater than 25.825956
-0.787252,-0.768056,0.194886,1.742218,1.051054,-0.797913,0.190795,0.630916,1.081409,-0.775062,-1.177241,-2.041536,-0.306615,1.226786,-3.397629,9.364438,1.025911,0.473894,-8.85934,1.756834,-0.314038,less than 1.087409
-0.095763,-0.402164,0.058717,1.602873,0.379567,-0.13136,0.067977,0.039599,-0.356246,0.676458,1.019068,0.591351,0.036899,-0.860231,0.53168,6.71319,-5.104697,-16.726493,-7.187943,3.543305,17.956749,between 1.087409 and 12.865976
0.335155,-0.267638,0.017992,1.281436,0.016941,0.076783,0.024084,-0.620278,-0.029559,0.147516,-1.058324,0.13512,0.268367,-0.957116,-39.53441,2.403245,-4.67144,52.060655,-5.7105,1.127149,25.472554,less than 1.087409
-0.108825,-0.221428,0.155898,1.913215,0.342688,0.1181,-0.15597,0.120987,0.012612,3.9e-05,0.063719,0.064539,0.135185,0.175103,-1.257303,2.016685,-5.503822,-20.424883,-4.423641,-0.562744,13.090511,between 1.087409 and 12.865976
-0.03725,-0.325004,-0.059983,1.677936,-0.003009,0.051466,0.305639,1.947241,-0.153512,1.234564,-1.292073,0.279873,0.348345,-1.155016,-12.933599,-5.354965,-9.179622,5.751579,-1.295875,-3.941264,9.761937,less than 1.087409
-0.381484,-0.277537,0.137551,1.99009,0.495652,-0.093642,-0.057771,-0.149841,0.080218,-0.040902,0.318315,0.138942,0.157597,0.109048,-2.663971,4.720431,-6.713394,-18.856631,-10.514585,-3.553074,17.493286,less than 1.087409
-0.127486,-0.290911,-0.090497,1.653814,0.581889,-0.131234,0.147066,0.523007,-0.29306,0.592548,1.507672,0.609074,0.613021,-1.587718,3.915011,2.618515,0.923815,-9.728935,-1.088326,0.068998,9.323307,between 12.865976 and 25.825956
-0.268645,-0.388466,0.073388,1.725207,0.356634,-0.134429,0.08102,-0.1307,-0.48087,0.85755,1.465585,0.680029,0.056134,-1.568444,1.673182,4.87742,-4.120856,-16.851807,-6.550807,2.957459,15.598184,between 1.087409 and 12.865976
-0.099673,-0.195068,-0.076507,1.55045,-0.087015,0.127416,0.258074,2.751748,-0.017992,0.432011,-1.052898,0.147762,-0.136017,-1.032055,1.914033,-2.61688,5.821066,3.020322,0.3343,1.831122,3.331438,greater than 25.825956
-0.512205,-0.558449,-0.015067,2.145411,0.939716,-0.137371,-0.187425,-0.503251,-0.492604,-0.591256,-2.040977,0.174783,-2.294162,1.132913,5.132674,15.63215,-2.906566,-10.456406,-18.621726,0.106984,7.453438,between 1.087409 and 12.865976
-0.219179,-0.373322,-0.108175,1.61212,0.006008,0.001599,0.312544,0.699128,-0.008613,0.65975,-0.290222,0.17109,0.228165,-0.408849,6.161934,-0.652896,5.706349,-2.179551,-0.923661,1.525559,-2.419406,between 12.865976 and 25.825956
