V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.252717,-0.334588,-0.0535,1.576735,0.372467,-0.174322,0.170012,-0.34386,-0.781687,0.313312,1.970787,1.00061,-0.586997,-1.847738,10.38396,2.512372,10.729132,-2.354042,5.549565,5.426945,-5.365864,greater than 25.825956
-0.34123,-0.350074,-0.096048,1.793767,0.007045,0.023847,0.472884,-0.703125,0.001587,-0.389711,0.282542,-0.231675,-0.001482,0.455252,-11.016269,-0.067405,-6.548406,3.675441,-2.368992,-1.621695,6.886978,less than 1.087409
-0.515881,-0.663064,-0.017769,1.831251,0.923128,-0.769528,0.084924,0.216871,-0.230032,0.749156,1.18839,1.038034,0.919121,-1.005144,2.573951,6.661618,-5.237665,-13.87485,-15.877122,-2.568277,15.766446,less than 1.087409
-0.121821,-0.332984,-0.061742,1.584442,-0.001689,0.056069,0.30257,-3.971548,-0.016094,-0.887621,2.323518,-0.364306,-0.202622,1.806942,0.890476,-5.227604,4.334589,-10.522082,-1.158406,-2.345084,-4.274539,between 12.865976 and 25.825956
-0.460705,-0.476115,-0.261955,1.868882,0.016249,-0.138795,0.556507,0.168461,0.07787,0.197564,-1.223551,0.14906,0.136725,-1.018979,17.224134,4.921513,4.882248,-8.495475,0.547774,4.233932,-13.987028,greater than 25.825956
-0.008724,-0.32359,-0.02021,1.635808,0.015621,0.055302,0.278788,-2.104471,-0.005158,-0.040625,1.057339,-0.008277,0.012259,0.958756,-9.215536,-0.78237,3.029945,-0.077123,-1.60516,0.607137,-0.590792,less than 1.087409
-0.447605,-0.353781,-0.069659,1.805171,0.030575,0.026149,0.528121,-0.028657,0.000477,0.045299,-0.10882,7.4e-05,-0.005557,-0.074327,-0.116522,0.045678,0.435891,1.143945,-0.036202,0.047187,0.838915,less than 1.087409
-0.30595,-0.289001,-0.103808,1.672093,-0.044666,0.070645,0.375453,-0.012042,-1.2e-05,-0.003585,-0.000428,-0.00032,-0.029535,-0.008143,-1.763384,-0.028176,0.679026,0.961399,0.167505,0.127487,0.878308,between 1.087409 and 12.865976
0.344108,-0.368169,0.032035,1.225736,0.027591,0.056069,0.073184,0.188158,-0.023165,0.152347,-0.301348,0.049078,0.073398,-0.273327,-12.737022,1.590232,-4.517166,12.30999,-1.441613,-1.460531,5.44743,between 1.087409 and 12.865976
-0.215598,-0.308982,0.194769,1.741239,-0.018528,0.214875,0.327887,-1.866017,0.686601,-0.21062,1.130328,-0.255877,0.229524,1.122357,-1.286811,2.28426,-9.633821,-11.428098,-0.57589,-2.422268,-4.343307,between 1.087409 and 12.865976
-0.417368,-0.389597,-0.00845,1.752445,0.40404,-0.242601,0.163875,-0.116381,-0.701521,0.805089,1.836317,1.132169,-0.004641,-1.722932,3.519666,3.217937,2.430165,-6.923587,-0.101875,3.405205,4.158013,between 1.087409 and 12.865976
-0.132346,-0.304521,0.157384,1.726411,-0.140453,0.261673,0.301036,3.154083,-1.276259,0.535028,-0.624094,0.308644,-0.627799,-0.887418,4.221498,-1.781174,-2.061828,-19.086256,1.05537,-5.051956,-6.686518,between 12.865976 and 25.825956
0.190946,-0.239838,0.172863,1.497457,0.418149,0.101989,0.042729,0.090571,-0.20569,0.277241,1.180564,0.275226,0.23937,-1.027993,-4.977939,5.940395,-3.032108,-9.991719,-2.332259,0.180618,16.701639,between 1.087409 and 12.865976
0.329123,-0.523176,0.192664,1.356363,0.038178,0.084454,0.106172,0.021702,-0.274402,1.112725,-0.005314,0.1342,0.462015,-0.095432,-31.456541,16.581368,-13.733138,15.385375,-1.064507,-0.902037,6.029884,less than 1.087409
-0.269445,-0.32692,0.017081,1.748151,0.017035,0.079084,0.378521,0.343381,0.002884,-0.128685,-0.021165,-0.007556,-0.000275,0.003755,-1.735982,0.013189,-0.487394,-0.020865,-0.524583,-0.024954,-0.41893,between 1.087409 and 12.865976
-0.471261,-0.254946,-0.035949,1.637033,-0.110357,0.133554,0.373151,-0.843146,-0.069384,0.135166,0.069165,0.216033,0.204837,0.370236,14.56395,1.104458,5.446432,5.600557,-1.231571,0.247143,-0.958025,greater than 25.825956
