longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.11,32.79,16,1791.0,518.0,1006.0,491.0,3.5179,between 119600.0 and 179700.0
-117.83,34.14,26,8254.0,1153.0,3460.0,1131.0,6.5253,greater than 264725.0
-121.08,38.67,10,2499.0,331.0,1040.0,333.0,6.844,between 179700.0 and 264725.0
-122.29,37.81,26,768.0,152.0,392.0,127.0,1.7719,less than 119600.0
-117.61,33.45,6,950.0,184.0,426.0,186.0,4.7237,between 179700.0 and 264725.0
-117.19,34.06,21,6107.0,1559.0,2805.0,1444.0,2.5643,less than 119600.0
-117.65,33.49,16,2223.0,454.0,628.0,382.0,4.3603,between 179700.0 and 264725.0
-118.26,33.96,39,1255.0,323.0,902.0,327.0,1.5812,less than 119600.0
-122.22,37.78,44,2968.0,710.0,2269.0,610.0,2.3906,less than 119600.0
-122.18,37.75,45,990.0,261.0,901.0,260.0,2.1731,less than 119600.0
-117.27,34.45,8,6463.0,1095.0,3213.0,1031.0,3.2215,less than 119600.0
-122.65,38.23,52,1923.0,393.0,910.0,345.0,3.45,between 179700.0 and 264725.0
-122.08,37.61,26,2261.0,443.0,1039.0,395.0,3.7931,between 179700.0 and 264725.0
-122.18,37.78,50,1642.0,322.0,713.0,284.0,3.2984,between 119600.0 and 179700.0
-115.56,32.79,20,2372.0,835.0,2283.0,767.0,1.1707,less than 119600.0
-118.21,34.64,16,2573.0,427.0,1273.0,426.0,5.9508,between 179700.0 and 264725.0
-118.1,34.17,46,1774.0,315.0,753.0,330.0,4.7241,greater than 264725.0
-117.24,34.15,26,2041.0,293.0,936.0,375.0,6.0,between 119600.0 and 179700.0
-118.46,34.06,46,1302.0,215.0,482.0,226.0,7.0674,greater than 264725.0
-117.91,33.82,29,1444.0,326.0,1038.0,271.0,2.3843,between 179700.0 and 264725.0
-118.45,34.28,36,2602.0,638.0,2780.0,620.0,2.7155,between 119600.0 and 179700.0
-119.04,36.07,17,2623.0,659.0,1912.0,618.0,1.5893,less than 119600.0
-121.42,38.5,24,7740.0,1539.0,4333.0,1397.0,3.025,less than 119600.0
-117.11,32.7,34,2028.0,522.0,1797.0,464.0,1.7402,less than 119600.0
-117.71,34.12,20,11250.0,1893.0,4952.0,1859.0,5.6785,between 179700.0 and 264725.0
-118.44,34.0,44,1462.0,338.0,821.0,341.0,2.599,greater than 264725.0
-118.57,34.21,23,4891.0,793.0,2447.0,765.0,5.8798,greater than 264725.0
-121.85,37.66,14,4236.0,701.0,1833.0,663.0,5.6399,greater than 264725.0
-120.46,34.64,11,562.0,164.0,504.0,147.0,2.0161,less than 119600.0
-117.08,33.12,37,1060.0,268.0,823.0,229.0,1.8363,between 119600.0 and 179700.0
-117.11,33.23,13,5819.0,919.0,2228.0,866.0,4.9335,greater than 264725.0
-117.5,33.92,31,2529.0,513.0,1504.0,426.0,2.9821,less than 119600.0
-121.32,37.97,46,2270.0,427.0,1097.0,453.0,3.3235,less than 119600.0
-117.95,33.87,35,1854.0,383.0,1115.0,381.0,4.4784,between 179700.0 and 264725.0
-122.1,37.4,23,1755.0,508.0,1374.0,506.0,4.3077,greater than 264725.0
-121.03,37.69,5,4034.0,771.0,1967.0,742.0,3.8065,between 119600.0 and 179700.0
-123.22,40.16,27,1848.0,449.0,396.0,150.0,2.8472,less than 119600.0
-118.08,34.1,32,2830.0,645.0,1500.0,527.0,3.0819,between 179700.0 and 264725.0
-121.97,37.97,27,1691.0,289.0,807.0,296.0,6.1168,between 179700.0 and 264725.0
-122.7,38.66,43,1384.0,284.0,582.0,224.0,3.9063,between 179700.0 and 264725.0
-118.35,34.07,45,7803.0,2154.0,3359.0,2041.0,3.3594,greater than 264725.0
-121.45,38.57,52,3994.0,635.0,1295.0,625.0,5.1169,between 179700.0 and 264725.0
-119.72,34.43,46,1332.0,329.0,746.0,310.0,3.6719,greater than 264725.0
-119.84,36.8,19,3244.0,776.0,1463.0,710.0,2.0469,less than 119600.0
-118.09,34.08,34,1513.0,384.0,986.0,336.0,2.6901,between 179700.0 and 264725.0
-119.69,36.79,5,2613.0,476.0,1490.0,481.0,4.0993,less than 119600.0
-118.08,33.76,26,1967.0,577.0,692.0,538.0,1.6111,less than 119600.0
-122.12,37.89,30,3227.0,733.0,1260.0,684.0,4.125,between 179700.0 and 264725.0
-121.84,37.27,16,2429.0,387.0,1293.0,363.0,5.5,between 179700.0 and 264725.0
-121.48,38.59,52,1186.0,341.0,1038.0,320.0,1.6116,less than 119600.0
-119.69,36.8,31,2576.0,458.0,1306.0,418.0,3.2813,less than 119600.0
-118.44,34.29,30,1632.0,401.0,1357.0,401.0,3.1588,between 119600.0 and 179700.0
-119.88,36.85,8,2580.0,372.0,1111.0,393.0,7.5,between 179700.0 and 264725.0
-122.77,38.33,32,2054.0,324.0,843.0,306.0,4.5875,greater than 264725.0
-122.08,37.94,44,2185.0,357.0,943.0,366.0,4.725,between 179700.0 and 264725.0
-119.18,36.4,39,1730.0,310.0,899.0,309.0,2.6648,between 119600.0 and 179700.0
-122.48,37.78,50,2159.0,437.0,1111.0,417.0,3.5588,greater than 264725.0
-119.71,36.83,15,2727.0,500.0,1228.0,436.0,3.5078,less than 119600.0
-123.02,38.46,52,2154.0,499.0,524.0,259.0,2.0556,between 119600.0 and 179700.0
-118.04,34.05,32,1252.0,273.0,1337.0,263.0,2.6579,between 119600.0 and 179700.0
-122.23,37.81,52,1433.0,229.0,612.0,213.0,4.7708,greater than 264725.0
-118.58,34.17,29,3393.0,574.0,1471.0,587.0,6.2064,greater than 264725.0
-118.33,34.1,30,5293.0,2446.0,4123.0,2127.0,1.51,between 179700.0 and 264725.0
-117.15,32.9,12,1681.0,381.0,1050.0,362.0,4.2008,between 119600.0 and 179700.0
