longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.66,33.63,16,3299.0,610.0,1967.0,604.0,5.5085,between 179700.0 and 264725.0
-118.28,34.07,24,3247.0,1281.0,2642.0,1182.0,2.4632,between 179700.0 and 264725.0
-122.07,37.89,38,2139.0,343.0,809.0,340.0,5.5636,greater than 264725.0
-122.29,37.81,50,760.0,190.0,377.0,122.0,0.9011,less than 119600.0
-117.7,35.6,16,2678.0,483.0,1473.0,487.0,3.858,less than 119600.0
-117.11,32.75,34,2131.0,594.0,1373.0,562.0,2.113,less than 119600.0
-118.02,33.76,25,1759.0,404.0,1404.0,385.0,3.6289,between 179700.0 and 264725.0
-120.65,35.28,32,896.0,240.0,548.0,231.0,2.5455,between 119600.0 and 179700.0
-117.14,32.72,45,1140.0,310.0,840.0,339.0,1.6156,between 119600.0 and 179700.0
-116.85,34.98,26,3606.0,792.0,1683.0,608.0,2.6587,less than 119600.0
-119.75,36.8,25,2718.0,504.0,1257.0,465.0,2.3333,less than 119600.0
-121.54,39.51,33,3585.0,757.0,1887.0,765.0,2.502,less than 119600.0
-118.38,34.02,31,1893.0,450.0,819.0,426.0,4.3077,between 119600.0 and 179700.0
-117.11,32.76,31,2293.0,549.0,1108.0,557.0,3.3854,between 179700.0 and 264725.0
-117.3,34.13,52,1859.0,395.0,968.0,333.0,1.2034,less than 119600.0
-118.85,34.04,21,3837.0,578.0,1509.0,509.0,8.4476,greater than 264725.0
