longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.59788,34.067852,28.910976,5175.763,745.6244,2263.738,758.10504,5.647848,greater than 264725.0
-118.189964,33.970264,33.830917,4080.5837,914.39905,2112.2185,864.59717,2.7947493,less than 119600.0
-118.10116,34.029278,40.07042,2252.696,379.02676,1619.9105,360.23813,4.953643,between 179700.0 and 264725.0
-117.22324,32.70343,20.234526,1017.8223,145.23555,190.91557,125.1328,5.5116444,between 179700.0 and 264725.0
-118.28167,34.057964,4.7136254,1551.2511,398.40942,679.492,360.16714,4.3194256,between 179700.0 and 264725.0
-117.90949,33.786587,26.22627,1169.7646,345.0266,1054.8197,264.5574,2.3711073,between 179700.0 and 264725.0
-117.78562,33.888046,22.108181,522.90405,115.576195,257.61862,92.744156,2.034049,between 119600.0 and 179700.0
-117.7409,33.95278,5.275373,8833.041,1478.7256,3601.196,1356.03,5.584987,less than 119600.0
-120.609695,37.723644,26.19296,1504.7756,257.26385,1102.3109,209.09221,5.709796,between 179700.0 and 264725.0
-117.88106,33.706936,2.046214,5585.7837,1192.6371,3180.3545,1062.9395,3.476406,between 179700.0 and 264725.0
-117.11876,32.66935,26.484526,310.49747,54.35331,99.55544,48.072216,4.818629,greater than 264725.0
-117.53653,33.741024,38.730087,3358.1897,1108.1516,2073.824,1093.5588,1.7113752,between 119600.0 and 179700.0
-122.02265,37.961838,18.84907,4047.0269,747.4098,1736.9241,702.01917,4.1795897,greater than 264725.0
-122.27265,37.83623,17.51441,1854.6014,297.73074,615.80347,306.17813,5.3032794,between 179700.0 and 264725.0
-118.40169,33.95928,36.243504,3335.469,855.30994,1571.5066,778.00446,2.607645,between 179700.0 and 264725.0
-122.03719,37.591595,30.42623,1044.9767,288.51608,759.7213,278.85248,1.935962,between 119600.0 and 179700.0
-117.299774,32.987095,9.936336,1564.9735,258.8773,626.67523,235.9758,4.818636,between 179700.0 and 264725.0
-122.451866,38.176846,13.055977,2899.0466,604.30035,1764.9606,528.2056,2.2311213,between 179700.0 and 264725.0
-117.85228,33.622715,28.363873,1208.2454,453.53522,913.79865,444.29077,0.6971177,greater than 264725.0
-122.17226,37.58039,53.945812,3440.5232,641.2281,2005.2188,604.3973,2.877337,between 119600.0 and 179700.0
-119.01438,34.291058,29.853743,1296.695,205.55312,729.5618,196.34883,3.2323084,between 179700.0 and 264725.0
-119.03936,34.120323,9.206226,5255.071,833.63544,2153.1646,738.7025,6.0002394,greater than 264725.0
-121.05541,38.566162,30.27893,3318.8342,906.26935,1647.9653,880.04663,1.5546658,less than 119600.0
-121.8126,38.16294,38.375145,2836.7712,466.63715,1147.4381,513.8673,5.87975,greater than 264725.0
-117.49197,32.99832,26.606455,1927.1228,436.62115,1326.2631,399.10455,2.153476,between 119600.0 and 179700.0
-119.14429,34.034103,11.867411,3941.7495,649.8966,1737.9076,658.6057,6.440699,greater than 264725.0
-117.554855,33.568714,52.043495,743.8899,39.387352,629.11176,-6.381542,12.348897,greater than 264725.0
-118.25815,33.84424,39.630924,248.4228,256.58612,888.5271,231.15625,-0.32460043,between 119600.0 and 179700.0
-118.27023,33.86585,29.10148,1350.5751,371.68607,972.6753,349.5672,3.0674908,less than 119600.0
-122.45378,38.00001,34.38492,2023.6388,570.9752,1421.0828,509.85083,2.7919848,between 179700.0 and 264725.0
-117.95078,34.086926,29.631004,311.61716,117.19779,361.28946,117.836845,1.60824,less than 119600.0
