longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-119.90495,36.94054,32.49587,2390.9463,345.7002,761.04767,351.14175,6.404283,between 179700.0 and 264725.0
-117.085655,33.44155,7.928191,1238.8751,295.69638,1098.6603,347.3408,2.8324559,between 119600.0 and 179700.0
-117.98168,34.268166,19.166767,1184.3998,217.83972,297.70056,297.76807,4.154188,less than 119600.0
-122.137695,37.60143,42.27646,2439.0752,621.9456,1946.7538,603.8365,2.299063,less than 119600.0
-117.185524,32.96836,25.866163,1543.6464,355.41876,1029.424,335.53284,3.2089162,between 179700.0 and 264725.0
-120.93817,39.300827,19.918081,5491.9424,1792.3864,3095.3572,1688.8544,2.3648233,less than 119600.0
-117.99488,33.99248,45.8598,1736.8284,537.35706,1690.4359,410.28293,1.604551,less than 119600.0
-117.24651,33.84101,37.117702,2191.0908,534.54376,1345.0432,544.8731,3.061818,between 179700.0 and 264725.0
-118.7472,34.030796,34.626534,730.9544,202.74908,764.6914,214.34033,2.038604,between 119600.0 and 179700.0
-118.22995,34.140644,49.643494,1557.9683,553.71375,1230.8396,492.971,3.0007527,between 179700.0 and 264725.0
-122.6479,37.942272,51.50633,942.84924,159.21494,598.27985,195.25829,3.4198515,between 179700.0 and 264725.0
-117.415504,33.451862,28.687681,3114.636,588.8631,1619.8324,629.41077,4.7756495,greater than 264725.0
-120.636116,39.049023,9.32893,2562.4314,451.13812,1366.8724,410.87247,4.775062,between 179700.0 and 264725.0
-118.4608,34.13112,46.028835,2144.0132,378.66525,1043.1128,403.33795,6.694701,greater than 264725.0
-117.08715,34.10141,5.321772,11033.087,9084.614,3807.2551,9515.847,2.5364468,between 119600.0 and 179700.0
-121.41649,38.82256,44.43648,1370.9496,267.7066,638.4156,280.22882,3.3942363,between 119600.0 and 179700.0
-118.87128,35.96418,33.530376,1864.1764,311.5963,880.58264,321.5728,4.77049,greater than 264725.0
-122.10208,37.415756,52.17098,1226.9064,273.4509,609.98456,234.92003,3.4114017,greater than 264725.0
-121.549576,35.054256,36.45585,274.65958,-149.55167,-1459.4983,1322.6016,1.574692,less than 119600.0
-119.57906,36.82647,4.070768,3331.9707,811.25586,1482.3693,794.26135,3.4735928,between 179700.0 and 264725.0
-119.05573,36.306545,28.771566,3397.6313,583.37036,1657.6943,553.5299,3.1211064,less than 119600.0
-121.68147,37.39425,25.378527,2536.887,491.27603,1209.0018,445.40045,2.9597926,between 179700.0 and 264725.0
-118.83753,33.995975,32.527954,3096.1514,861.187,2006.3756,751.36835,3.33339,greater than 264725.0
-117.8687,33.52081,36.07566,2184.1511,446.3334,993.1107,426.1067,2.8775356,greater than 264725.0
