longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.32455,34.117638,44.43858,3192.4294,689.7788,2847.9802,600.00916,2.7769444,greater than 264725.0
-119.15198,36.15336,22.123142,1534.5286,256.70438,836.2123,256.7373,3.603297,less than 119600.0
-117.2655,33.203953,19.129915,1735.5176,528.62335,1159.8973,472.8137,1.5366203,less than 119600.0
-120.47668,34.418724,10.56249,2348.827,340.7815,813.5774,375.81686,-5.0394797,between 119600.0 and 179700.0
-119.168884,35.67318,26.357927,8096.0137,1295.1681,4390.5825,1254.6089,4.9198346,between 179700.0 and 264725.0
-117.22295,32.67587,20.817764,2268.437,443.08203,1612.9222,418.89722,3.669421,greater than 264725.0
-122.70718,38.129623,43.754356,2499.8333,415.00226,1149.5807,381.50247,4.579217,greater than 264725.0
-118.58668,34.3271,34.48018,1284.9877,326.02304,604.0907,314.44778,1.6432009,less than 119600.0
-115.251686,33.220783,12.32203,6964.587,1063.2373,2950.9197,1015.48676,5.0711665,between 119600.0 and 179700.0
-117.30789,32.632664,38.943516,7092.388,1354.2533,2338.8098,1286.7928,4.7927594,between 119600.0 and 179700.0
-117.032,32.69141,33.76762,3795.1978,839.3747,2687.1206,759.493,3.966121,between 119600.0 and 179700.0
-118.377144,34.03532,41.122684,3190.0854,603.11005,1946.5238,562.34204,5.025595,between 119600.0 and 179700.0
-120.16862,34.67344,22.085342,1638.3232,351.99872,670.6302,282.33734,4.18419,greater than 264725.0
-121.89922,37.612617,30.888649,413.02252,82.65647,280.56277,69.37571,2.2990637,less than 119600.0
-117.17279,32.80438,34.379456,1586.4061,670.8008,1547.3589,625.0645,2.458022,less than 119600.0
-121.20562,34.273167,10.355025,1583.3403,188.55025,386.4862,192.63234,10.182168,between 179700.0 and 264725.0
-117.87821,33.825584,28.530315,1391.6898,528.6116,1354.926,447.47232,1.548684,less than 119600.0
-119.92288,34.625397,29.878626,4021.615,1147.2867,2625.166,1132.5828,2.9174864,greater than 264725.0
-121.50121,38.49122,31.428268,3071.4658,521.26965,1855.7842,512.5271,3.604049,between 179700.0 and 264725.0
-118.02194,34.218857,52.716244,2194.2998,371.37308,1212.175,368.96478,4.6353965,between 179700.0 and 264725.0
-118.46391,34.061718,34.356396,1898.8992,339.1927,988.9447,341.8189,4.5602937,between 179700.0 and 264725.0
-119.716194,36.902596,12.938908,4673.634,806.73816,1997.9435,797.7445,3.4650898,less than 119600.0
-120.18065,36.928375,16.708046,8396.975,1440.1956,4531.1865,1351.3528,3.974158,between 119600.0 and 179700.0
-120.32717,34.421604,24.223217,3552.9797,476.85632,932.27734,524.742,7.23779,greater than 264725.0
-122.443306,39.30732,26.424208,9733.442,1626.6953,4280.556,1785.0709,4.884616,between 119600.0 and 179700.0
-117.097916,33.14322,41.305748,3366.2092,679.1471,1461.2727,572.75073,3.4614258,between 119600.0 and 179700.0
-117.16073,33.160294,23.253578,2411.2715,394.9206,917.55676,388.5235,6.932911,greater than 264725.0
-123.46979,37.42162,50.81602,1370.4047,241.47751,678.9925,235.5903,4.3968477,greater than 264725.0
-118.065,33.88308,26.458723,5918.4062,895.70526,2645.406,871.79486,5.047836,greater than 264725.0
-117.054565,32.761948,13.906413,829.7558,210.5501,873.98267,187.46886,2.48974,less than 119600.0
-118.1475,33.863,27.429089,4751.9727,1002.70575,2482.1287,909.28375,4.1424484,between 179700.0 and 264725.0
-118.12069,34.079674,20.952349,3190.59,597.8771,1265.2932,538.5898,5.4429603,greater than 264725.0
-121.91705,37.515953,21.052952,3086.2725,454.87875,1694.5132,438.2724,6.695689,greater than 264725.0
-121.96429,38.339687,51.094334,1174.2339,298.96793,888.58765,303.53235,2.2280734,less than 119600.0
-117.56273,34.15723,6.3098664,4724.9375,888.41797,1388.3597,753.2448,3.7849503,less than 119600.0
