duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
384.451,h264,640.0,480.0,646432.0,29.0,205.0,11318.0,0.0,11523.0,2839955.0,28225248.0,31065203.0,vp8,820000.0,29.97,1280.0,720.0,greater than 10.433
43.827,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,h264,56000.0,12.0,640.0,480.0,between 4.408 and 10.433
67.583336,mpeg4,176.0,144.0,51225.0,12.0,15.0,777.0,0.0,792.0,47585.0,385164.0,432749.0,mpeg4,820000.0,15.0,480.0,360.0,less than 2.096
163.897,flv,320.0,240.0,267032.0,29.0,87.0,4826.0,0.0,4913.0,824159.0,4646573.0,5470732.0,flv,242000.0,15.0,176.0,144.0,less than 2.096
163.897,flv,320.0,240.0,267032.0,29.0,87.0,4826.0,0.0,4913.0,824159.0,4646573.0,5470732.0,vp8,3000000.0,15.0,176.0,144.0,less than 2.096
476.957,vp8,1280.0,720.0,1387100.0,30.05252,105.0,14200.0,0.0,14305.0,3487520.0,79210885.0,82698405.0,vp8,242000.0,25.0,480.0,360.0,between 4.408 and 10.433
43.827,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,h264,56000.0,12.0,640.0,480.0,between 4.408 and 10.433
167.39166,h264,1280.0,720.0,2207484.0,24.0,86.0,3931.0,0.0,4017.0,4369420.0,41819887.0,46189307.0,vp8,3000000.0,25.0,640.0,480.0,greater than 10.433
52.68,h264,480.0,360.0,372001.0,25.0,53.0,1265.0,0.0,1318.0,870136.0,1579497.0,2449633.0,h264,242000.0,29.97,176.0,144.0,between 2.096 and 4.408
67.583336,mpeg4,176.0,144.0,51225.0,12.0,15.0,777.0,0.0,792.0,47585.0,385164.0,432749.0,h264,56000.0,29.97,640.0,480.0,between 4.408 and 10.433
255.28,flv,320.0,240.0,250276.0,25.0,110.0,6272.0,0.0,6382.0,611474.0,7374864.0,7986338.0,vp8,539000.0,12.0,480.0,360.0,between 2.096 and 4.408
97.151665,h264,1280.0,720.0,2293029.0,29.0,52.0,2859.0,0.0,2911.0,2612006.0,25234443.0,27846449.0,h264,56000.0,29.97,640.0,480.0,greater than 10.433
391.08,h264,640.0,480.0,230847.0,25.0,209.0,9569.0,0.0,9778.0,9023743.0,2261252.0,11284995.0,h264,109000.0,24.0,1280.0,720.0,greater than 10.433
440.967,h264,320.0,240.0,281642.0,30.0,236.0,12994.0,0.0,13230.0,2444863.0,13079542.0,15524405.0,vp8,242000.0,25.0,320.0,240.0,between 2.096 and 4.408
52.68,h264,480.0,360.0,372001.0,25.0,53.0,1265.0,0.0,1318.0,870136.0,1579497.0,2449633.0,mpeg4,3000000.0,29.97,320.0,240.0,between 2.096 and 4.408
860.056,vp8,1280.0,720.0,2688309.0,29.968605,277.0,25496.0,0.0,25773.0,12989828.0,276022270.0,289012098.0,mpeg4,109000.0,24.0,1280.0,720.0,between 4.408 and 10.433
440.967,h264,320.0,240.0,281642.0,30.0,236.0,12994.0,0.0,13230.0,2444863.0,13079542.0,15524405.0,flv,539000.0,15.0,480.0,360.0,less than 2.096
250.017,h264,320.0,240.0,153059.0,29.0,128.0,7366.0,0.0,7494.0,856855.0,3926589.0,4783444.0,flv,539000.0,12.0,320.0,240.0,less than 2.096
368.32,vp8,640.0,480.0,29096.0,25.02174,74.0,9134.0,0.0,9208.0,869558.0,470067.0,1339625.0,flv,539000.0,24.0,1920.0,1080.0,between 4.408 and 10.433
67.583336,mpeg4,176.0,144.0,51225.0,12.0,15.0,777.0,0.0,792.0,47585.0,385164.0,432749.0,mpeg4,242000.0,15.0,176.0,144.0,less than 2.096
217.518,h264,480.0,360.0,83054.0,29.0,112.0,6408.0,0.0,6520.0,406683.0,1851539.0,2258222.0,flv,820000.0,24.0,176.0,144.0,less than 2.096
69.93833,mpeg4,176.0,144.0,56717.0,12.0,14.0,825.0,0.0,839.0,47521.0,448322.0,495843.0,flv,820000.0,29.97,1280.0,720.0,less than 2.096
384.451,h264,640.0,480.0,646432.0,29.0,205.0,11318.0,0.0,11523.0,2839955.0,28225248.0,31065203.0,mpeg4,109000.0,29.97,1920.0,1080.0,greater than 10.433
67.583336,mpeg4,176.0,144.0,51225.0,12.0,15.0,777.0,0.0,792.0,47585.0,385164.0,432749.0,vp8,820000.0,24.0,320.0,240.0,between 4.408 and 10.433
107.443,vp8,480.0,360.0,320011.0,30.093458,30.0,3190.0,0.0,3220.0,671936.0,3625932.0,4297868.0,vp8,3000000.0,24.0,320.0,240.0,between 2.096 and 4.408
