duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
215.23,h264,480.0,360.0,235114.0,29.0,139.0,6871.0,0.0,7010.0,1749812.0,14594651.0,16344563.0,mpeg4,109000.0,29.97,320.0,240.0,between 4.408 and 10.433
239.89,vp8,640.0,480.0,284399.0,25.0,118.0,7839.0,0.0,8017.0,1051973.0,8374502.0,9426475.0,flv,242000.0,12.0,640.0,480.0,between 2.096 and 4.408
329.41,mpeg4,1280.0,720.0,432201.0,12.0,198.0,9551.0,0.0,9750.0,2302191.0,23065949.0,25358140.0,h264,820000.0,29.97,480.0,360.0,greater than 10.433
93.42,h264,320.0,240.0,208334.0,30.0,37.0,2249.0,0.0,2286.0,710671.0,3988190.0,4697861.0,vp8,56000.0,24.0,320.0,240.0,between 4.408 and 10.433
671.38,vp8,1920.0,1080.0,1542097.0,13.0,112.0,12050.0,0.0,12162.0,7353120.0,64455675.0,71808795.0,flv,5000000.0,25.0,640.0,480.0,between 2.096 and 4.408
197.48,mpeg4,480.0,360.0,259532.0,15.0,71.0,5043.0,0.0,5114.0,1683560.0,5558193.0,7241753.0,h264,820000.0,15.0,1920.0,1080.0,less than 2.096
388.47,h264,640.0,480.0,286908.0,25.0,155.0,6612.0,0.0,6767.0,2261094.0,28253065.0,30494159.0,vp8,109000.0,29.97,176.0,144.0,between 2.096 and 4.408
133.97,vp8,320.0,240.0,203795.0,29.0,95.0,5368.0,0.0,5463.0,457814.0,4196214.0,4655028.0,mpeg4,242000.0,12.0,640.0,480.0,greater than 10.433
259.26,flv,176.0,144.0,52518.0,12.0,40.0,2940.0,0.0,2974.0,146914.0,1338198.0,1484112.0,h264,3000000.0,29.97,320.0,240.0,between 4.408 and 10.433
445.44,vp8,1280.0,720.0,658654.0,25.0,131.0,12428.0,0.0,12659.0,2137679.0,64445917.0,66623596.0,mpeg4,539000.0,24.0,176.0,144.0,less than 2.096
266.91,h264,1280.0,720.0,739920.0,30.0,82.0,6322.0,0.0,6404.0,2729411.0,22516934.0,25246345.0,flv,109000.0,25.0,640.0,480.0,between 4.408 and 10.433
98.38,mpeg4,176.0,144.0,54047.0,7.0,26.0,1011.0,0.0,1037.0,369343.0,417462.0,786805.0,vp8,5000000.0,12.0,320.0,240.0,between 2.096 and 4.408
232.55,h264,480.0,360.0,391071.0,29.0,76.0,4953.0,0.0,5049.0,2037948.0,6912563.0,8950511.0,h264,539000.0,29.97,320.0,240.0,greater than 10.433
351.42,vp8,640.0,480.0,245057.0,25.0,108.0,7654.0,0.0,7762.0,1101960.0,4267072.0,5369032.0,mpeg4,242000.0,12.0,1920.0,1080.0,between 4.408 and 10.433
65.85,flv,320.0,240.0,213112.0,15.0,43.0,2011.0,0.0,2054.0,548291.0,2419857.0,2972148.0,flv,820000.0,15.0,1280.0,720.0,less than 2.096
499.28,mpeg4,176.0,144.0,55596.0,12.0,189.0,3649.0,0.0,3738.0,100971.0,2070971.0,2173042.0,mpeg4,3000000.0,29.97,1920.0,1080.0,between 2.096 and 4.408
124.45,h264,1280.0,720.0,661335.0,24.0,67.0,4115.0,0.0,4182.0,4449810.0,22676656.0,27126466.0,h264,5000000.0,24.0,640.0,480.0,between 4.408 and 10.433
373.31,vp8,1920.0,1080.0,1367774.0,29.0,141.0,10208.0,0.0,10419.0,6855430.0,49198014.0,56043444.0,flv,539000.0,15.0,1920.0,1080.0,greater than 10.433
275.39,mpeg4,320.0,240.0,243442.0,30.0,93.0,6855.0,0.0,6948.0,555654.0,4616897.0,5173551.0,h264,820000.0,29.97,1280.0,720.0,between 4.408 and 10.433
