duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
225.08,h264,480.0,360.0,559834.0,25.0,145.0,6920.0,0.0,7065.0,4966509.0,14806840.0,19773349.0,h264,5000000.0,24.0,640.0,480.0,greater than 10.433
250.017,h264,320.0,240.0,559834.0,25.0,113.0,5515.0,0.0,5628.0,1873408.0,13275961.0,15149369.0,vp8,539000.0,15.0,480.0,360.0,between 2.096 and 4.408
304.927,vp8,320.0,240.0,646432.0,29.0,156.0,8599.0,0.0,8755.0,2375028.0,15155062.0,17530090.0,flv,3000000.0,12.0,480.0,360.0,less than 2.096
316.64,h264,640.0,480.0,646432.0,29.0,205.0,11318.0,0.0,11523.0,2839955.0,28225248.0,31065203.0,flv,3000000.0,12.0,480.0,360.0,less than 2.096
226.088,h264,1280.0,720.0,2885589.0,25.0,72.0,3873.0,0.0,3945.0,5611970.0,51306874.0,56918844.0,h264,242000.0,15.0,640.0,480.0,greater than 10.433
94.93167,flv,320.0,240.0,236793.0,15.0,39.0,936.0,0.0,975.0,318954.0,1603007.0,1921961.0,vp8,56000.0,25.0,1280.0,720.0,greater than 10.433
219.383,vp8,640.0,480.0,646432.0,29.0,209.0,9569.0,0.0,9778.0,9023743.0,2261252.0,11284995.0,vp8,3000000.0,15.0,640.0,480.0,between 2.096 and 4.408
231.46,h264,320.0,240.0,153059.0,29.0,128.0,7366.0,0.0,7494.0,856855.0,3926589.0,4783444.0,h264,3000000.0,12.0,176.0,144.0,between 2.096 and 4.408
171.355,mpeg4,176.0,144.0,54338.0,7.0,10.0,334.0,0.0,344.0,33046.0,300986.0,334032.0,mpeg4,3000000.0,24.0,1280.0,720.0,between 4.408 and 10.433
234.982,mpeg4,320.0,240.0,164017.0,25.0,198.0,10924.0,704.0,11826.0,1419320.0,8047423.0,9697521.0,mpeg4,539000.0,15.0,176.0,144.0,less than 2.096
274.017,h264,640.0,480.0,559834.0,25.0,145.0,6920.0,0.0,7065.0,4966509.0,14806840.0,19773349.0,h264,56000.0,29.97,1920.0,1080.0,greater than 10.433
285.955,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,mpeg4,5000000.0,25.0,640.0,480.0,between 4.408 and 10.433
185.588,h264,480.0,360.0,508160.0,23.0,156.0,6726.0,0.0,6882.0,2285153.0,15944803.0,18229956.0,vp8,5000000.0,15.0,176.0,144.0,between 2.096 and 4.408
210.928,vp8,640.0,480.0,646432.0,29.0,156.0,8599.0,0.0,8755.0,2375028.0,15155062.0,17530090.0,flv,3000000.0,12.0,480.0,360.0,less than 2.096
226.865,mpeg4,176.0,144.0,55552.0,12.0,20.0,1164.0,0.0,1184.0,48267.0,636993.0,685260.0,h264,539000.0,15.0,176.0,144.0,less than 2.096
341.304,vp8,1280.0,720.0,794075.0,13.482667,81.0,10031.0,0.0,10112.0,3852576.0,70635013.0,74487589.0,flv,820000.0,12.0,480.0,360.0,less than 2.096
253.253,mpeg4,176.0,144.0,52783.0,12.0,61.0,3417.0,0.0,3478.0,119325.0,1794184.0,1913509.0,flv,109000.0,24.0,1920.0,1080.0,between 2.096 and 4.408
161.585,vp8,320.0,240.0,134334.0,25.075659,82.0,7541.0,0.0,7623.0,833754.0,4286526.0,5120280.0,flv,56000.0,15.0,320.0,240.0,less than 2.096
225.017,mpeg4,320.0,240.0,236793.0,25.0,39.0,936.0,0.0,975.0,318954.0,1603007.0,1921961.0,vp8,820000.0,24.0,1920.0,1080.0,greater than 10.433
