lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
2.1434038,6.042979,6123.4067,1413.4207,6844.182,34.509495,35.187187,576.8719,570.2497,1.3310925,7.2110825,1.0201423,-1.5436997,0.22783256,less than 0.962
4.2465105,12.143175,14371.732,1541.7609,7740.1177,115.3492,116.2929,643.76917,608.1355,1.654382,8.894832,1.02196,17.346136,0.34201872,greater than 0.988
1.1618212,3.0383892,3877.315,1402.6456,6647.0615,13.53857,10.459883,590.30963,568.568,1.2418716,6.775991,1.0193913,-5.699608,0.2264676,less than 0.962
2.0734053,5.942423,4248.0757,1378.4407,6772.106,28.89717,29.55935,545.86896,564.6173,1.2519747,6.8122997,1.0197057,6.610138,0.18357605,between 0.962 and 0.975
9.697532,27.519241,71819.38,3590.7466,9754.943,651.2522,651.11487,1081.4222,781.80005,4.4931846,22.474037,1.0503744,90.65065,1.769966,greater than 0.988
2.135163,6.0332074,4473.125,1349.2987,6788.123,24.748772,24.992535,558.88855,568.03894,1.2534847,6.7828074,1.0192082,19.216377,0.20540258,between 0.962 and 0.975
9.321377,27.012291,73226.11,3569.2876,9761.711,647.42303,645.92694,1074.5443,778.50305,4.5363417,22.71367,1.0511509,90.38064,1.7751535,between 0.962 and 0.975
7.206888,21.028954,39268.734,2688.4963,9114.52,337.52798,337.23395,828.56335,691.3633,3.018667,15.787513,1.0363289,44.638714,0.8775697,greater than 0.988
6.0798764,17.793917,30156.41,2296.6934,8772.661,242.39333,243.52966,785.2447,670.4914,2.510481,13.440362,1.0302441,34.901375,0.6936486,between 0.962 and 0.975
1.0913718,2.894517,-463.57944,1403.0465,6651.2607,3.4958615,12.179281,516.46826,560.2283,1.1331857,6.321283,1.021846,-2.1208217,0.120642774,greater than 0.988
6.1863017,18.039173,30083.143,2291.6272,8803.955,247.79741,246.81628,780.1979,667.90594,2.5139642,13.473543,1.0300618,35.873817,0.69290876,between 0.975 and 0.988
6.165678,18.024878,30473.873,2311.8433,8801.571,247.01805,246.35524,784.51794,671.6775,2.546532,13.485538,1.0299034,35.509575,0.7024506,between 0.962 and 0.975
9.296367,27.075178,73398.35,3573.9219,9783.232,647.45544,646.9455,1063.4999,776.8256,4.5411777,22.557005,1.05048,89.98828,1.7485354,between 0.975 and 0.988
9.323142,27.080057,72523.445,3572.2563,9742.051,645.72296,647.0516,1081.9186,781.1112,4.4997377,22.507557,1.0506951,88.57042,1.7905657,greater than 0.988
8.147571,23.886885,50791.824,3086.9407,9282.93,435.7336,432.3296,896.03723,718.3489,3.6092625,18.53326,1.0418031,59.179745,1.1572117,between 0.975 and 0.988
9.203507,26.917566,72851.266,3554.5999,9754.321,645.3443,645.9963,1078.5404,776.7513,4.511579,22.46269,1.05002,88.899994,1.7751176,between 0.962 and 0.975
