lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
6.2042894,18.019623,29806.453,2309.9512,8808.385,245.32384,246.2509,766.9323,665.4234,2.511065,13.24887,1.0309976,33.930466,0.6703595,less than 0.962
1.0996736,3.045994,4141.9883,1359.3137,6678.51,8.280226,8.103675,556.9955,561.0661,1.2279949,6.5840254,1.0188515,9.376194,0.1956034,between 0.962 and 0.975
2.1325624,6.0191517,4818.836,1340.3994,6859.194,31.111486,30.720549,552.55225,568.3737,1.247632,6.7795367,1.0189961,16.935316,0.18814285,between 0.962 and 0.975
2.1584022,6.0279937,6446.577,1388.1492,6893.9644,33.61702,33.27788,579.5297,573.71234,1.31801,7.0196,1.0193369,-0.2099337,0.22410002,between 0.962 and 0.975
6.120366,17.948174,29678.475,2301.861,8796.991,245.11772,246.26015,769.5459,665.3376,2.5063543,13.277414,1.0307823,34.09258,0.67134124,greater than 0.988
6.2140183,18.062931,29851.371,2308.3853,8797.135,247.51929,247.95087,760.80786,662.6924,2.5225363,13.261164,1.0311446,33.707726,0.6639857,greater than 0.988
6.1775465,18.007462,29692.166,2308.7095,8792.899,247.1584,247.41379,766.59143,664.24927,2.5170116,13.331289,1.0296437,33.826057,0.6679144,greater than 0.988
8.203415,23.997997,50962.23,3092.5073,9312.176,437.91788,438.28738,910.21265,729.9025,3.5690963,18.189938,1.0409074,58.937737,1.1687859,between 0.975 and 0.988
4.2467155,12.1292305,15022.193,1553.9652,7749.333,115.96916,114.83946,638.94226,604.9966,1.6685313,8.976902,1.023036,17.05524,0.3407551,greater than 0.988
1.0873878,2.9743686,4893.3096,1348.8488,6611.235,6.516516,6.0490217,592.1606,563.3198,1.2571969,6.8038197,1.0187387,20.093855,0.25039905,greater than 0.988
6.201719,18.051811,29965.2,2314.7148,8815.479,247.86807,248.36555,778.00665,669.2515,2.5199418,13.295932,1.030473,34.625736,0.68378407,between 0.975 and 0.988
5.219521,15.033427,21846.996,1927.6222,8524.08,176.2052,175.12479,737.7338,650.35925,2.0759146,11.100917,1.0256717,26.696903,0.5254469,less than 0.962
3.1274145,9.002445,8308.208,1387.1333,7112.9736,60.794003,60.50968,570.0904,576.2291,1.3880119,7.436272,1.0199714,11.754933,0.23113422,greater than 0.988
2.0404463,5.905674,7153.9785,1366.0872,6788.0386,26.363672,26.289587,609.8568,570.95996,1.3265908,7.094745,1.0196991,8.490573,0.15465206,between 0.975 and 0.988
3.0786512,8.909898,8205.116,1388.3273,7034.159,59.99789,59.729916,582.35486,577.12067,1.3907052,7.49907,1.020157,12.164009,0.24093004,greater than 0.988
2.127026,6.426567,2732.3071,1333.1665,6805.622,21.805273,23.132126,482.06262,555.6852,1.1937711,6.253912,1.0187047,21.10864,0.12211517,between 0.975 and 0.988
3.1520655,8.989286,8495.39,1386.6145,7082.759,60.473904,59.52719,597.7929,582.9714,1.392194,7.5737896,1.0199298,12.924394,0.25267592,between 0.962 and 0.975
8.238864,24.085747,50971.96,3091.794,9328.409,439.33533,437.9613,913.46533,730.9284,3.572116,18.251755,1.0412254,59.27452,1.1784437,between 0.975 and 0.988
4.1630263,11.990239,14721.491,1545.0409,7750.8076,112.91219,113.444336,645.8714,608.3521,1.6578283,8.942066,1.0219791,17.37535,0.34242672,less than 0.962
6.1521115,17.941032,29825.027,2304.4033,8767.403,247.18439,246.70187,745.2974,654.46747,2.523479,13.306643,1.0310515,32.754417,0.6459699,greater than 0.988
7.193086,21.33287,40056.117,2696.1797,9149.764,340.02277,337.47852,853.9601,701.6847,2.991164,15.696247,1.0350378,46.460922,0.9166233,less than 0.962
7.128179,21.033346,38804.13,2685.223,9140.249,332.7255,332.08374,841.115,697.42554,2.9679546,15.537259,1.0352166,44.138172,0.88979065,less than 0.962
8.277132,24.105927,51216.312,3096.7954,9307.406,442.1321,439.79285,913.84015,726.99506,3.5906281,18.529453,1.0421848,59.86385,1.1869378,greater than 0.988
6.2484436,18.087349,29905.992,2308.217,8788.139,247.9915,246.25832,774.2801,665.20715,2.523319,13.442554,1.031142,34.598793,0.6799381,greater than 0.988
6.1641536,17.997538,29876.611,2310.191,8811.638,245.8392,245.73749,761.1747,663.895,2.5093522,13.2042465,1.030751,33.45679,0.66331017,greater than 0.988
8.243683,24.006256,50849.348,3089.728,9314.66,438.3299,438.51074,934.5397,737.00275,3.5746627,18.48564,1.0409888,61.02566,1.210123,less than 0.962
2.0689611,5.510093,7316.5654,1365.3048,6793.966,21.292297,21.263992,608.1409,569.2581,1.3285688,7.0456605,1.0190399,21.612389,0.2786354,less than 0.962
2.1262012,7.141856,3511.8506,1351.4313,6824.9756,32.54478,33.607384,501.20303,560.7625,1.2234615,6.584196,1.0190443,6.44369,0.13046697,between 0.962 and 0.975
2.1676073,6.108847,8222.671,1349.7985,6803.5806,24.568548,26.08763,623.35065,570.7421,1.3549632,7.2142057,1.0197935,21.856213,0.29371727,greater than 0.988
6.2139544,18.093184,30034.51,2314.8484,8800.92,248.01035,245.77663,758.9058,662.1551,2.524142,13.250598,1.0309862,33.345287,0.66202235,between 0.962 and 0.975
6.193075,18.004272,29853.088,2307.5881,8804.959,246.72624,245.09895,778.2489,667.86646,2.5124092,13.4039345,1.0300727,34.63727,0.6832977,between 0.975 and 0.988
9.277874,26.973164,57379.973,3556.8372,9804.521,641.0894,644.5663,1012.47156,767.54144,4.305492,20.805017,1.0498056,83.8568,1.5740445,less than 0.962
6.1620293,17.990664,29633.902,2313.32,8799.361,246.41566,244.8422,767.3916,664.95026,2.5135076,13.3231735,1.0302626,33.920937,0.6714191,greater than 0.988
5.146208,14.999073,21692.672,1929.6416,8486.636,176.13567,174.88176,706.8098,637.4145,2.0847871,11.082669,1.0265232,25.170515,0.49737316,between 0.975 and 0.988
2.0679417,5.7915535,2398.3142,1359.9352,6816.4966,17.656021,21.35693,496.369,557.1274,1.1783098,6.237308,1.0189782,19.093187,0.13901816,between 0.962 and 0.975
1.1969316,3.0125203,8253.681,1354.522,6663.276,9.1198225,9.520045,632.30334,566.5793,1.3279567,7.105283,1.0190926,20.246552,0.28606424,greater than 0.988
