lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
2.087239,5.9897275,3360.201,1380.6575,6772.9478,26.83466,25.324705,504.23502,559.2328,1.222944,6.549124,1.0200952,0.29371333,0.13505027,greater than 0.988
5.0564985,14.898904,21957.518,1922.4891,8477.389,174.42253,175.26033,725.58057,641.60895,2.1012642,11.293152,1.0266392,25.652632,0.5186435,between 0.975 and 0.988
5.0851154,14.832206,21235.744,1908.3625,8453.494,172.95863,173.07404,706.1748,638.1227,2.0659697,11.014587,1.0259799,24.940939,0.49853042,greater than 0.988
5.114446,14.94628,21090.65,1908.5863,8519.6045,172.53093,173.14532,711.84564,638.9993,2.0633671,10.938446,1.0254802,25.762844,0.50731003,less than 0.962
6.4677033,18.915941,31473.725,2392.2974,8799.318,265.9114,263.49744,785.3907,665.467,2.594553,13.891057,1.0333146,35.725346,0.7182745,less than 0.962
9.324341,27.095686,72751.27,3561.6082,9780.738,647.3662,648.9924,1067.2023,782.0015,4.4902368,22.639477,1.0492417,91.92013,1.7774023,between 0.975 and 0.988
3.092331,8.823297,8542.677,1392.6343,7145.653,59.428574,61.069176,580.2075,582.22095,1.3934786,7.392376,1.0199977,13.385702,0.23240499,between 0.975 and 0.988
1.6324877,4.602606,2274.5417,1386.3545,6749.149,20.183693,20.151377,490.20502,555.26855,1.1777008,6.267059,1.0195297,-0.4175669,0.1113065,less than 0.962
6.1892433,18.012033,29936.688,2307.754,8746.804,246.08757,247.88268,777.89923,664.49176,2.544886,13.484565,1.0313647,33.61761,0.6965563,less than 0.962
5.0859175,15.006041,21440.209,1912.5518,8507.169,174.12852,175.21826,705.7243,643.1348,2.0715456,10.931142,1.0258011,25.041443,0.4901923,between 0.975 and 0.988
1.261259,3.2233887,1886.5051,1397.9539,6771.829,14.439641,14.655249,492.9865,556.21564,1.1654599,6.371761,1.0189046,-12.236752,0.108072065,less than 0.962
8.183971,23.93064,50365.145,3069.9978,9377.485,441.61612,441.36176,914.2516,736.67566,3.5509627,18.159578,1.0422325,59.351368,1.1818392,less than 0.962
2.084533,5.9801426,3544.4343,1373.8055,6781.9175,28.477795,28.00648,519.55676,561.4467,1.2279987,6.602193,1.0197608,0.9504666,0.15082075,between 0.975 and 0.988
4.244826,12.215236,14981.619,1559.0393,7832.996,115.04716,115.785965,639.56396,608.9299,1.6648514,8.839263,1.0231577,17.043173,0.34212047,less than 0.962
4.146261,11.997943,15242.875,1542.9619,7775.645,114.47327,113.90179,662.17175,612.28436,1.6660079,8.991163,1.0216942,22.424553,0.36754265,less than 0.962
3.8393114,11.16881,12652.603,1471.3698,7745.4365,100.50235,95.77913,627.6212,603.87585,1.5314171,8.190087,1.0204937,11.60093,0.3084408,less than 0.962
