lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
2.1558418,6.235361,6421.636,1362.3331,6867.152,24.814724,25.651669,598.54395,575.2527,1.303937,7.0388927,1.01899,17.832245,0.25576818,less than 0.962
6.171008,17.985872,29718.783,2305.2424,8799.994,246.69165,246.81067,750.9588,659.94354,2.511833,13.166403,1.031084,32.82882,0.6534101,greater than 0.988
6.237756,18.42532,30151.47,2323.102,8879.748,246.0325,249.44672,774.79584,673.62354,2.5036585,13.270712,1.0299646,34.26937,0.6796384,less than 0.962
4.1587577,12.038941,14976.323,1548.2599,7823.1035,112.183945,113.48322,637.56946,607.21313,1.6627376,8.810182,1.021927,16.877243,0.3393044,between 0.962 and 0.975
7.1163163,20.8995,37938.53,2671.619,9138.398,331.39728,331.47797,831.8963,695.435,2.9533732,15.368079,1.0347894,44.245686,0.8807734,less than 0.962
7.1621604,21.398024,40077.55,2690.4658,9200.207,332.79443,434.239,811.2941,691.05084,3.0172985,15.584028,1.0347685,43.049515,0.85706735,between 0.962 and 0.975
4.1822143,12.021178,14802.624,1549.4884,7837.9844,114.545006,114.10337,637.91846,608.31274,1.6516795,8.827322,1.0221194,17.27066,0.33719295,between 0.962 and 0.975
1.0422802,2.9342823,4312.694,1399.6171,6705.5767,8.539855,8.199406,579.65967,567.41254,1.2528312,6.7292795,1.0189888,9.899553,0.21510984,less than 0.962
8.165009,23.864082,50971.93,3086.842,9306.327,437.81906,438.59885,901.2591,725.56165,3.5838492,18.175749,1.0419455,58.41701,1.1570328,between 0.975 and 0.988
9.292998,25.016724,70795.48,3545.1409,9770.292,643.4005,646.2903,1074.0074,778.7206,4.5643663,22.808353,1.0496509,89.99039,1.7617108,less than 0.962
7.149853,10.078065,48602.56,2768.2178,8771.284,356.08398,270.02637,913.8742,715.19763,3.5440178,6.49223,1.0237373,2.7594438,1.1656804,less than 0.962
4.117347,11.60048,14592.109,1543.5366,7753.6436,110.67851,112.39433,637.1286,604.4463,1.6511029,8.837422,1.0220423,16.584858,0.33355618,between 0.962 and 0.975
