lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
1.2144583,3.1895347,2805.5916,1421.4183,6713.3755,13.217008,12.678474,504.52945,555.24695,1.2048619,6.432737,1.0190078,-0.5757936,0.13228232,between 0.975 and 0.988
1.0612657,2.972548,3780.1345,1418.313,6701.9546,10.713575,11.145399,542.096,558.79126,1.2343291,6.588987,1.0192378,-0.15223761,0.17720333,between 0.962 and 0.975
9.31603,26.968843,72647.16,3555.7258,9790.089,643.8846,645.4857,1056.8716,773.468,4.5018916,22.46118,1.0499762,88.40518,1.7435488,greater than 0.988
7.120313,20.957964,39000.79,2671.3032,9043.28,330.714,332.3498,820.734,685.40186,2.9803853,15.723026,1.0353189,43.47592,0.8691504,less than 0.962
4.195937,12.044227,14986.811,1554.5367,7856.843,114.81184,115.1129,656.2325,613.3287,1.6541805,8.890576,1.0219566,18.18588,0.35440853,less than 0.962
8.238494,24.087978,51386.914,3092.582,9301.098,440.10495,439.7541,928.46136,734.2143,3.5848763,18.445322,1.0418644,61.003365,1.1987075,between 0.975 and 0.988
9.244309,26.981606,72726.93,3562.9912,9764.598,643.3725,644.008,1127.6038,789.7221,4.4834967,22.64219,1.0489022,92.99335,1.844953,less than 0.962
9.356178,27.092281,72803.73,3566.756,9809.519,647.86743,645.72455,1106.1625,789.21716,4.4724255,22.272863,1.0485536,91.19234,1.8114357,less than 0.962
3.1209958,8.956307,8459.422,1386.472,7174.459,58.72512,59.39473,598.967,584.72766,1.3878098,7.479903,1.0201789,12.686612,0.25111526,between 0.962 and 0.975
7.246557,21.262764,39720.203,2705.0642,9164.7295,338.58075,338.05203,817.66016,690.78204,3.0007453,15.527884,1.035309,43.777058,0.8705046,between 0.962 and 0.975
9.308957,26.97331,72671.54,3563.6365,9752.243,644.05457,644.295,1109.5862,787.5678,4.5234003,23.12149,1.0488148,91.84349,1.8160249,less than 0.962
6.2579393,18.18323,30301.541,2328.3809,8828.69,250.36473,250.79077,772.36163,665.09106,2.5470257,13.649666,1.0310171,34.401287,0.69213754,between 0.975 and 0.988
4.2050276,12.106183,14794.843,1545.9707,7833.051,113.91834,115.08885,650.56226,610.8142,1.6537176,8.870876,1.0221754,17.393923,0.3494316,less than 0.962
