sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
F,0.41485287090150585,0.24834458179324773,0.2297650483071569,0.47186308523145315,1.2726670664233783,0.5482217603099246,0.17476344077192948,between 9.0 and 11.0
I,0.48490998866713686,0.29603542384637105,0.1881050424412791,0.6113794192270802,0.21138836861504706,0.16215982851045843,0.1869246390931835,between 9.0 and 11.0
F,0.559640542020947,0.465906878578935,0.19471057492682892,0.5330966067263608,0.14488101419507118,0.1507120453994106,0.1781939891046618,between 9.0 and 11.0
M,0.6239215009719518,0.5450948375294672,0.12503980426286176,0.8980358154129786,0.05435647101595185,0.11168535105368266,0.2916915335956981,greater than 11.0
I,0.25691110342215234,0.31762677399157047,0.12768959173101813,0.8806154807057573,0.16963059480737627,0.06942148063382426,0.19933879635230814,greater than 11.0
I,0.39935613162060274,0.4744571696500062,0.14279074496697702,1.1036460686389669,0.5375502096241649,0.09437537001900437,0.6435815158420813,greater than 11.0
I,0.6299470605625486,0.4667810131718638,0.13142865835413436,0.04149049375521127,0.328268513914003,0.21587914337056283,0.20628758146976234,between 9.0 and 11.0
I,0.60833065521303,0.37369344822412776,0.1498042191882415,0.25364920452681683,0.4806688286825753,0.2111426759055858,0.16869122838049166,between 9.0 and 11.0
F,0.6661485534490555,0.42241464071424256,0.09571657201846369,0.56438202138256,0.3132201544130541,0.09693408102380288,0.1305756580570814,between 9.0 and 11.0
I,0.5687773561338691,0.3396429511460587,0.12518228562731903,0.1393343506283234,0.5609426181571713,0.2953757620561332,0.37253227300100716,greater than 11.0
F,0.6802831426769087,0.36711389966959296,0.05086642434834622,1.4148139924793575,0.1311644998277415,0.2529017111323564,0.16114906004194762,greater than 11.0
I,0.6261093901061001,0.3638853575229363,0.11483311072896889,2.634096457901777,1.3679622084906222,0.044905675495955324,0.6588429699421476,greater than 11.0
M,0.5794613731430961,0.48589332538087654,0.23463740300578947,1.5421682207935454,0.46504833814331176,0.1988704833049713,0.32216754810394455,greater than 11.0
