sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
I,0.4957345527583769,0.43437829367314557,0.11471721643792489,1.220256779745367,0.6126863411452891,0.40534641967606866,0.355037919541304,greater than 11.0
M,0.580412454493549,0.27881187114413153,0.13629956395781676,1.1891451446311172,0.5731933107940459,0.20794962474033785,0.25812672064128356,greater than 11.0
I,0.4705526375154967,0.5976763862215092,0.08761326026642723,1.1240255300358377,0.21351830619255374,0.26404265244491404,0.2761125291478837,greater than 11.0
M,0.6968399265563967,0.4536373668414316,0.12837735508539724,1.088067623000908,0.5227145177827554,0.13753584611791406,0.20172583039987485,greater than 11.0
I,0.6857801045806348,0.507252901485804,0.19965166066416856,0.5362226114453967,0.49949069867087087,0.0707656994923469,0.04546969375211284,greater than 11.0
M,0.6146396160896551,0.40565382187284865,0.13022747984891866,0.42053842967143945,0.3999918858263675,0.010571687483660303,0.06776406043592874,less than 8.0
I,0.5806536601478962,0.2777477265839848,0.15313133659474093,1.0447899885985108,0.5978876706014871,0.2686198190092142,0.5075434481905519,greater than 11.0
M,0.600931185162679,0.36595231655987326,0.1442410756958107,0.41625138976685266,0.18253167242582619,0.3063737187252263,0.604087569947583,greater than 11.0
I,0.43780087196011996,0.4863048053800414,0.040265795771781604,0.5965274125301586,0.2815286085425469,0.07776955147484002,0.18044596642892352,less than 8.0
M,0.7316331577190432,0.3138195552356656,0.125906630438918,0.9556815732848224,0.23180301164056252,0.21231013486458852,0.11858961977024579,between 9.0 and 11.0
I,0.2346388626173685,0.4599975260683013,0.19792117685030916,2.2844344068725673,0.5461998563860606,0.0444067112004299,0.0572097118184516,greater than 11.0
I,0.6148282358281479,0.3232232899852419,0.1305180829233675,0.3645093688768231,0.8209712264257795,0.1416831238810736,0.310572798511966,greater than 11.0
I,0.4755269255153675,0.38899542132783066,0.17862234386895662,1.4015725153256438,0.30179196726225044,0.22068461008703055,0.23093806195062422,greater than 11.0
I,0.585937075185177,0.35738124777543445,0.11600097654330752,0.7617393806871418,0.2592248653374188,0.07226082572290453,0.029707343433197853,less than 8.0
M,0.6108835702959651,0.3714847027532001,0.1542296564158515,1.4232821555293524,0.28220284645771315,0.035476032037448126,0.11369427232094803,greater than 11.0
M,0.4394242629651317,0.5914270848091324,0.13509746769280304,1.9483238014641941,0.3326028953433194,0.25117921171585716,0.28316767932675463,greater than 11.0
F,0.6340891915132985,0.3857442920455809,0.10806013686688185,0.15527411384127532,0.2681333449391926,0.16732167657310879,0.1674328312452767,less than 8.0
M,0.4266650229483538,0.4272731758760687,0.11504324541467427,1.1625460759884407,0.49362807423456406,0.2904546182093343,0.3149372831537946,greater than 11.0
I,0.7251679702889015,0.46012890123392847,0.12796770915729755,0.4827329615577968,0.3139651120410386,0.07011856909306358,0.22677045095241843,between 9.0 and 11.0
I,0.5894213214048561,0.5005775809248595,0.12668378333209004,1.4338439841463129,0.5917701819539688,0.20763439565003378,0.31347610080114646,greater than 11.0
M,0.5857100720222275,0.4679459318753095,0.13482973272045654,0.9767756851526,0.0802107073590306,0.28276617838379814,0.20761715026652292,between 9.0 and 11.0
M,0.6004053801251766,0.34823158874772964,0.15194089156979212,0.4373533671142159,0.20777543976191654,0.23439698938302492,0.11469825822941485,between 9.0 and 11.0
M,0.6490085801156187,0.47287216244186087,0.1630429348109117,0.41894727323640985,0.17120777469656512,0.19039620498092633,0.25067300415384697,greater than 11.0
M,0.6253792921314996,0.3919848735758429,0.12037825365178834,1.046906438131959,0.23078532507868837,0.30523950371492387,0.082888023195181,greater than 11.0
I,0.6751762042386896,0.5121623259694381,0.12420979350690851,0.28732300599868094,0.2337622419076026,0.14459654213588272,0.0519453167088202,less than 8.0
I,0.6013601417324338,0.3239661499518888,0.12246469891789999,0.29804771985012046,0.2047753428183901,0.20799549215781887,0.4256461542974681,greater than 11.0
I,0.26420830713016913,0.3993800134600501,0.15225354799964036,1.2346920364507419,0.30068547565432263,0.2908175354152788,0.49471522369192117,greater than 11.0
I,0.6325921347171704,0.4587491973980089,0.1547787252592401,0.06179709754646555,0.21093231062772358,0.22956096097398188,0.014976468217857943,between 9.0 and 11.0
I,0.6127421358268577,0.47438672535175463,0.13274139838453186,1.3173098995305537,0.2012461547271401,0.28585850544853864,0.4101974005488065,greater than 11.0
M,0.711430587870089,0.37728832669959483,0.1297023183188712,1.1395950818088243,0.47729384749731957,0.2737776083780029,0.16123931910515152,greater than 11.0
M,0.5827657215600055,0.4776866636730044,0.12591745383362032,0.18903938046154894,0.4401534912638908,0.21196446115598488,0.22529593897491032,between 9.0 and 11.0
F,0.5981991249339471,0.34337334027536914,0.13531656402375036,2.297984325159013,0.9146520845151026,0.21336354537989508,0.5462307549323728,greater than 11.0
