sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
I,0.5264496008463747,0.3708988064613383,0.18227050319538177,1.481975385686244,0.5071534612058558,0.24340359493913344,0.33844345417691213,greater than 11.0
I,0.4989853082476524,0.5437714575304233,0.17108092579102144,0.1598955682425856,0.031146335697732803,0.02157132821453258,0.28396121543305064,greater than 11.0
M,0.6193296113940188,0.2880232112241819,0.17590014057580688,1.1950139814555967,0.541350263130545,0.3044792897201065,0.04627948329961581,less than 8.0
M,0.5564399915944902,0.4517498910729089,0.15247852438254755,1.0574168789917917,0.4141007998547714,0.3923779768031493,0.36794537756002166,greater than 11.0
I,0.6531205156739719,0.40140176695314506,0.1733993315911767,0.252528811008507,0.21889980445752028,0.03953831112486763,0.2297672577653217,greater than 11.0
F,0.6128892411129885,0.32098499316214,0.2355515763065872,1.0022263513454779,0.045579426777809184,0.06056267980650676,0.1062152306317545,greater than 11.0
I,0.6031828718808403,0.46669998460909257,0.17798475062401523,1.2426865657039206,0.05730014385809872,0.29637591470971275,0.2742389470115695,greater than 11.0
F,0.4683344550500628,0.5349325297476061,0.17451637953193697,0.48072343444427046,0.2878828320259497,0.21529846789642382,0.2536560168884783,greater than 11.0
M,0.6288273487875827,0.4784804175941632,0.12870212698312888,1.160397411760893,0.6079194322921279,0.2968421278072277,0.342428890571176,between 9.0 and 11.0
M,0.6505863461605175,0.3902138251354591,0.17511702361191156,0.4868206736880092,0.4006728104072961,0.17473847650907617,0.38461073467596973,greater than 11.0
M,0.5473968095668444,0.47078154484601653,0.12385394251557753,0.4424285072605535,0.37040893644961936,0.3441011131958102,0.17535182727718532,less than 8.0
I,0.2861362858782673,0.4687902716362993,0.055280498974041956,1.1696146827286933,0.21050478080632604,0.10929549191595239,0.11805284754155553,between 9.0 and 11.0
F,0.538631437504873,0.3564268736215116,0.060144466604797275,1.3212376606132117,0.28306896765776557,0.19918286576908434,0.45396376854407006,greater than 11.0
I,0.6027712976046792,0.26290793958597725,0.1093651616616053,1.0087278766042116,0.23178400316516493,0.1604207359873294,0.08455078543220038,less than 8.0
I,0.4326612315639857,0.33560137436998466,0.17455674489441944,0.6502522666335899,0.37982251355727004,0.0936183476969049,0.08258719778545605,less than 8.0
I,0.6061320872709878,0.47175266658032833,0.1736769635803513,0.7129921812021786,0.21991353699552513,0.23366733284900665,0.14766154279260937,less than 8.0
F,0.6628518898400211,0.2260498929494834,0.17046563189831815,0.1796871457789611,0.44236802585290225,0.27593077457389475,0.2188672043122417,less than 8.0
M,0.6730447072031382,0.5093473088701003,0.19570633672596313,1.167224673154072,0.8099790425616789,0.1953055510166432,0.2743590378237796,between 9.0 and 11.0
M,0.4753176290601143,0.41951164688040754,0.13270265505427295,0.21906710520823783,0.5297802246211141,0.18257450400458047,0.04158577959693048,less than 8.0
F,0.2807855560295055,0.36815060409015665,0.2030752333898381,0.4182435221797419,0.324783545874216,0.32328576670687503,0.051139473320102984,less than 8.0
M,0.5564840622262319,0.34190606193704476,0.1665524748269153,1.1217281170428957,0.24494632489101895,0.3234650766014555,0.4132653985819898,greater than 11.0
M,0.4209114172869097,0.33888302079125443,0.1707983751015687,0.07120104013399423,0.44385459574857483,0.18479251043229514,0.25264911408472984,greater than 11.0
M,0.3421995333998487,0.47727979661779507,0.12465505543736694,1.1874482738415177,0.5389078203964559,0.20901223909776376,0.3039971167475563,greater than 11.0
F,0.4174506968068755,0.39742706485113877,0.09273984685012232,0.2896901611453517,0.5906077193604075,0.11827619203546996,0.23596291748663062,between 8.0 and 9.0
F,0.625507940269098,0.5242045821576709,0.14482941262334792,0.571785909752684,0.5456534361642496,0.2439573523609274,0.27383940104730636,between 9.0 and 11.0
I,0.6981949336916292,0.4267178527276932,0.15704783715763276,0.8427023108316785,0.44233615484278227,0.25082266332426123,0.17232397144776732,less than 8.0
I,0.6351044236121569,0.531683541266127,0.14447129249500199,1.9011558645053892,0.44645621251121115,0.4187679675958947,0.16873754144044487,between 9.0 and 11.0
F,0.6025217459319097,0.22486866786906295,0.1463410843370366,1.193423826567618,0.19965132940187652,0.08791631002039953,0.059018071071139794,less than 8.0
