sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
M,0.6203046405203443,0.45094817825405,0.15553122043423126,0.9168352369024886,0.9594313492962036,0.2639948352969252,0.2898840549243941,between 9.0 and 11.0
F,0.5403793942484978,0.5439328247908093,0.11299418114434669,0.8279811213320679,0.16104348370011234,0.04369969659453166,0.2886087554836055,greater than 11.0
F,0.6539098084031445,0.35328539470800097,0.14127347086793507,1.181550357900904,0.4003987150954889,0.029641083523236425,0.15618904585891036,less than 8.0
M,0.6221614515992888,0.5282908980018952,0.18359956230598853,0.597965474407938,0.3486144419589958,0.2877150304780041,0.1464425361450946,between 9.0 and 11.0
F,0.558590503604746,0.3958765623018434,0.1439878882593492,0.33691670520568456,0.3660681942802476,0.22498928677561342,0.2663448581425403,between 8.0 and 9.0
F,0.3540376736206371,0.407527417588015,0.06861445165842253,1.741571844978547,0.3466842056988292,0.117428879352625,0.18107498875876518,between 8.0 and 9.0
M,0.5185378108333695,0.49992937827085,0.11911090877156286,0.4568486442932828,0.09766699955844745,0.08494481970478086,0.3084897824477333,greater than 11.0
I,0.7072259846844583,0.4641987214556041,0.19729277794187403,0.7927784996838225,0.4914009589875484,0.2437633187693565,0.3581180539800003,greater than 11.0
I,0.6518934524953656,0.36044889088342424,0.1675620492935104,1.0360192824571586,0.5497976465191139,0.5157466858938242,0.12485191227491187,less than 8.0
F,0.6206084850349052,0.37982478485690013,0.12528866151539017,0.5758856342066728,0.8671139014041221,0.23431030629580912,0.308224226960982,greater than 11.0
M,0.6525134401567865,0.24309553672043044,0.08908868297302593,1.4456778175798115,0.6450842155199632,0.1343485117473942,0.5427434699303443,greater than 11.0
M,0.6251320809718927,0.4758061939213895,0.17671556790962314,0.3031441760156647,0.39928898441233335,0.22606914841701273,0.24906406740469383,between 9.0 and 11.0
F,0.34470416554524536,0.4848120080506834,0.13444777931531482,1.0242964340273777,0.5113373899613238,0.09604229418013438,0.35340142306221645,greater than 11.0
M,0.6320677548392588,0.5362291942438561,0.13039735174852013,1.6815270503622126,0.23615714889431072,0.16872514865288016,0.33621516577081983,greater than 11.0
I,0.5931738982065154,0.4419553304266114,0.0922770074460194,1.0379433437240602,0.40502710700065475,0.23812434153773507,0.1866089570624703,between 9.0 and 11.0
F,0.5367737635083262,0.47797269999062003,0.1477109860632512,0.9998242550325026,0.19238000649068052,0.24748764310058413,0.321243179232719,greater than 11.0
I,0.6173487531098829,0.5269345265139397,0.15721765038838464,1.4733115949568607,0.16998219136314577,0.22925679848321132,0.07807551176576441,less than 8.0
M,0.4905439004931157,0.5422131287628053,0.0753734938056374,1.7540344210806804,0.3460444773482844,0.1377512703981239,0.16878141078616524,greater than 11.0
I,0.5017167992249572,0.34739678800249263,0.15220236216136282,0.39625503505185306,0.33140571109119643,0.23142208232637618,0.28525839274565146,between 9.0 and 11.0
M,0.5764125549183401,0.3687099073198391,0.13223107110316218,1.2300854153040068,0.2556068271436092,0.02670038320711573,0.028901935755038008,less than 8.0
I,0.6455036439468358,0.44927845060245314,0.18245345493461868,1.9326557301899914,0.4529236047873504,0.12794301171450592,0.2772886932676238,between 9.0 and 11.0
M,0.6094193217622246,0.47576892801924636,0.07295087808511899,0.9395169953806255,0.08193590436265354,0.07448010905602526,0.3302720647497947,greater than 11.0
M,0.6261980623477102,0.4797142166897832,0.18097031552873002,1.0293250051183624,0.059544371897997946,0.3822657557348393,0.15768154493712683,between 9.0 and 11.0
I,0.6340163515049333,0.4753552766869548,0.15671892772529536,2.047523230660116,0.3375122041186904,0.11522157486068271,0.09516860077331472,less than 8.0
M,0.5011656423391028,0.4862438298787,0.06980260397408271,2.0283192820307843,0.19301322227642045,0.02626281865288398,0.24334363506812265,greater than 11.0
F,0.5906951797569223,0.44190647321272836,0.19086926416096459,1.0216118945290527,0.8960300735245078,0.18280833457698106,0.16494194017803857,between 8.0 and 9.0
F,0.5812664817430198,0.559173170982584,0.20434484214203688,1.0646773109524068,0.17430506485337718,0.24410914477749948,0.31216880930761115,greater than 11.0
F,0.4552780936663423,0.4752750006126203,0.19863904923756606,0.8884435946163801,0.9501585071628544,0.4302455775730366,0.33582617658887404,greater than 11.0
F,0.6356032670657982,0.46281178582331794,0.06790681837341682,1.0082133425326796,0.5466411850700117,0.3005232372721149,0.4911384906317268,greater than 11.0
M,0.5841946057104516,0.3173288414610845,0.06124734679799979,0.19880149353777965,0.08477131473151803,0.08912498599892156,0.16996251167049697,less than 8.0
M,0.279970184049786,0.3792082199322014,0.0744272287004449,0.3083482216468907,0.40635775698475013,0.24554483786989112,0.3765127573138257,greater than 11.0
M,0.4741984589408005,0.4650107981462349,0.08479999005976485,0.4495934249227015,0.4992673124709871,0.11313829936785788,0.39691494404938577,greater than 11.0
