sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
I,0.7235586251199059,0.5725134114046265,0.1061717371411604,1.7809607120739568,0.26959065871694277,0.47465756908403495,0.22220130885859807,less than 8.0
M,0.631713734516202,0.3451883642971866,0.1498365509434614,0.11024806280847302,0.4457727249951216,0.19236136445093446,0.18445518469476285,less than 8.0
F,0.6259691431349035,0.47569899682721617,0.12082238983833565,1.1339057692795682,0.5223382070023056,0.2515010281995435,0.1768924388545998,less than 8.0
I,0.5582661028631015,0.30358118921173194,0.17276336149532515,0.34065732464460513,0.5004439536461736,0.222424663096574,0.319029716383423,greater than 11.0
M,0.6362536038031144,0.42620503594687636,0.06859328769583894,0.574105640613781,0.5417690311517294,0.0334305553446118,0.3032872328773216,greater than 11.0
I,0.5375744829371758,0.3529093298987507,0.1756944048490047,0.9556235573673573,0.08696317272088622,0.24407984541479422,0.4281332512401779,greater than 11.0
F,0.5785916832036251,0.44996338449867523,0.13748441128119362,1.7492630376915859,0.28353365453512264,0.3321059555091009,0.17062675359231985,less than 8.0
M,0.5269476962167918,0.5057544540466654,0.18162549189036134,0.9628349148111319,0.2992130298576773,0.14977028129021286,0.053918267725652926,less than 8.0
M,0.5571182562348711,0.43322376967475307,0.19921587682461236,0.4022812454530468,0.42932483815456235,0.15277802975499236,0.2550469351976777,between 9.0 and 11.0
I,0.5378127022746344,0.4068846164440963,0.10215772315308878,0.6985539908599925,0.28872255823361664,0.2544678625408866,0.4403809074580046,greater than 11.0
F,0.5260588668704553,0.38243440436681336,0.09003689562785705,0.7573478341571896,0.30362301069886005,0.23788837437201044,0.3162540020236248,greater than 11.0
I,0.5820693549179379,0.45402109739413293,0.11669991226516876,1.111291940315141,0.41126973327336436,0.09834498759379429,0.3564084335398223,greater than 11.0
F,0.620852014740477,0.4859519637256632,0.11427171225717793,1.3591854624181072,0.726167525216177,0.36323030515056576,0.46601555010761697,greater than 11.0
F,0.4904212655702508,0.568803844631609,0.13924962704359156,1.0934993301392297,0.35614499703484975,0.022748763306811463,0.18486339374475602,less than 8.0
M,0.6233232205577734,0.45572442226314225,0.1205344153875804,1.2715391030366248,0.3795464359802549,0.2762614103192801,0.3479111977558593,greater than 11.0
M,0.6578623775447506,0.49915255312954526,0.11491662745082935,1.3991995629164617,0.036065853138111184,0.14516612840672746,0.11917738228908198,less than 8.0
F,0.5832887769464387,0.5363222382296633,0.14113131633901155,0.405694112881928,0.5941926911747708,0.47736582820967294,0.31494055426723344,greater than 11.0
I,0.4517387448417369,0.43412195967486145,0.15382580735399842,0.575871554299627,0.5776199975206687,0.19529970067977895,0.254524365994066,between 8.0 and 9.0
M,0.43771035663953495,0.27773190763514943,0.12373236258569613,1.8637661318523,0.3693970290535342,0.1458309358342776,0.28637731912788705,greater than 11.0
M,0.514608394708065,0.39238572900907304,0.11610855463725386,0.9123552407224591,0.26240160634777104,0.24660970443207286,0.5158171836442239,greater than 11.0
F,0.7332653954451006,0.2077364182672604,0.14844992781993838,1.2690679841722963,0.7998795414897748,0.21787449216104726,0.29080776906198436,greater than 11.0
M,0.5862923708900079,0.4843346435489265,0.1467052040906763,0.9931249273087208,0.3240669078007624,0.20179984351189473,0.11047589575342229,less than 8.0
