sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
M,0.4778423298416973,0.4388090196577607,0.13476837597650962,0.5466798763646568,0.6012988254310768,0.1739275663602269,0.1185426893413657,greater than 11.0
M,0.4400958447570918,0.3820441910926553,0.1268610493893564,0.05544879735708945,0.567871764787127,0.13884114801185765,0.1912364727770027,greater than 11.0
M,0.5888090250175719,0.20072317504832363,0.13463057879831528,0.08223219579807849,0.3975961303306987,0.30939894097838183,0.15281553444871418,greater than 11.0
I,0.5458892641963166,0.5206058072865143,0.13493962064248266,2.3112477567822145,0.6006099846456435,0.09528028081001323,0.26906662106353524,greater than 11.0
I,0.6147247109739206,0.3663299278670885,0.05578035854152467,1.1577517707667033,0.29626628563787666,0.10208998255047944,0.2908452370893863,greater than 11.0
I,0.5533311158463873,0.21973665081488764,0.06472251557168224,1.3241719779085128,0.02256290363047354,0.24367114342606466,0.2592161380558616,greater than 11.0
M,0.6289227018437774,0.5984126310511215,0.14230079513001406,2.168978084919884,0.19444113680827077,0.3129132900372985,0.4264790321707326,greater than 11.0
I,0.6026481528283868,0.17911674395540217,0.03375750216399604,0.36663848720751263,1.0401127503493426,0.16389190004136206,0.17012989696680322,greater than 11.0
F,0.4032058994048282,0.1627302053527814,0.12035701314473375,1.1135041951630247,0.542323309719939,0.23401826173907822,0.049832387734583795,greater than 11.0
F,0.4361598312733735,0.5123326467081184,0.12153980768195649,0.6342801969018945,0.255338880527043,0.2830904920108915,0.41206377271638156,greater than 11.0
F,0.495098857631514,0.30272596979672106,0.11723807299300655,1.1400232042132585,0.36527007526773814,0.1402610397574556,0.08282219523960813,greater than 11.0
F,0.6588815543946812,0.4207431400989106,0.11869107933309796,1.4636698913284367,0.4164488296912259,0.15308379259166716,0.16909051376853715,greater than 11.0
M,0.49766733670480096,0.42549180551248095,0.13172363730699815,0.5544030524682647,0.09533984286492458,0.21377927234263683,0.010409122299954846,greater than 11.0
M,0.5917216911681772,0.3945204415001979,0.053443921517353145,0.23229972506063548,0.30391796129155857,0.426327477586402,0.2663031057517086,greater than 11.0
I,0.36178204071812103,0.3767706787885486,0.07872417540967909,0.3260057547215521,0.24886219439356017,0.4929093851541027,0.1512107423530151,greater than 11.0
M,0.5535240974012826,0.4550181163119082,0.11780596915422105,0.7088548345251398,0.17493566838664396,0.15158389597657776,0.0427624094182328,greater than 11.0
