sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
M,0.5896744076455473,0.5327746575700302,0.07005115107382158,0.45856233211413894,0.6804364317370133,0.13533696386222085,0.4218256827811445,greater than 11.0
I,0.5931567574977755,0.4811778509160988,0.14243366476062536,1.0772923343743905,0.37948214892391063,0.06496076013911854,0.4509226512095806,between 9.0 and 11.0
F,0.4653368741644845,0.3591240628892082,0.18907098417287085,0.47572741080289427,0.8082359881418938,0.09063136034270108,0.29795510754888055,greater than 11.0
M,0.6159946776384677,0.4770709381434461,0.14641573151745166,1.02150378290539,0.6817832518938612,0.09052098678708886,0.12378230503826439,between 9.0 and 11.0
M,0.48356768888656343,0.35974216172981244,0.09595036243290862,1.353712214983488,0.3761201781032125,0.10574924457599741,0.17748220479819543,between 9.0 and 11.0
F,0.6399019013897388,0.37613385771566143,0.17156784001545825,1.3915622286300497,0.8003197623530461,0.12047778885487555,0.3244058707589085,greater than 11.0
M,0.626318607602319,0.3419687221987606,0.1724843660199417,0.47138521201032696,0.19019204918582316,0.22006896947900578,0.5129499283943882,between 9.0 and 11.0
F,0.45394501072113036,0.3613237190230986,0.18511046187114702,1.0746473705650998,0.20148735441511365,0.09467279573354688,0.1180571046132396,greater than 11.0
I,0.6040729243968306,0.36263843264322104,0.11892780727853465,1.0722612148291166,0.20316336279974423,0.22493080534309112,0.2901347519408437,between 9.0 and 11.0
M,0.4641419464218968,0.4488895877432333,0.13720256132792935,0.16674040504009732,0.19304368886433151,0.20493331657283467,0.17949588404226957,between 9.0 and 11.0
I,0.4229004040784211,0.4689160105323287,0.1685359608081517,1.0246272696723648,0.16602619300062668,0.09751873414416735,0.1533878990731694,between 9.0 and 11.0
I,0.4530670406431624,0.34240226837259413,0.18924728083486156,0.5901786417489042,0.19050412762407543,0.22826194405107095,0.43036192781339627,between 9.0 and 11.0
M,0.5058484349380992,0.3817888309882285,0.1413663070630473,0.31278225145496347,0.19987893077761817,0.033901656741718876,0.4111747771521502,between 9.0 and 11.0
M,0.5878583820325874,0.3354431981131569,0.14320094668411437,0.963682088921617,0.14420511252553486,0.23109687245118307,0.3671581109510043,between 9.0 and 11.0
M,0.4540180536388134,0.467102414366192,0.1083115379851467,1.1249139550307883,0.7647161797866993,0.09391763992752374,0.139708580479455,between 9.0 and 11.0
F,0.6442400088494497,0.3462305701459989,0.12261581651311214,1.0981443038863483,0.46465032999424355,0.2464848640539991,0.2935602554749163,greater than 11.0
