sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
F,0.5171502259342544,0.4663989687004253,0.17517361004739657,0.6182712028155208,0.052493280096689576,0.07326499238886289,0.1045933455828642,between 9.0 and 11.0
I,0.5666711241473892,0.14895129518590663,0.05129871262293877,0.2826845904147208,0.1029430524015963,0.0709717712377278,0.148409005317668,between 9.0 and 11.0
I,0.6269542521082172,0.47072853715658514,0.15663680526816473,1.9964790390876435,0.0546974323949813,0.162861016126037,0.04343573232063772,less than 8.0
F,0.5458127065995585,0.4900959289785894,0.0537190271396973,0.4291752288967569,0.03971874833767393,0.15367100425060293,0.19673822708252178,between 9.0 and 11.0
F,0.6817000655926595,0.4985544339035974,0.1951140613184036,1.1553560124227586,0.5359493415126069,0.05088155189978643,0.3023353063817696,greater than 11.0
I,0.3812081772031406,0.2592795096689145,0.11898455481565079,0.9086875603722352,0.5098267954102462,0.03933251668629654,0.06552733894816727,less than 8.0
M,0.6477552884792811,0.19970909229508624,0.10557950198346286,0.26308042083272587,0.028643059403970546,0.07142183827595865,0.11075778614792753,less than 8.0
I,0.6338194047982554,0.3528509077147604,0.16763828854451732,0.2740150139923416,0.10297431240981124,0.017519497760943224,0.5638647943803144,greater than 11.0
I,0.43554384508698224,0.48324989447094596,0.18361027669554422,0.1645188845187354,0.4486730407497427,0.2672978371736014,0.5551959911358885,greater than 11.0
F,0.4300110995423421,0.14323051416110208,0.11503759654350677,0.13482930904954854,0.4340631806551117,0.06261505212589966,0.24811424150761843,between 9.0 and 11.0
F,0.5779346226139447,0.5012970566287577,0.13626521589221022,0.06677299226415949,0.39340381624995496,0.015550679741038778,0.29557329078226285,between 9.0 and 11.0
F,0.5924638364918275,0.3609921382310011,0.13413883272598057,0.7111912997851063,0.3443723153187384,0.05335601390483641,0.06958566312645159,between 9.0 and 11.0
M,0.6028707294862912,0.38285982505896793,0.16167004886771105,0.3525180715903357,0.3692200674339975,0.2888443278011354,0.17470144235991733,between 9.0 and 11.0
M,0.3184030707930851,0.5794741154668585,0.20163680606289422,0.8182941072561196,0.4052400907896922,0.21196434784351686,0.1362124318331521,between 9.0 and 11.0
F,0.2573297655395003,0.36583256916353046,0.027922544358536947,0.8914634482140503,0.046096421450528086,0.24205461396001554,0.03437379861928808,less than 8.0
M,0.1708483548961574,0.2659407981925566,0.15255758834504146,0.13942655672536344,0.4200152251714328,0.2649918143499898,0.30116803249794594,greater than 11.0
