age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
27.635515,187.28201,74.8111,France,58.500004,61.037563,14.586302,41.276848,0.34175396,24.122288,20.600525,26.135141,27.15785,23.106834,20.314049,36.549675,74.1482,76.08659,35.54898,55.304256,63.39741,37.372795,32.47453,42.440987,71.13312,79.58207,18.901932,18.885029,greater than 8000.0
21.659763,192.9683,92.10018,Ecuador,66.25011,76.08812,49.28399,31.490871,78.163956,60.766354,31.169733,58.013935,30.973167,28.014612,57.154495,60.87492,57.157055,59.140915,54.906036,67.74859,47.95405,11.813032,20.20992,9.194925,14.151475,12.6773815,10.529392,11.532981,between 3000.0 and 8000.0
29.583986,191.16441,84.20395,Senegal,88.12846,85.596924,80.78383,68.28686,94.837105,82.15549,64.15114,82.033035,72.96266,27.966118,69.58025,81.134254,64.65419,74.71829,74.495964,93.21153,73.88604,102.63308,87.74391,16.47042,13.223291,10.793191,4.6790686,10.563457,greater than 8000.0
25.580355,180.58803,75.254295,Saudi Arabia,69.50966,72.01338,49.65579,47.32471,56.320457,64.6184,52.993435,63.36049,47.346767,49.216732,61.379887,65.52282,66.46274,72.1503,71.49254,68.2903,58.059402,83.761116,85.884766,11.715714,6.1568365,8.59804,10.236136,18.285648,between 3000.0 and 8000.0
17.902939,185.85681,74.45961,France,56.597828,62.621014,13.303601,-7.089477,72.389595,24.57219,3.2602952,-2.5814288,11.583466,0.86584234,30.97813,-10.87938,31.470995,31.564945,32.48718,50.684826,49.359726,13.8010645,14.15371,48.113186,96.25774,910.8573,45.98645,85.75936,less than 1000.0
30.78689,182.51605,83.03156,France,66.80863,66.96062,34.520473,5.761686,63.33511,40.681698,21.26715,22.977308,-3.92725,19.069752,47.2584,25.947617,0.9680857,24.0858,-1.666262,68.02428,9.314023,33.062992,28.111675,11.029857,7.871337,13.890801,7.523926,13.929047,less than 1000.0
26.135895,192.4048,78.8787,England,67.7335,70.15953,34.463318,16.349846,16.001383,47.330315,29.76163,24.103128,24.821594,22.141733,48.409885,38.692257,34.0439,32.80952,21.830559,61.16983,41.47366,56.087494,47.70919,7.7775016,11.701182,53.055687,66.73617,17.296507,less than 1000.0
18.028484,194.30972,75.90529,Turkey,63.600864,71.31033,9.951906,4.3947315,6.531769,22.143806,2.020383,14.80733,10.019509,9.899563,30.579239,11.345954,9.066105,6.7608175,27.812902,56.16373,29.943743,9.579228,10.327523,72.14366,102.48928,42.84259,74.45745,179.22884,less than 1000.0
20.887672,173.46043,54.67592,Saudi Arabia,49.08173,63.697968,42.635933,49.745117,31.950243,49.48943,45.339935,61.45963,33.13264,25.25829,39.50309,57.184822,78.16174,73.68077,49.982185,43.506073,75.69502,7.206361,18.68323,9.912834,11.794489,8.943608,9.446638,16.039797,between 1000.0 and 3000.0
28.83667,183.01923,74.11181,Germany,78.646904,79.28548,78.329956,88.843216,76.723625,78.36498,76.06509,81.5336,76.98664,61.015026,72.64934,80.808655,76.180145,78.93858,82.64672,80.640305,71.09801,63.963352,62.45963,12.21523,14.75244,14.469771,10.877802,7.0677104,greater than 8000.0
16.746094,177.2648,61.532703,England,68.05088,80.93439,61.68294,61.94364,52.151505,71.701965,65.43782,71.83854,63.605274,64.35758,61.750492,72.88748,60.56658,61.202755,78.414955,64.90125,77.324036,53.34168,52.19572,8.798313,11.76398,7.6136136,12.613031,7.8977094,greater than 8000.0
30.442095,181.72272,76.48729,New Zealand,77.88633,76.939835,75.793686,71.27056,49.884155,74.527534,69.10903,73.23991,77.94571,64.60795,69.85533,76.5206,51.97939,63.51003,84.84299,76.105415,62.898033,22.00321,18.712315,18.529049,8.440083,7.652117,10.312637,12.542773,greater than 8000.0
35.176434,196.69153,98.2178,Czech Republic,54.562195,57.120266,14.143263,42.701153,34.028316,32.89109,60.41084,16.151272,39.864155,16.223526,17.790876,29.583906,39.372566,38.156403,49.230873,53.992176,47.30519,-7.5413685,-2.9756596,14.897637,12.979918,8.277926,17.514036,14.048171,less than 1000.0
31.848074,190.7252,90.413956,Peru,58.824833,58.864548,40.42189,27.62895,27.777168,40.165436,17.123028,16.053844,19.847332,32.681446,32.426716,20.537682,24.067154,10.94132,24.441687,57.66606,67.633835,39.02164,37.437202,11.447888,13.427198,8.841025,7.299818,14.7406645,less than 1000.0
28.946754,190.50223,88.3861,England,64.9367,63.41291,26.284227,-14.593676,8.134373,28.695452,1.2003766,8.274756,16.97811,20.412373,40.949547,42.98731,39.307865,54.825905,56.423103,59.234474,37.366066,20.44874,15.716321,36.759373,61.721645,53.07835,61.20744,73.34293,less than 1000.0
23.244965,183.90764,71.78639,New Zealand,73.04543,78.50089,75.5858,80.46726,50.365513,73.923004,76.01695,79.73612,74.07997,65.41203,62.02217,77.48869,72.78472,77.81096,82.508,72.14031,74.4547,23.70583,19.203556,9.06552,8.119884,8.2986965,5.9722548,12.067134,less than 1000.0
