age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
24.050257,180.90788,64.49183,Spain,56.380867,64.58744,9.921672,20.146688,22.552803,20.554884,18.620117,16.691196,8.7424965,21.80673,10.616991,17.551998,54.406185,58.598724,42.006847,54.50466,59.144566,14.258861,15.323162,53.977875,50.198845,50.313293,57.289783,48.022846,less than 1000.0
29.966087,193.64688,85.419464,Bolivia,61.651314,61.835144,22.650623,17.177238,59.297302,57.902126,20.880108,28.851059,43.500263,21.834717,47.29093,40.88153,21.810436,32.124516,41.331863,64.48245,44.223568,67.78289,67.9975,13.543466,17.444363,13.93483,12.141324,6.0412736,between 1000.0 and 3000.0
27.838512,183.1545,77.13955,Burkina Faso,66.21757,66.54997,43.023262,47.997852,63.97558,65.75956,48.362362,62.534744,47.627705,48.99454,66.0929,66.02526,70.33089,61.33903,74.44746,62.03772,71.349525,62.659443,56.5251,5.990259,8.849444,7.4557676,13.456484,12.620963,between 3000.0 and 8000.0
26.08326,179.08978,72.2675,Saudi Arabia,73.65061,75.99097,68.95342,50.87446,64.58371,78.97901,53.492535,68.47653,61.585014,57.51444,71.53058,73.94718,73.533966,75.38079,71.27239,73.92281,75.67482,74.58557,69.25001,10.866515,4.781795,11.148505,8.315211,8.925619,greater than 8000.0
32.839676,187.9082,78.04528,United States,67.32256,67.3539,56.650063,30.628536,68.21109,57.38695,25.808687,49.884388,37.66376,32.469345,54.357975,67.835434,48.757984,62.63193,44.8433,64.58572,53.333572,69.039604,62.514183,7.3819175,9.710127,13.305428,13.318478,8.72565,between 3000.0 and 8000.0
20.919678,179.15524,72.98619,New Zealand,69.88502,81.39117,50.400063,34.125977,51.822533,71.2027,29.004522,64.122696,47.389614,32.44789,61.297096,68.59305,59.188175,63.049,66.90075,69.81496,62.438408,64.15025,63.79877,4.865832,5.8774257,12.836839,12.969126,12.546632,between 3000.0 and 8000.0
25.246775,184.56517,79.19338,Congo,65.012955,71.77207,9.466304,1.5861622,12.748834,15.324169,-0.801383,3.6253514,12.013874,13.62761,25.542002,16.884483,40.033325,43.855183,35.312897,62.34196,34.763634,17.831654,19.816498,64.78003,69.49017,63.54131,63.30664,65.44811,between 3000.0 and 8000.0
20.04677,187.99062,78.31168,Mali,64.08414,76.15018,6.562783,13.668343,8.221838,11.701895,12.683097,10.845856,3.408492,13.404767,6.138046,12.562374,39.742912,42.438507,40.045555,49.935963,45.10771,15.292814,13.987501,66.16783,51.48281,64.17948,58.44327,67.3388,between 1000.0 and 3000.0
19.476208,173.4073,65.79912,Venezuela,61.86551,77.883644,21.356361,21.77527,59.212624,50.867104,31.320044,39.232014,36.13819,30.482323,35.46913,55.42558,56.420723,41.148052,70.49414,65.39978,82.18496,67.26114,66.56536,8.187412,9.488237,10.285571,13.031074,9.025089,between 1000.0 and 3000.0
25.072046,186.80273,82.17781,France,65.8071,66.752495,28.162378,20.54135,66.7292,57.04559,28.890207,16.063896,37.138866,34.574196,50.892654,46.91869,43.96008,53.550148,40.962578,62.63095,44.761234,67.02882,68.1856,7.9669585,6.0232162,1.6726437,8.005984,9.617641,between 3000.0 and 8000.0
30.750566,190.60605,87.91448,Cameroon,60.884266,60.71149,9.289799,12.5416975,22.88838,32.867645,12.723762,19.737982,21.212202,19.435463,30.011963,28.353289,13.982888,26.836912,45.436462,60.46104,40.375614,21.914791,21.330658,65.29547,61.608494,66.58669,57.68143,60.208996,less than 1000.0
21.867538,185.10716,78.25515,Uruguay,68.55309,74.80547,67.43743,66.25476,55.818424,69.171364,63.514328,72.11221,73.79637,77.81976,64.69002,67.0534,67.325516,60.942,65.801994,65.21201,60.77936,62.655556,62.433235,10.957204,7.0560994,6.9798646,12.870439,11.90212,between 3000.0 and 8000.0
23.11837,181.2168,70.70227,England,61.472897,68.80287,17.672588,13.0119295,15.850238,27.368223,9.492102,9.73843,12.810267,11.200786,20.252666,18.551397,51.35667,55.30951,49.06403,52.238674,72.42263,12.573091,9.662264,61.38557,67.39202,58.90449,55.61971,61.82393,between 1000.0 and 3000.0
36.83313,196.66438,88.68297,Burkina Faso,67.32243,67.16615,14.792661,3.567304,5.71587,29.880054,5.518485,6.2842107,14.662479,14.529987,52.581985,25.392433,26.367237,42.7107,31.813768,64.57951,14.147933,15.683188,14.549556,67.41956,73.55936,60.100906,66.36747,82.971085,between 3000.0 and 8000.0
18.251257,185.96931,72.01947,Finland,50.788612,72.213776,15.241364,11.623336,11.206812,29.741999,13.864235,7.8794794,9.413411,10.20201,29.45339,14.153331,18.021149,17.687086,27.69386,36.495792,38.42288,13.219213,11.026239,57.39856,59.634995,53.537937,47.00015,54.021675,less than 1000.0
29.757288,170.69875,59.723167,India,76.16913,76.70028,69.2409,65.73341,56.94671,74.33734,71.4084,80.251854,75.69459,72.2616,71.33873,75.560936,92.80411,86.68298,90.21365,71.61971,90.02866,60.782043,57.904358,5.9167824,8.277355,8.452473,11.565305,15.195838,greater than 8000.0
30.352533,185.49666,73.837975,Uruguay,73.06841,72.99731,53.23117,23.612116,66.70972,62.37263,29.997377,55.921017,49.241554,36.830135,45.063133,64.30193,78.95393,80.47641,70.93984,61.407455,61.349705,73.159195,71.623665,8.119483,11.590017,12.1233015,14.687594,12.0251255,greater than 8000.0
28.259562,184.29471,85.548225,Hungary,70.91708,71.35502,56.73471,46.34556,67.25612,61.25222,49.51261,69.30249,55.229923,48.591297,58.735245,70.13167,74.70348,71.20852,67.75771,70.21823,64.45291,73.18412,69.46052,8.0377035,11.05433,8.276459,13.04542,7.545218,greater than 8000.0
25.914293,172.7321,66.892166,England,63.675446,63.769505,62.737835,59.763756,53.002953,68.51712,64.70842,72.78277,72.25219,66.62968,67.24077,71.21305,71.808975,50.874138,78.81858,57.814327,75.640526,50.123024,43.15375,6.973185,13.026938,11.8638525,11.071757,8.930942,between 3000.0 and 8000.0
27.004877,169.3589,69.83051,Ghana,68.98118,68.27337,54.85419,69.782196,46.831436,56.713436,41.973118,75.902954,59.29868,40.787113,58.960243,70.48377,106.038216,100.858246,93.39471,77.45158,88.6154,45.138496,46.341778,6.286386,9.970445,10.755608,13.873086,12.775167,between 3000.0 and 8000.0
25.159336,189.18501,81.55331,Portugal,64.24556,68.3456,33.786713,37.455143,67.60235,58.94523,36.529823,43.832222,29.199541,39.91673,52.55547,45.210323,69.51105,60.896374,58.813522,58.73946,59.114136,66.56206,67.12247,13.872353,11.145623,12.258415,9.451057,6.993626,less than 1000.0
31.184937,185.48816,79.16016,Tunisia,66.83716,66.8645,67.86533,35.512886,58.154404,68.48248,32.37532,59.496494,57.965767,41.81757,67.32863,63.22087,55.551346,56.28393,57.19099,53.17919,59.443367,68.178085,66.92092,7.5841856,10.049942,12.405307,8.100046,14.762396,between 3000.0 and 8000.0
22.88578,178.51056,78.248436,Australia,75.25348,82.21783,60.113476,65.90842,70.80411,78.43032,57.65094,68.02071,57.83066,69.123955,71.656166,75.238525,66.70367,68.88074,76.67458,79.507454,71.333084,72.13091,69.00526,13.445245,15.97896,19.74915,14.364772,8.724777,greater than 8000.0
18.990475,189.42107,85.131615,Colombia,65.11749,75.526726,39.663906,61.7789,60.46531,63.499374,62.5268,61.89227,49.737476,43.714813,51.85326,67.89988,61.60978,57.177902,47.558235,64.53884,39.77886,32.56348,32.784218,14.14316,16.557158,7.0042605,7.9536886,14.911648,between 1000.0 and 3000.0
19.949291,178.45842,77.31781,Ghana,65.89999,76.31269,58.12531,65.16018,61.40593,63.874287,47.663128,62.739117,44.82202,55.30075,51.15984,70.19182,76.50263,76.72568,81.422226,67.56639,78.61233,62.999165,62.660984,13.565964,13.822955,14.008235,14.424142,13.880689,between 3000.0 and 8000.0
25.070093,191.3332,84.311485,Austria,62.238873,64.121704,12.646085,13.043349,21.502485,34.030987,12.620686,11.785755,13.728651,19.504492,41.577694,12.767524,36.75418,49.573517,33.183212,58.074,38.69268,15.252077,13.259205,61.493942,52.398617,52.66473,52.390564,81.585144,less than 1000.0
29.60301,175.63913,72.62755,Switzerland,71.55621,71.599724,68.083244,33.232662,58.53181,66.97161,51.610855,65.19799,58.784946,73.81917,62.310204,65.158714,82.83359,78.17264,76.210304,69.674225,86.96286,71.81702,70.540306,13.814719,12.602307,6.610088,8.043776,14.445525,greater than 8000.0
28.321028,178.20369,73.98712,Uruguay,69.92007,70.40602,68.21567,57.170544,65.54587,74.004425,63.065205,67.14517,66.37653,54.005703,70.81609,67.34692,56.18308,63.133457,67.43304,71.62145,69.01137,55.65081,44.65131,8.783338,12.007346,9.101272,9.975828,7.586842,between 3000.0 and 8000.0
30.719452,182.4636,70.615425,Sweden,68.88321,68.830505,68.09232,27.826788,69.82611,59.10012,32.79499,59.206917,48.318455,33.21965,44.900917,56.8234,66.30432,64.94335,61.815353,70.525734,64.8917,77.25079,75.41313,6.2161236,7.254183,5.8665276,14.41581,7.005728,between 3000.0 and 8000.0
29.265215,167.44098,64.59375,Venezuela,66.70388,66.47085,71.04015,61.96264,44.44691,68.9062,57.800087,67.9953,69.97887,71.7481,60.906395,67.40963,77.536545,76.62124,99.94403,64.64295,95.64918,58.747833,55.62874,13.697326,13.52397,5.911048,14.92279,10.595369,between 3000.0 and 8000.0
22.925745,192.50296,80.95877,Burkina Faso,71.11632,79.36639,18.744835,20.692104,21.87607,23.039154,18.52558,16.142942,16.854181,10.756884,10.975591,23.891178,36.52753,28.561266,29.946016,62.702255,44.60484,14.015326,16.634682,69.968834,70.640854,68.98042,65.51819,71.98865,greater than 8000.0
29.653479,179.31609,67.39936,Georgia,66.48387,66.521515,64.84413,64.9913,41.6269,68.61779,66.80385,65.73709,69.00425,44.5365,67.44366,64.76412,64.197075,65.37451,63.457836,63.43175,81.4561,58.19629,57.0811,7.954492,9.055212,14.9980545,8.064723,5.9323034,between 3000.0 and 8000.0
17.543306,186.05557,72.58918,Czech Republic,60.352997,75.22799,21.81452,17.736279,15.500949,29.45633,14.085754,15.889194,12.40733,20.207026,20.274282,19.480785,38.006657,30.591316,24.829485,55.322857,56.20668,12.122505,10.840862,67.102425,61.990063,62.35202,64.73998,59.6639,less than 1000.0
22.952883,185.02187,80.13317,Congo,60.668438,67.97487,51.509502,68.37008,52.21055,49.225773,61.923096,60.870144,50.80452,40.958107,46.911194,67.42318,68.89265,66.781204,75.77947,54.419758,71.113594,27.81014,20.217106,7.9573364,5.9785786,12.040248,11.017293,11.975164,less than 1000.0
21.934158,185.38281,85.852104,Serbia,64.02702,73.42649,55.689568,59.528194,48.56663,60.097256,50.145184,66.15117,57.048653,46.640602,57.06574,64.9622,84.355125,90.37133,71.444824,53.208385,66.56691,58.376324,55.9331,10.884957,10.739955,8.065061,14.142397,13.256041,between 1000.0 and 3000.0
18.014307,184.44832,76.46239,Japan,68.06005,84.88588,62.586514,68.384415,43.698612,74.81588,66.35373,70.11726,72.54279,73.61361,71.57834,73.87008,61.651493,55.488857,66.5316,70.65353,70.83057,44.292156,37.430874,13.69803,13.69184,10.571285,8.71641,10.585254,between 3000.0 and 8000.0
21.095839,182.43661,76.58638,Belgium,64.51057,79.07172,39.767517,71.71305,65.01536,43.122375,43.315746,63.89312,37.044285,30.612017,35.698956,70.02467,86.739555,90.65959,63.43014,53.114624,64.782776,15.673412,19.255116,10.245763,12.766041,13.195813,7.9050055,7.597897,between 3000.0 and 8000.0
31.880178,179.19415,72.39328,Czech Republic,58.28816,58.130375,54.92245,40.776264,46.23773,42.771873,37.695553,63.247116,39.30298,29.656782,46.040974,60.42178,64.60134,66.42634,52.72041,55.1193,60.978485,51.92779,50.461716,6.6553535,6.923181,10.117882,9.945804,10.250031,less than 1000.0
29.191694,174.14386,70.659775,Turkey,65.77964,65.782974,63.803158,43.216526,49.473225,70.53416,58.3345,68.42185,63.074604,63.957775,71.33486,67.619934,69.28316,73.28565,77.48301,60.71366,82.09107,59.833344,59.238686,13.547137,14.435151,5.3174386,6.938574,12.251085,between 3000.0 and 8000.0
20.770145,182.79543,71.217575,Ecuador,52.53074,62.501896,40.100704,58.87399,53.599392,45.89421,38.0415,53.807888,38.54006,27.596333,42.055134,57.795227,49.995087,48.859146,40.616085,40.113285,58.514057,20.804178,17.175776,12.44187,11.053491,10.84079,10.78145,12.7994585,between 1000.0 and 3000.0
37.294205,181.27066,71.91489,India,75.937744,76.37238,64.70076,70.897736,66.245445,71.8274,65.887955,74.66709,72.12962,57.7465,63.405666,69.03844,51.36299,64.1082,77.47917,78.42679,69.15063,64.65779,65.28739,13.005893,6.1011405,9.9076185,11.381947,5.966663,greater than 8000.0
18.911448,182.69482,78.09612,Mexico,60.089508,73.97948,13.36087,20.014513,16.261599,25.51152,14.255537,24.880835,17.461283,14.441603,23.651054,38.398457,69.0956,75.25749,54.939747,64.52281,54.004467,9.251766,11.215479,57.864964,49.33727,59.495533,55.515327,59.007534,less than 1000.0
30.620493,181.64935,81.30265,Ecuador,65.61518,65.54932,42.360477,24.445074,48.328613,57.142906,37.294147,22.500963,32.612873,42.016953,50.578983,57.682163,53.11598,52.39823,60.95222,59.351227,45.6305,62.33014,58.982845,5.962702,13.960476,6.445124,11.237466,11.720505,between 3000.0 and 8000.0
20.090256,177.77252,70.41813,Germany,69.98505,80.013405,66.27754,22.470737,78.241066,69.29077,77.47348,65.545944,64.33861,57.952457,61.244812,63.083225,81.155,83.959274,62.91096,67.95304,64.292046,70.64261,64.37763,8.005105,8.851778,9.950256,7.972035,11.176012,between 3000.0 and 8000.0
19.79372,178.80048,65.98644,England,42.867477,57.243343,13.239146,11.633061,47.92736,38.190247,9.30118,1.9520096,14.609178,17.184864,38.827168,10.508701,24.040646,30.947313,20.52396,39.257103,45.2861,13.114376,8.54674,6.037299,13.54731,13.309856,11.116763,19.103603,less than 1000.0
27.45675,190.19678,75.417244,Finland,66.43034,66.74208,43.12559,54.49207,65.35433,60.491684,48.071358,55.78275,55.037735,45.72182,35.19144,56.37391,54.77803,53.083797,48.10427,62.713863,54.46257,15.846683,15.445862,10.82215,7.798503,9.810273,8.053713,11.064163,between 1000.0 and 3000.0
