age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
29.045933,171.22385,71.21897,Chile,65.651634,66.55229,58.213898,36.485397,57.901203,59.789062,37.892735,50.62802,41.915623,30.985743,53.639854,56.09882,52.019363,41.8577,58.05715,54.70717,77.258484,62.47118,62.304817,6.645231,11.631192,13.698625,11.515113,9.31784,between 3000.0 and 8000.0
31.283577,179.81694,79.81873,Cyprus,74.68856,74.67828,70.145325,29.941946,65.61298,68.22432,23.880806,75.122665,44.59053,41.99732,73.19193,77.32137,60.72642,57.672382,60.479275,71.23323,72.54565,73.73151,73.22432,6.5533257,15.662321,8.865362,10.845585,10.897939,greater than 8000.0
28.588661,191.65219,88.871056,Bulgaria,61.574688,63.805637,41.06042,59.75253,71.03382,58.24585,45.82045,55.712116,48.041824,38.11866,51.06416,55.305984,53.39596,57.23808,47.99367,53.30344,34.70386,29.552538,24.093864,10.353479,14.280361,13.710808,13.490621,10.9567585,between 1000.0 and 3000.0
30.964746,196.09332,88.74019,Bulgaria,68.60663,68.716194,43.26413,36.71987,72.40674,63.135624,54.56263,65.650276,47.42271,47.632996,50.093884,59.20858,41.17483,37.200104,40.293575,63.41691,33.103367,66.43767,69.18502,9.699656,15.440593,12.086642,8.408323,13.102672,greater than 8000.0
24.566471,181.17755,80.68165,Argentina,73.869934,75.47992,57.886074,44.675514,78.60182,70.45578,58.61505,65.38254,46.24597,38.514004,70.38344,69.469,66.53778,60.98366,76.9598,67.24901,73.13655,79.32253,75.53113,6.0393615,13.179448,13.076756,14.632832,9.000502,greater than 8000.0
35.541878,177.05199,73.5443,China PR,66.30475,66.6121,53.25372,44.45669,67.86185,57.40674,51.015003,55.983555,53.259933,28.83671,51.596752,60.169292,64.53094,70.636,59.680195,61.642395,72.02879,62.430546,61.554028,9.141473,5.8897414,15.676993,7.9511476,7.0335493,between 3000.0 and 8000.0
27.509668,178.48698,64.986336,Colombia,67.11891,66.71231,59.40612,53.916103,60.363014,63.283264,54.431225,62.370815,61.107758,63.365288,57.94901,65.35198,64.70333,77.115715,66.505,58.800056,78.93797,67.84297,61.330944,12.131348,6.561644,9.232679,5.5938773,9.517037,between 3000.0 and 8000.0
26.486265,188.13223,84.06019,France,62.10312,63.489685,15.968829,37.655014,54.653095,29.760387,31.52824,44.592823,23.10515,22.811407,23.280903,35.820835,64.583755,51.636547,49.879173,53.575535,55.909466,26.823751,21.645554,12.012099,6.1140885,5.270213,14.99153,10.598794,less than 1000.0
22.91648,171.56776,72.61792,Ecuador,60.7031,67.46406,58.310093,57.620026,37.133022,59.450985,50.13578,64.99127,51.532845,38.22175,47.13133,56.592346,74.4889,74.22143,71.274445,52.597927,76.90255,21.759212,29.23888,11.536195,12.064977,13.517584,13.438724,12.105074,less than 1000.0
22.046225,186.4122,81.46282,Germany,63.72821,72.71672,64.0527,40.477947,57.939514,60.80695,47.2574,38.061275,52.227085,50.97428,52.72125,56.612766,56.48796,57.875446,62.83656,63.053997,68.68776,65.59541,61.61524,13.755015,11.738385,7.26397,13.8304405,10.887413,between 1000.0 and 3000.0
31.005873,178.98747,73.91255,Netherlands,65.3519,65.333824,57.02902,42.638638,57.334103,65.53476,50.67567,56.523582,51.63249,62.417225,64.35314,62.05225,74.72308,79.479355,71.96924,59.9581,70.90742,61.979435,58.865765,12.648051,6.6383815,11.974623,9.103665,15.766248,between 3000.0 and 8000.0
25.143042,178.95755,76.55764,Denmark,68.249626,71.609024,71.110344,57.614555,52.2258,60.73118,49.648827,62.968323,57.71404,57.973495,59.81176,58.565712,78.04283,83.33317,71.84537,59.237526,80.455734,56.42767,56.914036,13.482461,13.527106,7.8473487,5.9522367,13.560439,between 3000.0 and 8000.0
24.862585,188.51253,75.80813,Zimbabwe,60.978786,68.974976,48.40693,75.239975,48.21329,57.575455,82.36569,51.9163,58.12434,47.72496,61.575043,52.41127,72.29643,80.04474,79.4053,57.329006,61.798397,44.95027,41.186504,14.244258,8.100893,11.98453,7.1934915,12.466075,between 3000.0 and 8000.0
29.243553,181.69675,79.225555,Paraguay,72.60325,72.68231,61.514946,62.444874,58.99315,66.95245,61.199635,66.42933,47.69918,49.066296,63.746956,68.45282,68.47574,66.90118,53.661285,67.28345,65.16936,36.813175,35.619698,12.206482,13.291653,12.533236,15.343627,11.188078,greater than 8000.0
34.1505,188.91156,79.74977,Brazil,75.10099,75.18831,51.53055,39.29434,72.90743,66.17724,32.302944,70.53897,38.483585,28.316828,54.661793,62.26537,66.89871,69.812225,68.21021,75.16894,46.436558,73.14957,76.341866,9.037027,4.762878,15.750627,8.115478,5.9961433,greater than 8000.0
31.05597,188.59436,77.280846,Turkey,66.43402,66.17036,54.6028,34.073685,69.373024,58.51441,24.792505,65.87517,43.819653,42.724266,45.394894,65.53538,66.33697,77.028046,69.69229,64.9355,61.81188,66.10577,63.01882,5.4851675,6.621979,11.917813,3.3579228,5.211218,between 3000.0 and 8000.0
28.642244,169.8422,61.51372,Germany,60.986565,61.266964,37.48249,53.60861,38.71226,54.687603,41.341457,56.553043,51.680412,38.538208,53.104683,56.377422,52.433975,47.76699,52.529957,55.637936,80.20236,35.836926,41.33369,12.284409,5.02882,11.7997875,6.3528466,10.975101,between 3000.0 and 8000.0
28.937632,174.45296,76.78506,Japan,67.55882,67.46269,52.064793,57.615334,54.37307,68.24664,68.883125,60.0782,53.84616,45.741222,60.530743,52.58756,70.854515,68.81149,75.84201,63.13147,62.7929,44.64237,48.622288,5.3375382,4.838012,7.0052876,15.246235,6.090547,between 3000.0 and 8000.0
30.637508,175.83546,71.38271,Romania,63.801556,64.38688,54.752163,58.82023,59.577225,62.38802,44.517628,52.424915,52.781307,42.02712,61.159496,60.591393,72.13148,75.26592,63.655365,50.8681,66.33327,32.93039,28.09493,9.023489,11.435103,5.2124805,8.042407,7.517271,less than 1000.0
21.035618,176.00977,68.34763,Paraguay,61.348328,70.67014,52.58082,48.475945,47.58632,61.47603,37.46313,61.81931,53.214718,54.204006,51.118774,61.854412,73.3228,66.328835,73.188095,54.175884,74.120636,59.53597,58.17351,7.005482,10.832615,6.6122065,5.980257,8.976535,between 3000.0 and 8000.0
20.259323,175.76567,77.11089,Romania,67.82325,75.36397,64.13218,64.10931,66.078545,65.611626,48.848812,72.12834,65.02973,54.938572,55.046658,71.62895,77.78048,72.722115,67.99367,66.03049,76.12508,36.901005,28.71229,11.526941,6.9737024,7.9996414,6.9475694,8.250464,between 3000.0 and 8000.0
25.090265,185.13054,81.06671,Denmark,70.791664,75.81963,57.359566,70.69283,61.438835,69.525246,73.4646,63.006275,70.642586,56.03078,61.39277,71.92655,83.29257,90.68623,78.71482,64.64303,75.19471,29.0434,15.730618,11.522057,16.235422,13.379066,6.040618,5.9563394,greater than 8000.0
26.016,170.41467,66.00063,England,73.49318,75.40028,77.77601,48.83406,65.47554,69.76877,44.90141,66.07907,66.135704,67.07694,66.05488,76.26962,76.47408,78.53076,81.85712,72.07358,75.04571,69.16089,71.04997,11.421598,7.047544,10.627797,5.9657564,10.059897,greater than 8000.0
21.917562,189.84404,81.20087,Poland,72.07568,78.10281,51.302383,9.890578,10.4961,67.76032,14.93154,65.823746,28.459791,24.002747,60.702877,62.108902,80.43346,73.916664,69.39543,63.352947,64.9799,52.54906,52.315197,5.961273,7.796716,13.123389,14.565985,12.804631,between 1000.0 and 3000.0
35.033436,177.2658,80.93997,Spain,59.73241,59.65514,47.64084,31.935402,43.694855,36.176716,20.595453,44.451107,26.235025,15.461016,32.48698,40.08141,67.30785,61.4009,67.07762,52.979446,57.295746,53.21405,55.0181,12.027787,9.59214,14.155072,15.30709,7.0451756,less than 1000.0
22.448864,171.82909,72.27777,Saudi Arabia,66.1513,71.39416,53.153976,64.508934,56.24627,66.79882,40.822575,75.51687,46.03429,38.386852,59.17027,73.52668,77.95743,71.80969,80.15164,57.68069,75.59513,33.56479,32.374523,9.87226,12.9040365,13.194128,5.987202,4.977285,between 3000.0 and 8000.0
