age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
23.10385,183.40463,76.71419,Argentina,57.267155,65.26824,39.82238,33.6695,59.98515,56.913864,37.183357,46.751358,40.81268,23.03214,48.272224,42.517662,66.70186,60.01122,55.104385,51.440876,57.654648,60.36969,60.04469,7.951748,6.9032245,8.912488,13.038896,5.958705,between 1000.0 and 3000.0
34.155308,182.6925,77.80359,Paraguay,70.25356,70.28807,22.182877,12.454771,66.88104,53.05097,17.016848,31.98724,21.390112,20.495274,54.01833,43.8845,39.564213,32.00675,39.799576,70.309975,46.23584,71.70935,68.40284,5.9274874,14.444578,12.987611,12.357187,7.0602074,between 3000.0 and 8000.0
19.905046,174.14098,74.828705,China PR,57.22445,69.52746,56.582825,56.122772,34.70027,55.263565,48.76163,63.832127,39.39335,43.1317,51.94784,57.7345,71.00289,69.780754,59.576958,49.795547,66.91793,30.774052,28.146784,14.253603,14.640824,10.041404,8.01458,12.422178,between 1000.0 and 3000.0
31.334127,191.64604,87.32351,Denmark,65.79635,65.820244,55.504128,23.310476,62.47154,58.229263,19.914328,43.7418,35.34974,47.854786,50.466953,55.072445,60.828514,64.09803,58.02333,53.99257,41.286293,67.94025,67.06855,6.0352426,14.5709915,4.317873,4.2415414,7.844024,between 3000.0 and 8000.0
18.997734,180.93274,73.475815,Australia,54.21703,66.095024,42.32473,52.17638,46.983547,62.11852,50.17288,57.675137,51.70358,41.775784,60.75972,56.444427,73.128586,71.26901,75.87211,45.706387,66.071014,47.667545,43.760967,11.5591345,15.128114,13.337872,5.99467,6.032492,between 1000.0 and 3000.0
26.205133,169.42221,66.0856,Cameroon,76.53056,77.797646,72.66809,65.50942,67.76401,74.25615,62.1928,77.65232,73.070244,73.540726,66.20608,73.93401,78.11317,61.89207,80.63721,74.82388,86.545494,73.67833,75.85812,12.531164,13.144391,7.951518,10.054276,7.0204268,greater than 8000.0
26.06212,179.55899,77.21974,Colombia,63.57077,65.13717,63.938534,60.100777,64.70707,61.73212,62.226067,63.23021,63.7272,60.792606,60.85174,63.54943,64.68002,61.110615,72.04068,58.787197,69.45816,34.409096,35.07656,8.026266,9.856804,6.86809,12.365794,12.051997,between 3000.0 and 8000.0
28.887873,186.93831,80.37364,Albania,79.17566,78.676605,72.678085,40.479626,75.8819,72.524086,40.338684,75.53474,56.903545,43.485542,68.66676,70.88454,62.643143,72.93812,69.06934,69.87789,59.351086,73.896034,70.94997,11.13593,14.42779,5.893911,15.335729,9.028793,greater than 8000.0
27.484518,188.01488,80.32789,Italy,59.319813,58.494675,44.70338,37.98674,60.189644,53.64562,30.464046,37.724747,45.650898,29.121555,51.82613,46.870384,53.47307,53.407253,43.244522,54.620228,54.155792,61.067547,58.004005,11.992054,9.875581,11.443008,13.764047,7.8952913,between 3000.0 and 8000.0
24.932693,190.45007,83.08669,Albania,59.637497,62.89692,34.754433,25.380718,62.792473,57.63662,21.475464,48.145996,37.830914,44.607033,58.931923,48.823208,58.269173,60.52539,58.726612,54.322052,57.6609,58.032867,57.67027,6.01145,14.643746,13.51302,7.1575246,14.0259495,less than 1000.0
19.445505,178.00632,62.40928,Brazil,59.130367,71.515335,52.27213,52.667374,56.01848,54.17012,40.31918,60.621727,48.34447,37.402866,40.574207,60.79862,69.49732,68.05931,73.6173,57.05277,76.97387,37.861923,35.09284,6.0319476,10.976929,8.997367,11.964148,12.893891,between 1000.0 and 3000.0
37.750034,181.31177,82.374275,Turkey,72.595024,71.99696,39.55705,15.710195,18.280573,43.16091,9.664986,25.992905,17.850266,13.136594,46.52326,29.939058,65.7572,63.32021,71.58528,62.332344,64.6981,10.524402,14.720789,67.833275,63.879673,63.50878,64.92819,65.37704,greater than 8000.0
22.042873,183.26007,77.686134,Mali,74.5786,82.21941,62.645588,65.32541,63.890324,67.94266,67.16962,71.088776,69.28643,66.31309,65.777054,70.77898,73.85251,69.97455,82.56551,62.958794,70.33611,67.46735,71.10898,8.981695,8.971264,13.541415,10.741861,13.074804,greater than 8000.0
24.379276,172.45157,69.71742,Northern Ireland,57.672886,59.48471,55.019276,39.796967,29.56519,63.024666,36.287117,60.441006,53.909653,66.53702,55.109783,68.04086,74.5178,79.032074,76.85291,50.427563,85.14446,48.583996,39.270866,9.511259,6.857051,5.996479,8.928506,11.144289,less than 1000.0
22.039013,185.37239,74.01507,Colombia,66.93944,72.43098,68.57965,55.635216,46.464935,63.74376,35.875626,70.97848,62.22605,41.350136,52.47256,67.89129,78.68868,80.66528,72.80515,60.46652,71.65227,36.982456,33.05421,8.977267,9.0490265,8.020349,5.9368773,7.00403,between 3000.0 and 8000.0
18.911108,183.15884,70.619064,Mali,64.48477,80.27987,48.82054,61.696228,37.330997,61.69697,56.4033,70.754196,53.16924,25.47036,55.002815,66.03118,77.41379,82.22617,72.27571,59.5086,64.43066,34.305016,40.24472,8.758365,8.87714,8.853443,11.913111,8.733604,between 3000.0 and 8000.0
21.76275,183.48734,75.57524,Cyprus,65.36705,75.77161,41.285896,27.314709,64.343185,59.416016,33.842438,54.59491,22.180292,26.95786,55.376907,61.14148,49.8488,40.49569,55.25768,65.061165,62.7088,69.024124,63.08955,12.106789,8.066466,14.390295,13.734291,9.914076,between 3000.0 and 8000.0
22.966227,180.06598,74.47015,Iceland,66.19993,73.6259,44.487038,61.898685,53.097206,67.72701,56.005413,67.23252,61.5032,63.21618,67.37742,68.386055,68.521835,67.41041,64.597244,58.241608,69.02511,64.54608,57.811375,9.968805,13.489449,5.9645996,12.240853,12.2085495,between 3000.0 and 8000.0
21.983538,173.30914,64.12317,Mali,65.36664,73.596436,59.383663,61.773857,54.328827,55.946598,58.554653,64.57612,64.145615,61.428123,46.702732,66.11712,82.28371,79.42633,84.71772,61.939472,80.310425,24.13653,20.593683,10.361434,10.32826,12.024138,12.79682,13.110168,between 3000.0 and 8000.0
