age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
24.940292,188.83714,78.197174,Italy,57.029278,67.748405,30.918133,30.765657,46.231804,34.80189,20.06235,51.154552,22.011366,28.333757,15.799796,36.028595,65.53852,66.28229,50.23409,52.91631,48.21743,29.06972,19.372189,46.589466,50.350174,46.261795,24.708921,61.36933,between 3000.0 and 8000.0
26.968536,182.21198,75.03018,Trinidad and Tobago,67.54989,70.003365,52.62241,61.567787,63.368225,71.546165,52.75213,65.34041,61.819214,58.003605,64.31975,67.50611,79.84687,82.81014,72.73699,63.219696,73.43625,33.031197,37.074192,12.489361,8.975468,19.296005,10.336944,6.526161,between 3000.0 and 8000.0
23.69804,184.25484,77.41585,Romania,79.01333,82.45916,58.650764,57.62739,65.33442,79.17505,56.064484,62.95756,58.374702,51.46336,82.0767,68.45468,70.50018,83.830284,72.12833,77.86737,62.89059,81.37034,82.41954,8.102998,10.482823,9.373724,15.112616,12.526375,greater than 8000.0
27.479422,155.32011,57.28169,Netherlands,64.668144,62.056126,55.559475,85.63371,47.69396,67.26234,75.16666,68.74116,81.36879,74.613754,62.86489,63.82753,87.62621,85.54979,63.136436,63.349693,71.305046,17.995716,9.88785,12.455742,-1.0903633,3.4746628,5.5171423,2.460332,less than 1000.0
28.224068,190.11935,86.626434,New Zealand,64.672844,65.66766,21.513475,24.335136,64.100815,47.02242,22.84023,29.033123,21.478315,30.059525,50.28564,57.854916,68.29763,71.49558,59.034454,57.417427,46.81348,59.64804,56.835407,10.523998,12.731663,9.622418,8.012006,5.3514786,between 3000.0 and 8000.0
21.096336,170.07178,61.823517,New Zealand,59.753345,69.16017,53.891018,57.193638,37.699444,61.35987,67.20023,67.71173,55.80211,52.333702,61.272118,67.925674,76.762726,75.988785,76.45916,57.30114,82.892624,56.241238,49.116806,6.479539,13.517281,10.19416,11.576984,17.163568,less than 1000.0
29.078295,187.16467,83.39174,Poland,70.70976,69.73092,57.011467,43.788754,74.134384,66.30791,51.702095,57.780415,50.005733,41.926975,70.65604,64.77562,72.23442,68.52661,69.30416,65.46739,59.402866,72.67337,71.76102,7.840603,15.440059,16.744608,13.203499,8.085674,greater than 8000.0
33.138447,186.33173,77.69943,Netherlands,66.46013,65.86958,48.268467,44.01056,65.5559,53.216984,35.94996,56.341232,28.310177,22.055588,54.798187,63.674957,57.259624,47.345726,61.20642,55.87425,61.590767,64.525795,59.135647,13.772346,-2.1273694,5.2449985,14.689772,7.9593477,between 1000.0 and 3000.0
24.949286,182.71246,72.05751,Slovakia,62.916706,66.502785,41.951103,65.028015,74.350464,58.495037,58.99929,52.82815,53.102276,49.456615,52.50261,63.48838,79.72629,71.64481,71.63542,60.13157,70.027756,65.02975,61.36372,11.436562,13.306395,7.4852166,9.186955,13.631789,less than 1000.0
22.469397,188.84853,80.10031,Trinidad and Tobago,66.4409,76.858475,48.317635,39.77404,71.83846,62.303997,42.781036,49.86315,34.012856,32.332535,60.885723,62.687534,66.30873,66.71884,60.57388,61.51051,49.149906,67.73458,61.926983,18.764088,6.3264723,7.1000094,10.465401,10.204821,between 1000.0 and 3000.0
