V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.02639792,-0.32139546,-0.036576282,1.4595135,0.3049942,-0.017300515,0.16379188,-0.5876195,0.40951294,-0.2912411,-0.7170238,-0.45275187,-0.003242779,0.6429768,1.1524712,0.5212161,0.3271813,-3.768871,1.2142189,1.8815602,-0.34808147,greater than 25.825956
-0.114644185,-0.19707958,0.05161997,1.7217077,0.38392165,0.012649878,0.007386217,-0.044911645,-0.26785865,0.4341144,1.6898216,0.36626577,0.7117309,-0.8883876,7.3196287,2.317344,0.72291327,-15.087412,-4.0510426,0.37072927,12.673912,between 12.865976 and 25.825956
0.26232693,-0.27112415,0.065194555,1.1181073,0.35647607,0.048686136,0.3110773,-1.2545905,-0.08817086,-0.09875883,1.3487966,-0.07973394,-0.009499153,-0.655848,-10.843786,-5.6644917,3.027621,18.659891,4.190829,1.7149509,-17.153654,greater than 25.825956
0.06837592,-0.22892906,-0.015439662,1.3815385,0.50897247,-0.028568137,0.25832045,-0.21180446,-0.22138324,-0.23732567,0.6821587,-0.030847859,-0.04165286,-0.375962,-0.778745,-6.48535,0.47765365,22.087626,7.7942896,5.8261776,-18.158209,greater than 25.825956
-0.44180733,-0.3698711,-0.09083667,1.5358827,0.29888082,-0.34077272,0.3505682,-0.31702664,-0.107972875,-0.37012985,1.0138547,0.06215596,-0.19410612,-0.3526107,-4.471252,-8.037824,7.118085,25.102182,15.844735,-4.31133,-17.347548,between 1.087409 and 12.865976
0.19135326,-0.64118147,0.14526685,1.3526455,0.084019944,0.012804358,0.1643137,-3.8473299,0.68525356,-0.6945775,1.0279391,-0.43813723,0.004981696,1.070089,-4.8679566,4.2810507,-9.088599,0.7334366,-0.8960061,0.13181803,0.89965177,between 12.865976 and 25.825956
-0.2525636,-0.2876449,0.06494956,1.5678622,0.33031636,-0.12413324,0.2709374,0.52665186,0.47873577,-0.25461337,-0.5530401,-0.58544827,0.9088244,0.17745595,-6.0076375,-10.119921,-3.0524664,28.7411,15.8194275,-5.7004356,-18.895876,between 1.087409 and 12.865976
0.18294385,-0.45977402,0.107771575,1.381125,0.077386975,0.10807009,0.09625854,0.2031647,0.24556419,-0.41010138,-0.32780883,-0.057246063,0.15358642,-0.16494189,3.2175114,2.3514378,-7.3177176,-4.2955785,-1.4213734,-1.6160923,2.2171342,greater than 25.825956
0.3926416,-0.7033043,0.18801498,1.1760098,0.111047,0.0709878,0.035210285,1.962302,-1.1058341,0.47966304,-2.71138,0.4354168,-0.10762534,-1.3168756,-9.736922,0.19772811,0.4732851,12.88108,-0.966107,-1.0165138,6.811399,between 12.865976 and 25.825956
-0.36914325,-0.35471684,0.08969815,1.9629122,0.64357686,-0.1154459,-0.047171004,-0.4324808,-0.15974471,-0.17955534,-1.4405906,-0.45329863,-0.9380634,1.5418255,5.425813,0.78370833,6.6651077,15.27224,1.4961276,3.7051373,-12.673217,greater than 25.825956
0.2056464,-0.34830004,0.15366822,1.337088,0.0021725395,0.13422278,0.07363402,-0.8361912,-0.013792844,0.10504941,1.2280952,-0.06431117,0.08152352,0.4750342,5.168236,-0.83267236,5.2838693,-8.544316,2.9887946,0.37003425,-0.18143715,greater than 25.825956
-0.15788634,-0.3126649,-0.2003195,1.7726122,-0.011637827,-0.025957394,0.38734904,-0.12917939,0.12814113,-0.14321099,-0.0014927741,-0.21401034,0.0041726725,-0.035673253,-3.352741,-1.9943928,-4.9192004,0.48818564,0.96395195,-0.9906527,2.7244637,between 1.087409 and 12.865976
-0.60932636,-0.38701698,0.093108974,1.7755775,0.35764235,-0.38444254,0.20283794,-0.0042267377,0.04787152,-0.3763327,-0.22937031,-0.18492731,0.14769442,0.47715375,-6.8330584,-8.443151,6.2270694,27.6364,13.873754,-4.269362,-16.146648,less than 1.087409
0.24073659,-0.2570805,-0.09095513,1.3548943,-0.04627121,0.055543035,0.17258343,2.705658,0.27587396,0.48400402,-0.84702635,0.006740739,0.11465437,-0.69325745,-21.483454,-5.590635,-1.9401699,6.4175544,-0.12818351,-2.2666512,3.2131636,less than 1.087409
