V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0.20739523,-0.5228279,0.17011896,1.4839172,-0.039023165,0.10377282,0.15980345,-3.7365406,-0.5124009,0.09665748,2.1415656,0.2997997,0.41652605,1.5408536,-8.0495,3.7646194,-12.027269,1.1840689,-2.9270508,-2.611996,-0.65053296,between 1.087409 and 12.865976
-0.020689406,-1.1434302,-0.048567142,1.5336537,0.030774515,-0.06242788,0.25105318,0.2252868,1.1922917,-0.18743326,-0.6711178,-0.110214196,0.37645102,-1.3037719,-6.1808825,8.730644,-1.5600853,21.309538,-1.7604247,-3.578321,-1.5209454,between 1.087409 and 12.865976
0.23592839,-0.3755848,-0.087137245,1.5728124,0.041065436,-0.008434673,0.21911351,-1.341916,0.009296828,0.88140726,0.38602862,0.17717882,-0.20491396,0.43722767,-27.254686,-2.0624619,-11.004519,3.1718075,-0.06739769,-1.7175457,-3.089053,between 1.087409 and 12.865976
-0.44092527,-0.14653112,-0.09594183,1.7021377,0.47606868,-0.04669624,0.1221295,-2.1097817,-0.52936894,0.8692673,0.8322314,1.1620526,-0.33339766,-0.17130789,10.70214,3.998927,13.033297,2.0159962,2.5269623,3.6786013,7.3578362,greater than 25.825956
-0.4788706,-0.29071817,-0.078345254,1.6888648,-0.110515505,0.081337534,0.44431686,-0.06294083,-0.0017391476,0.3455665,-0.20046635,0.17916685,0.19549905,-0.13197228,-4.0368047,0.89625925,-0.2786516,3.2070594,-1.6669841,-0.045085337,-0.108576,less than 1.087409
-0.36168745,-0.5447158,-0.08235243,1.771633,-0.053362023,0.038877692,0.4002151,-0.70970386,0.85479754,-0.13403858,-0.53987765,-0.105431244,0.54966664,-0.46617812,-5.487435,6.818686,-2.4086616,-13.120362,-2.9427655,1.9786211,-8.431617,between 1.087409 and 12.865976
-0.30068183,-0.3334333,0.24503723,1.6632465,0.06194695,0.15861604,0.22421509,-0.8877334,-0.21707533,0.26027974,1.567552,0.18498553,-0.17257245,-1.223891,-4.3655596,7.3469524,-2.4512339,0.91274863,3.408629,-1.4298612,1.7721031,greater than 25.825956
0.13509338,-0.30843025,0.04956623,1.545517,-0.123812705,0.1644651,0.30226174,-1.0724977,0.58798164,-0.05051105,-0.667264,-0.1325917,0.24855916,1.9658608,6.4070516,-2.1249838,2.454967,-15.566386,-4.0196743,-4.7937922,-7.077349,between 12.865976 and 25.825956
-0.42234373,-0.32755843,0.044048302,1.7884917,-0.13775086,0.1783175,0.50119513,-1.6742128,0.07480585,-0.26991192,0.3438109,-0.256229,0.07787226,0.7237936,6.434931,-0.16231045,1.8096311,6.424611,-2.4622371,-1.9566572,0.38903794,greater than 25.825956
0.131302,-0.343607,0.08433692,1.2645043,-0.17543241,0.20262639,0.22493407,4.362453,-0.6852529,0.3294017,-2.2522864,0.17591618,-0.033725895,-1.5360013,-17.822582,-2.6213348,-13.52134,-20.006237,-0.570208,-8.722599,2.8877788,between 1.087409 and 12.865976
-0.26318106,-0.29115394,0.15203902,1.7048365,1.0776603,-0.21783829,0.18130478,-2.1765594,-0.7824463,0.7493433,2.7594588,1.1102077,-0.08128327,-3.0479286,2.0116236,2.6751215,3.7684307,6.881407,-3.1451938,3.8614566,13.565295,less than 1.087409
-0.014578479,-0.33069563,-0.1189772,1.6501194,0.47740272,-0.6528864,0.02602739,2.207932,-1.1216621,0.3689017,0.6471547,0.22142136,0.28392997,-0.5934785,-17.958784,8.700856,-5.4648933,15.309484,-5.655084,-1.7971846,-7.4452853,less than 1.087409
-0.37407103,-0.34499657,-0.16599779,1.7173865,-0.04621692,0.14427744,0.40687928,0.37661892,0.11661581,0.33505827,1.9329236,0.51264936,0.015575481,-1.7152863,-1.1812229,2.7481008,-0.58040047,-3.5495896,2.3660119,2.585987,-5.537769,greater than 25.825956
0.55970204,-0.50752217,0.11803259,1.1021571,0.027158113,0.08123566,0.0482119,-1.5192722,-0.24247494,1.2877994,1.7543478,0.31883034,0.28652003,1.1838622,4.4404345,18.40013,3.4582925,16.32636,-1.6610101,4.9995794,6.5543613,between 1.087409 and 12.865976
-0.49783626,-0.29786047,-0.021682762,1.7748181,-0.04565214,0.11794337,0.4603998,-1.7080077,0.00013195636,-0.0038576154,0.86091036,-0.07917603,0.23281083,0.8393135,19.468132,1.2377577,4.627158,-8.044497,0.27534738,-0.22964087,-6.466551,greater than 25.825956
-0.37075135,-0.5566684,0.240895,1.8527502,0.40091643,-0.19341834,0.18791433,0.09939825,-1.3341677,0.9385385,1.8342582,1.1448346,0.6932938,-1.8672379,-11.613865,14.387541,-15.207689,-12.219245,-1.7847162,0.27071938,8.607233,between 1.087409 and 12.865976
