V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.39529797,-0.47135866,0.115801305,1.7884643,0.12319511,0.1592528,0.3915769,3.1189346,-0.814309,0.46440864,-1.8794729,0.4043585,0.020718148,-1.7469774,6.042236,0.033347894,-0.67285955,-14.638546,-1.5980651,-0.094689764,-4.5038524,greater than 25.825956
0.091704816,-0.23691626,0.023301983,1.2708763,0.33801928,-0.006358088,0.27460662,-1.1077435,-0.19445544,-0.59993964,3.4160166,-0.21763884,-0.9242542,-2.2896137,-1.5369889,-4.1840653,-3.5187469,10.065752,13.755577,-4.4876566,-13.875669,between 12.865976 and 25.825956
0.10541613,-0.25477087,-0.0441314,1.6738691,-0.11460491,0.1139465,0.2863422,1.1276661,-0.54468006,0.86803395,-0.40700582,0.17891689,0.03311713,-0.6142924,-2.0056329,-3.0278397,0.79239875,-1.53951,0.4409114,0.099277854,-3.056591,between 12.865976 and 25.825956
-0.6609171,-0.6690357,0.02239135,1.660267,0.8590209,-1.178034,0.29532737,-0.23779218,-0.4170298,0.41729823,0.9817994,0.87419677,-0.13363032,-0.4979857,11.447628,19.489899,-6.5509048,-14.496485,-24.772957,3.9708533,23.843899,less than 1.087409
0.20277175,-0.4375757,0.1872323,1.3211967,-0.017056087,0.11997128,0.05205988,0.0747727,0.11104266,0.048574265,0.46842954,-0.12167587,0.011486279,0.43839648,-6.0226016,-2.4098482,-3.6160417,4.1227365,0.32247555,8.443068,1.960011,between 12.865976 and 25.825956
-0.60213965,-0.55976903,-0.08079687,1.7437736,0.7150593,-0.6264402,0.25500637,0.29958647,-1.2007577,-0.036999304,0.79551035,1.5607462,-0.23819323,-0.95122653,-0.92075956,-3.2747357,14.982628,9.606194,14.96014,1.0629414,-8.198926,between 12.865976 and 25.825956
0.32170874,-0.4593536,0.06668927,1.2893583,0.03165703,0.05903331,0.06895733,-3.3063815,0.56208855,-0.88543016,3.6578891,-0.17086418,-0.41472703,1.9586926,-21.231833,8.487968,-13.765897,13.822626,-5.412736,-2.3511677,10.807168,less than 1.087409
-0.42225695,-0.35446116,-0.16042675,1.6379361,-0.068562105,0.0596631,0.45225546,0.7918455,0.21751569,-0.103501394,-0.78393173,0.03723376,-0.012778472,-0.5595826,0.89779276,-8.446396,2.7844129,12.305737,13.363005,0.8052914,-2.3271408,between 1.087409 and 12.865976
0.17071405,-0.33117902,-0.038580555,1.2022091,-0.043384913,0.099669896,0.067599386,0.16558869,-0.02392983,0.38758236,-0.07838055,0.041799374,0.027323177,0.09817752,2.0697844,-0.124383345,-1.912061,-4.7817554,-0.6241594,0.21421124,5.125284,greater than 25.825956
-0.7528493,-0.40551406,0.04434137,1.8506246,0.61697847,-0.5727617,0.19008373,-1.6979339,-0.047872588,-0.10535858,1.428476,0.4774659,-1.2258017,-0.6718034,18.852518,-13.230778,12.6938,7.844745,18.6975,4.473463,-18.814608,greater than 25.825956
-0.18650617,-0.31004578,-0.13806033,1.6930294,-0.008335841,-0.0016274885,0.37583256,-1.0109926,-0.6516658,0.36159787,2.6885922,0.7465663,0.00037337898,-1.8742186,13.841435,3.9256442,6.015445,-16.62068,2.9214299,4.018081,15.313935,greater than 25.825956
