V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.02975967,-0.20447364,0.012595932,1.3656516,0.7011154,-0.21633402,0.18157941,0.23031326,0.12052851,-0.034917407,-2.264988,-0.18930426,-0.049083207,-0.00022480893,-4.0434175,8.169768,-5.897178,-14.168675,-7.9734373,-0.9787613,5.192943,between 1.087409 and 12.865976
0.12547675,-0.33246633,-0.26824188,1.415751,0.022469005,-0.018919114,0.4851556,0.33589897,-0.18312661,-0.009393228,-1.3720973,-0.033358175,-0.22110966,1.8713009,14.992875,1.6749432,1.2489513,2.1364834,4.9502106,2.5860167,-6.7630115,between 1.087409 and 12.865976
0.26036316,-0.27489138,-0.087987944,1.3410457,0.560672,-0.09601088,0.0378101,1.1943165,0.09696977,0.33284855,0.14259572,-0.02521784,0.27778116,0.2951012,-18.199762,5.599477,-7.534233,7.326411,-3.623058,-1.2573514,18.722477,between 12.865976 and 25.825956
0.12171746,-0.27969426,0.02030063,1.3571956,0.40732342,-0.07914853,0.3032373,-0.60663116,0.14011906,-0.31533623,0.8578707,-0.2570689,0.2234873,1.3636223,-3.1279128,-9.57067,0.42755184,23.226591,5.04748,2.2276278,-9.541315,between 1.087409 and 12.865976
-0.47938752,-0.21040761,0.24337353,1.8800993,0.20067145,0.13115111,0.3097206,-0.6366014,0.19199699,-0.15711778,-0.08048823,-1.1112196,-0.093888305,-0.20533185,3.2089753,7.001564,-10.091289,-16.463146,-39.66728,1.8317119,16.7057,less than 1.087409
0.4114201,-0.10920452,0.061634418,1.2024868,0.057115003,0.08184422,0.083840355,0.06998198,-0.1991183,0.39359134,-0.80845726,-0.09345418,-0.10062027,-1.0398272,-5.9314976,1.742109,-5.714512,11.127295,-4.3271537,0.6528324,4.74029,less than 1.087409
-0.3916772,-0.3838056,0.109257564,1.704148,0.04149451,0.13164522,0.18859817,0.65035814,-0.009777654,-0.4182277,-2.4360192,-1.6156113,0.17271823,1.2694781,-7.3179984,-6.578695,2.648621,-14.547093,2.0521622,1.4110718,-4.5912166,between 12.865976 and 25.825956
-0.18437023,-0.21869665,-0.16102456,1.6462157,-0.07112222,-0.038161352,0.34204617,0.51938283,0.4482445,-0.3695673,-2.189425,-0.82623225,-0.2344914,-0.7077202,6.4852576,-7.646005,1.7211016,-13.759723,3.053806,0.41255024,-18.511791,greater than 25.825956
-0.18672879,-0.21684875,0.13006651,1.5034249,0.6588358,-0.18373993,0.35440007,0.19297467,0.091035865,0.031271406,-0.026924051,0.024349457,0.22061153,0.3958416,-4.1308656,-2.6692798,-3.212885,11.150585,1.1443259,2.909965,0.16849886,between 12.865976 and 25.825956
0.07350204,-0.39622173,-0.34161857,1.4183756,-0.07984974,-0.08205803,0.069764465,-0.82980216,-0.24622333,-0.8745908,0.49508688,-0.86679024,0.379668,2.3950613,-19.034834,1.5088725,-1.5526153,-1.2183379,-4.205148,-0.55562836,6.7789307,greater than 25.825956
0.13032411,-0.20534988,-0.018203057,1.5276809,-0.1102533,0.062714584,0.114150934,1.8391917,0.2840452,0.48341337,-0.80217606,-0.072776355,-0.043041762,-1.095509,-5.1062107,6.423314,1.7434103,-8.395353,2.4828668,-3.3107934,6.200006,between 12.865976 and 25.825956
0.14954679,-0.1743736,0.19079918,1.3493531,0.3658772,0.092966735,0.2701487,-1.8932073,0.13710307,-0.22616993,-1.9809668,-0.039181203,-0.27438906,2.0952365,3.9934058,0.6632514,0.5277198,11.307617,0.053204127,-2.2122366,5.299664,between 1.087409 and 12.865976
-0.26003566,-0.29198307,-0.14943147,1.7409755,0.51684135,-0.16152476,0.39380476,0.66694164,0.062090993,-0.17125438,-1.9295787,-0.3417335,-0.39607906,-1.5329392,-5.1190343,-7.505627,3.3804488,22.506899,12.258484,2.3785772,-24.662966,greater than 25.825956
-0.057885118,-0.22405083,0.14244577,1.518773,0.3344885,0.109516524,0.33623004,0.2013875,0.33394325,-0.7266643,-0.627141,0.036813702,0.078420624,0.9332777,-12.705898,-5.5101204,-2.5619335,21.051966,8.527327,0.5723468,6.7629037,greater than 25.825956
-0.43824226,-0.18954885,0.04923631,1.6912738,0.48982784,-0.025105825,0.17845787,-1.0510898,0.23647192,-0.36046046,-0.32213825,-0.10109236,-0.17761295,1.9425223,-2.4900925,0.46268114,-15.472341,-6.3155117,-12.09988,2.3375812,5.406291,less than 1.087409
-0.7081932,-0.24679436,-0.09883665,2.0085998,0.27104712,-0.08351456,0.50983065,0.42829362,0.2559196,-0.0014230163,-0.6483699,0.26234826,-1.0521966,0.69693816,7.6158614,1.0037942,-1.8799404,-17.351105,0.082623556,0.25699297,5.192662,greater than 25.825956
