V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.52980626,-0.60474753,-0.006263741,2.0181854,0.8225351,-0.5943688,-0.008412947,0.27685156,-1.1279405,0.918637,1.0051959,1.3485557,-0.077111766,-0.95641565,6.0910635,-8.9347,11.96244,0.95771873,11.824219,-1.4408036,-6.057098,less than 1.087409
-0.4848884,-0.2468509,0.07315794,1.7262694,0.2853751,0.14375795,0.035836283,-1.7848495,0.0856232,-1.2086928,0.17826277,-0.076961786,-0.90884066,0.5725261,54.347916,-16.965395,6.29736,-2.596385,12.230438,2.2794359,-12.462884,greater than 25.825956
-0.20716397,-0.32421747,-0.032799188,1.7272152,0.5496019,-0.10599451,0.03922128,0.04650351,0.02432995,0.11456468,0.016837126,0.21304083,0.00398016,0.074761674,-4.8758216,7.7985845,-7.919958,-15.2824955,-9.038035,2.3403444,18.813776,less than 1.087409
0.3526047,-0.30801335,0.08391228,1.4468338,-0.01916256,0.09449797,0.15171877,0.4527387,0.44198695,-0.41488808,-1.5437142,-0.31464544,0.36034504,-1.6703476,0.55657893,-0.36641833,2.745218,-6.517677,0.5249509,-0.004768166,0.8667806,between 12.865976 and 25.825956
-0.18916695,-0.34422553,0.07381928,1.6372204,0.5965132,0.014153983,0.04115707,-0.054756798,-0.06193636,0.26357463,0.6729224,0.65113014,0.029234063,0.39988673,0.46917388,5.604457,-5.9224315,-19.635494,-6.3600545,-3.5760012,17.878296,between 12.865976 and 25.825956
0.15756057,-0.3670443,0.064052105,1.2648206,0.03363252,0.07381327,0.046752132,0.11733429,-0.01200345,0.069092385,-0.22493273,0.002207464,0.011768136,-0.15686312,-1.2348365,-0.13431954,0.96448,-0.09566227,-0.36033446,-0.16431646,2.4970539,between 12.865976 and 25.825956
-0.06264787,-0.39727455,-0.018394517,1.6156329,-0.012269126,0.07465164,0.25450602,1.531419,-0.2777399,1.2120652,-0.84469515,0.28048125,0.14800823,-0.7322294,-0.08573973,0.36996782,2.298137,-1.7713585,0.029886482,1.4758073,-1.317036,between 12.865976 and 25.825956
-0.26288503,-0.21125025,0.10242706,2.003751,0.4528155,0.15395325,-0.10710617,0.38447583,-0.09335775,-0.588025,-2.8384333,0.42765743,-0.658379,2.6078742,-2.1554558,0.15879901,-2.6428676,-6.404605,1.6644675,1.607779,1.8287308,less than 1.087409
0.3189199,-0.5423088,0.0006247897,1.1264535,0.18352985,0.089323774,-0.024486532,-1.1048857,0.6928441,-0.6080317,0.9184619,0.24163681,-0.047279917,1.5348577,-13.746143,3.6065412,-3.6981924,12.648781,-6.136465,-2.9831204,9.79146,between 12.865976 and 25.825956
-0.36544505,-0.4078712,0.050300904,1.8167825,0.49414384,-0.22492944,0.030592375,-0.44508848,-0.034555905,-0.03352836,-0.19176808,0.042833596,-0.24215057,0.005199456,1.9028815,8.848844,-8.694105,-13.917601,-21.489313,2.5720117,14.790096,between 1.087409 and 12.865976
-0.40223932,-0.37489903,0.10226203,1.944716,0.46253666,-0.15652816,0.018825732,-0.40549374,0.04768447,-0.06763381,-0.06169685,0.14903589,-0.24774137,0.27943045,-0.71232986,5.161209,-6.2051635,-19.648232,-11.499245,-3.336829,18.204294,less than 1.087409
0.20481351,-0.44419107,0.07821342,1.4883443,0.41368648,0.035339057,0.10803447,0.033572752,-0.4819047,0.71779484,1.2627869,0.40587485,0.06994244,-1.3164545,1.1538318,5.908223,-3.3293586,-16.579105,-4.987015,1.3449298,18.76269,between 12.865976 and 25.825956
-0.27880415,-0.28016633,-0.04045103,1.5709746,0.36310714,-0.19210006,0.33183435,0.101716556,0.13452885,0.050724942,-0.028309103,-0.10055113,0.29590085,0.025194531,-1.3903288,-3.7214653,-0.2566522,12.754289,-0.08809019,1.2539698,-12.348404,between 12.865976 and 25.825956
-0.11913851,-0.2502511,-0.12311929,1.7984601,-0.04200623,0.054710172,0.40686458,-0.27459517,-0.035894338,0.33166364,0.1529559,0.09243751,0.15368807,0.1660795,0.7112119,-1.5901129,-1.0768241,0.9777539,-0.4591522,-1.194718,1.3588274,between 12.865976 and 25.825956
0.121659055,-0.20726219,0.07976153,1.5256649,0.34129798,0.05059047,0.14097057,-0.015053373,0.3901068,-0.24059731,-1.870394,-0.32061017,-0.031648003,1.6369891,-3.139578,0.7621854,-3.6348662,-13.0852585,-1.6918402,-1.7581186,17.779331,between 1.087409 and 12.865976
0.19077238,-0.40830252,0.018883351,1.1728574,0.106186755,0.056122594,0.013045756,0.27032593,-0.015647031,0.05143994,-0.2623009,-0.06734662,0.0043709506,-0.20414764,-2.8711567,-0.2999945,-0.37979043,5.214765,0.19741806,-0.06151348,2.5444424,between 12.865976 and 25.825956
-0.3201763,-0.42543915,-0.026273044,1.9728916,0.62231576,-0.10148747,-0.1115595,-0.5892159,-0.4253521,0.58810383,1.3447752,0.7365533,-0.08726207,-0.95466566,-3.3372962,1.9841299,-8.70734,-15.810925,-7.042588,-0.81128013,19.991262,less than 1.087409
0.025118079,-0.31876567,-0.0032274616,1.3730996,0.02092013,0.079064064,0.19727764,-0.5122061,-0.15927185,-0.22775982,-0.4430771,-0.025316965,0.013019929,0.3934288,-15.202481,-3.0625741,-6.1785774,0.5729453,4.3163123,-3.2210925,3.365936,less than 1.087409
-0.4132917,-0.2202584,0.05460295,1.8462223,0.45756188,-0.15294433,0.047178537,-0.074464835,0.65163136,-0.49531543,-1.8577158,-1.16212,0.011121392,1.7367733,4.4397855,-2.6716003,1.9541051,-9.716207,1.0070306,2.7861245,2.428112,between 1.087409 and 12.865976
