process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
2.0019004,2.9938562,2.0000887,-0.00349354,74.256096,4.0207095,0.0045526046,between 546.8189102564105 and 1316.98333333333
1.997451,0.98850167,2.0004187,1.0020065,58.840424,6.030434,-3.813114e-05,between 1316.98333333333 and 10876.6388888889
1.995134,2.9952655,2.0006177,1.0014968,72.26255,6.053646,-0.80708593,between 546.8189102564105 and 1316.98333333333
1.0159913,1.9915879,2.0005918,-0.003068905,70.1148,6.0418034,-0.0009335765,between 546.8189102564105 and 1316.98333333333
1.0013639,2.0034835,1.9995891,0.9998141,93.534584,4.9943624,1.6593823,less than 546.8189102564105
0.9896007,2.0036159,2.0000246,0.0032812036,63.312523,4.048427,0.0038776537,between 546.8189102564105 and 1316.98333333333
0.9976157,3.012384,2.0003593,0.0022363323,80.107765,4.9270897,3.6585915,between 1316.98333333333 and 10876.6388888889
2.004076,0.9821716,2.00037,-0.002370771,58.68118,6.032813,-0.0016775979,between 546.8189102564105 and 1316.98333333333
2.0044634,3.0000887,2.0005171,4.4128974e-05,60.00079,2.0021968,0.007970893,between 1316.98333333333 and 10876.6388888889
1.9933573,2.9967852,2.0006382,-0.00542935,77.774895,3.0284336,-0.0018892844,less than 546.8189102564105
1.0005571,0.986022,2.000443,0.9984345,80.19754,2.994198,0.0016863823,less than 546.8189102564105
-0.0010898004,1.9998101,2.0004742,1.0003426,78.207245,2.9867551,0.0009279628,less than 546.8189102564105
1.002896,0.99845535,2.0004015,0.0021356281,76.489746,0.9864644,-0.0028101688,greater than 10876.6388888889
0.0006082989,2.0045214,2.0000932,1.0015804,80.36773,5.0062003,3.8016376,between 1316.98333333333 and 10876.6388888889
2.00435,1.0196805,2.002112,-0.0027054467,75.91725,2.9906147,0.020377066,less than 546.8189102564105
0.9998125,0.98685884,2.0007849,0.9997388,82.073715,5.0032463,-0.0016873974,between 1316.98333333333 and 10876.6388888889
2.0011091,1.9972615,1.9990379,0.9993266,68.05439,1.0063432,-0.00022399449,between 1316.98333333333 and 10876.6388888889
1.0124358,0.999932,2.0021257,1.0020343,76.7656,1.974007,0.0046796137,greater than 10876.6388888889
1.6358681e-05,1.0052952,1.999837,0.0073177572,64.70721,6.033006,0.0007142951,between 546.8189102564105 and 1316.98333333333
1.0036006,3.0011322,2.001829,0.0009645979,68.32899,0.9911882,0.007979347,greater than 10876.6388888889
1.9993345,2.9868178,1.9998201,-0.0067415815,66.09493,2.9938467,5.167909e-06,less than 546.8189102564105
2.006855,0.9777961,2.000336,1.0020568,75.86744,4.9327946,1.4039531,less than 546.8189102564105
2.002164,1.0068449,2.00222,-0.0016419736,66.15412,1.0069826,0.006587931,between 1316.98333333333 and 10876.6388888889
2.007656,3.0009332,1.9998362,-0.0070034964,67.73204,1.0045705,-0.00048793445,between 546.8189102564105 and 1316.98333333333
2.0009377,1.9993827,2.001069,0.0008380256,77.10047,1.0571804,-0.0009614007,less than 546.8189102564105
1.9937952,1.9806569,2.0006516,0.99738413,55.808815,4.008203,0.014699594,between 1316.98333333333 and 10876.6388888889
0.9891113,2.0039485,2.0002093,0.004170839,71.59738,3.013399,0.0012708777,less than 546.8189102564105
0.0061481046,3.005154,1.9998614,1.0007691,74.33688,2.9960258,-0.0017968682,less than 546.8189102564105
1.9999257,3.0027907,1.9998586,1.0013067,59.94753,4.020466,0.00064338744,less than 546.8189102564105
0.9990547,2.0004318,2.000668,0.9979215,64.47582,1.007631,-0.0013383852,greater than 10876.6388888889
0.9916737,1.9920385,2.0003376,1.0012366,68.664764,6.0010624,-0.005045008,between 1316.98333333333 and 10876.6388888889
0.9991103,3.0022206,2.0004973,1.0009732,74.82489,2.9856777,0.0013927091,less than 546.8189102564105
2.0053272,2.9982758,1.6841254,0.0021349902,71.604706,1.0018718,0.01163532,between 1316.98333333333 and 10876.6388888889
0.0020675864,0.9937534,2.0024383,0.99948215,61.79451,3.0135226,0.015833216,less than 546.8189102564105
2.0064087,1.9951668,2.0005147,1.0005093,60.399242,1.997551,1.8124583,greater than 10876.6388888889
0.99821705,2.9960015,2.0001645,1.0052902,63.939785,0.9906536,0.00052284007,greater than 10876.6388888889
1.9988544,0.9951406,2.0006492,0.0028712777,59.683056,4.0114512,1.4100956,between 546.8189102564105 and 1316.98333333333
2.0007508,1.9953128,2.0005267,1.0013504,79.72545,4.987876,-0.016883884,between 1316.98333333333 and 10876.6388888889
1.0121039,3.0056796,1.9991992,0.9997161,61.40279,2.0016441,-0.0017113882,between 546.8189102564105 and 1316.98333333333
1.9962213,3.0013728,2.0005043,1.0014905,78.00008,3.0276208,-0.0016166391,less than 546.8189102564105
1.9979926,0.99580103,2.0006626,1.000684,71.34044,4.0263433,-0.0019808747,between 546.8189102564105 and 1316.98333333333
1.9920614,3.005364,2.0019114,1.0010493,74.13899,1.9781488,-0.0010644189,greater than 10876.6388888889
2.0005047,0.98177147,2.0011256,-0.0025988687,69.19417,3.0195599,-0.0014595699,less than 546.8189102564105
1.9996217,3.0080893,2.0009115,1.0039037,79.60547,5.9929476,1.6602505,between 1316.98333333333 and 10876.6388888889
-0.0048042894,1.9985236,2.0010748,1.000128,66.19077,5.0036373,0.007669934,between 1316.98333333333 and 10876.6388888889
0.9985462,3.003117,2.0023565,-0.0007508578,70.97991,2.9834929,0.0062440713,between 546.8189102564105 and 1316.98333333333
1.0021433,1.9985254,2.000608,1.0015173,79.56278,2.9939287,0.0050607,less than 546.8189102564105
2.0012815,1.0154037,2.0004575,1.0000794,69.04175,4.00203,-0.0007910173,between 546.8189102564105 and 1316.98333333333
1.9943597,2.0075006,2.000428,1.0007946,90.97602,0.99454033,-0.0069215945,greater than 10876.6388888889
0.004330247,1.0059223,2.0006158,0.99982864,62.684666,1.9858191,-0.00047066133,between 546.8189102564105 and 1316.98333333333
