process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
2.0017114,0.98437864,2.0010464,0.999793,60.77893,3.9703772,1.5154824,between 546.8189102564105 and 1316.98333333333
-0.0058316197,1.0107256,1.9997545,1.0003885,72.351944,3.9886823,0.013170157,less than 546.8189102564105
0.9978316,1.9971458,1.9995602,0.0006281326,55.322773,4.0040183,7.8601995e-05,less than 546.8189102564105
1.9981625,2.9978716,1.9994872,0.99869895,55.912556,4.0076237,-0.0018659733,between 546.8189102564105 and 1316.98333333333
0.99731547,2.0111296,2.0018349,1.000465,61.718056,4.0189357,0.0030285295,between 546.8189102564105 and 1316.98333333333
1.0063331,2.008304,2.0008547,0.00014124892,71.32008,4.013921,0.010423848,between 546.8189102564105 and 1316.98333333333
0.9901591,2.999339,2.0007157,0.99889725,65.79554,4.0200124,-0.001305176,between 546.8189102564105 and 1316.98333333333
1.996717,1.9881548,1.999478,0.9994939,66.40768,1.0368605,1.3581238,greater than 10876.6388888889
1.002525,1.995978,1.9998951,1.0013423,69.939354,1.9936048,-0.0015087285,greater than 10876.6388888889
1.0040855,3.019264,2.001715,1.0016582,68.935844,3.002921,-0.0012573057,less than 546.8189102564105
1.9949384,0.9757492,2.0008519,1.0019128,80.31879,4.0070276,-0.00048181927,between 546.8189102564105 and 1316.98333333333
0.9908249,3.0042918,1.9994099,-0.0042006625,72.40169,1.9914448,0.002155209,greater than 10876.6388888889
-0.006825299,2.9971795,2.0050204,1.0008419,66.19984,6.0121694,0.0003614095,between 546.8189102564105 and 1316.98333333333
1.9985802,2.9961038,2.0021033,1.0017458,65.86872,4.004216,-0.0034724888,between 546.8189102564105 and 1316.98333333333
1.0029978,2.991935,1.9999721,1.0007994,69.27406,4.0345764,0.000694616,between 546.8189102564105 and 1316.98333333333
1.0011789,2.999602,2.0003932,0.0034718034,71.25275,1.0353407,0.00017270609,between 1316.98333333333 and 10876.6388888889
1.0005255,3.0019138,2.001908,-0.0017243312,56.98128,4.002544,-0.0006805619,between 546.8189102564105 and 1316.98333333333
2.0007792,2.0003002,1.9998459,0.9997008,60.41174,2.0153186,-0.0012104871,greater than 10876.6388888889
0.9974452,3.0090709,2.0004108,1.0012571,64.54901,4.0292845,0.00038904534,between 1316.98333333333 and 10876.6388888889
1.9981681,2.999585,1.9999514,0.9990327,69.64428,3.9829824,1.5425922,between 1316.98333333333 and 10876.6388888889
1.9974444,1.0223014,2.0005448,0.99959284,60.68741,4.009212,-0.010208417,between 546.8189102564105 and 1316.98333333333
1.0036074,2.005256,2.0004923,0.9992768,67.64383,3.0008132,0.0064237844,between 546.8189102564105 and 1316.98333333333
2.0000472,3.0004618,2.0008278,1.0055206,87.3127,3.943138,-0.0015900715,less than 546.8189102564105
1.9969864,1.9862487,1.999818,1.0002453,65.304,4.0187435,0.00032543275,between 546.8189102564105 and 1316.98333333333
1.0093039,2.0004919,2.0005877,1.0011301,57.324814,4.013811,-0.0028208792,between 546.8189102564105 and 1316.98333333333
1.0061255,1.0067744,2.0004878,1.0015666,82.24363,4.030347,2.9392633,between 546.8189102564105 and 1316.98333333333
0.9999364,2.0079517,1.999651,1.0016203,74.28799,3.9823096,-0.01249277,between 546.8189102564105 and 1316.98333333333
2.0042403,2.00536,1.9993542,-0.00089532556,59.643463,2.9817295,0.7202019,less than 546.8189102564105
2.0059683,2.0014875,1.9988728,0.010264777,82.29806,3.0117292,0.0019789466,less than 546.8189102564105
1.9996147,2.007442,1.9997232,-0.008390366,73.19719,6.0216913,-0.0013768695,between 1316.98333333333 and 10876.6388888889
1.9987199,3.0099905,2.001085,0.9998162,67.58398,6.0063176,-0.013449698,between 1316.98333333333 and 10876.6388888889
1.0013592,1.9902824,1.9993068,1.0009518,77.32191,3.0272815,1.494425,less than 546.8189102564105
1.0033984,3.0098763,2.0014398,0.00065013196,64.5856,3.041632,-0.005857994,between 546.8189102564105 and 1316.98333333333
0.9892105,1.9887214,1.9996142,0.9997122,66.450615,4.001807,2.2766845,between 546.8189102564105 and 1316.98333333333
1.006115,1.9983541,2.0010083,1.0004789,77.56305,1.9839289,2.1982696,greater than 10876.6388888889
0.9906075,0.99558836,2.00079,1.00092,63.371902,3.063624,0.0007907471,between 1316.98333333333 and 10876.6388888889
-0.003617017,2.0120957,1.9978619,0.99952245,76.47429,5.0302105,-0.000877606,less than 546.8189102564105
2.0024643,1.9975457,2.0011828,1.0002031,71.15827,6.005708,-0.00019903365,between 1316.98333333333 and 10876.6388888889
-0.0030756898,0.95478725,2.0000446,1.0006306,64.825424,3.97328,4.0313015,less than 546.8189102564105
1.9968005,3.0050476,2.001859,0.0016444677,74.222046,4.9855227,0.008774234,between 546.8189102564105 and 1316.98333333333
2.0062172,1.9977392,2.000385,0.999488,67.88101,3.9809413,-0.0012361747,between 546.8189102564105 and 1316.98333333333
0.004604758,3.0014632,1.9999754,1.0002743,59.12256,5.996657,2.0605648,between 546.8189102564105 and 1316.98333333333
1.9922408,1.0051633,1.9994079,1.003748,67.80441,3.9896157,-0.0025933324,between 546.8189102564105 and 1316.98333333333
1.998739,2.0109644,1.9994637,0.9988686,56.177788,4.001079,1.4451709,between 546.8189102564105 and 1316.98333333333
0.99931896,2.0064404,1.9990067,0.99933434,78.70435,5.0178666,2.1985388,between 1316.98333333333 and 10876.6388888889
1.9987458,2.0113587,2.0018976,0.99822736,66.09503,4.013961,0.011393426,between 546.8189102564105 and 1316.98333333333
1.0009025,1.9848176,1.9991333,-0.0011862931,62.520817,3.999087,-0.0006723474,between 546.8189102564105 and 1316.98333333333
0.99458164,3.0069933,2.000179,9.9957804e-05,78.89176,1.9967434,-0.00041174842,greater than 10876.6388888889
0.99072534,2.9992437,1.9995259,-0.003926389,67.13946,0.9989729,0.0050883293,less than 546.8189102564105
1.0017567,1.9996784,1.9994452,0.0043993043,61.719032,3.9846804,-0.0014779175,between 546.8189102564105 and 1316.98333333333
1.0060614,0.9841022,1.9995775,1.0016563,73.19441,2.9963686,0.008709935,between 1316.98333333333 and 10876.6388888889
-0.010635087,2.9988728,1.362234,1.0001608,71.53494,4.028525,1.6662153,less than 546.8189102564105
1.0003405,2.0021281,2.0015676,-0.00018796466,59.873077,3.9818504,0.011328842,between 546.8189102564105 and 1316.98333333333
2.003718,1.0045477,1.9996035,0.99813825,80.108284,4.9981136,1.0015063,between 546.8189102564105 and 1316.98333333333
-0.009379032,0.99771035,2.0005648,1.0007843,69.655594,3.9935668,-0.006805757,less than 546.8189102564105
-0.019235216,1.9983344,2.000391,-0.012906517,68.12374,5.9632854,-0.0016084686,between 546.8189102564105 and 1316.98333333333
-0.0042527528,2.0033023,2.00009,1.0005214,68.455185,2.994756,0.0072295666,less than 546.8189102564105
2.0005798,0.99449277,1.9968015,1.0011165,73.8335,2.0004625,-0.004250607,between 1316.98333333333 and 10876.6388888889
1.0011977,1.9975681,2.0011256,1.0002849,79.22977,1.9744534,0.007785326,greater than 10876.6388888889
1.0076742,2.0015252,1.9988858,1.0037909,69.44626,4.004311,1.4895914,between 546.8189102564105 and 1316.98333333333
0.0028166603,2.0013418,1.9993025,1.0005105,69.52267,4.0054607,0.005034431,between 546.8189102564105 and 1316.98333333333
1.0009347,2.0053368,2.0016754,0.9991903,81.277596,1.9983684,-0.011511976,greater than 10876.6388888889
0.9899604,1.9975224,2.0006297,1.0011983,61.519493,4.0131836,2.0799346,between 546.8189102564105 and 1316.98333333333
1.9977819,2.0023122,2.0021393,0.9998061,80.7409,2.0009859,-0.008532485,greater than 10876.6388888889
