process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
1.9935863,3.0027335,1.9997914,0.99847084,75.668495,4.029645,0.0037082427,greater than 10876.6388888889
2.005007,1.9980375,2.000738,1.0026648,89.59355,1.9857019,0.0032701439,less than 546.8189102564105
-0.013181533,2.0069716,1.998973,1.0002588,74.07553,5.0672083,0.0005416437,less than 546.8189102564105
0.994988,2.0005152,2.0002334,1.0008078,70.37693,4.057366,-0.0038209076,between 546.8189102564105 and 1316.98333333333
1.9902477,1.9964001,1.9996221,1.001391,68.69592,4.0093527,-0.005468192,between 546.8189102564105 and 1316.98333333333
0.98809355,1.9992764,2.0025682,1.0009537,65.789955,1.029672,0.0041000205,greater than 10876.6388888889
0.99840575,2.0004804,2.0001388,1.0010997,64.53919,6.007763,-0.006742584,between 546.8189102564105 and 1316.98333333333
2.002322,1.0009682,1.9983382,1.0004861,59.410156,5.9981565,-0.0013794892,between 546.8189102564105 and 1316.98333333333
1.9964252,2.0040462,2.0028448,1.0037012,69.71116,0.9881363,0.000433082,greater than 10876.6388888889
-0.011216605,2.9959407,1.9993393,0.9997176,65.81956,5.013229,0.0008774395,less than 546.8189102564105
1.9984411,0.9991614,1.9999038,-0.000879706,58.870903,4.0202045,-0.032366294,between 546.8189102564105 and 1316.98333333333
0.9981237,2.0060225,1.9998578,0.9993687,72.92162,0.9991282,-0.00031902338,less than 546.8189102564105
1.9846009,1.9986255,1.9997863,1.0036662,79.90593,4.012127,1.0642095,between 1316.98333333333 and 10876.6388888889
0.9972637,2.9966643,2.0000315,1.0006663,61.84564,0.97570556,-0.0003467918,greater than 10876.6388888889
2.0002968,3.0060472,1.9995683,1.0035816,64.45638,5.0076523,-0.004784846,less than 546.8189102564105
2.0040338,2.992478,1.9984335,1.0044781,75.15863,6.0220985,-0.00046285545,between 1316.98333333333 and 10876.6388888889
0.012612973,2.0055778,1.9999698,1.0008023,61.59101,6.014414,-0.001977864,between 1316.98333333333 and 10876.6388888889
2.0073853,2.0006728,2.0027723,0.99923587,65.49623,0.98828155,-0.00090452307,greater than 10876.6388888889
1.988372,2.9947805,2.0007606,1.0001985,74.96357,1.9982232,0.00052266056,less than 546.8189102564105
1.0069677,1.9927162,2.000981,1.0007918,72.44797,0.98357123,0.0070046857,greater than 10876.6388888889
-0.00069294416,2.0039458,1.9994904,1.0031352,69.83559,4.009033,-0.0043169125,between 546.8189102564105 and 1316.98333333333
1.9883189,2.0028484,2.0005834,0.99948454,53.33288,5.010552,-0.0008568627,greater than 10876.6388888889
1.0057238,2.0027757,2.0024269,1.0011909,69.45244,1.998053,0.00030904752,greater than 10876.6388888889
1.0127815,3.0056815,1.9987361,1.0025411,72.37602,0.9703488,-0.0073831873,greater than 10876.6388888889
0.9961644,2.9947195,1.9993322,1.0010247,76.07985,5.011145,0.0039453204,between 1316.98333333333 and 10876.6388888889
1.9931915,1.9957856,2.2946436,1.0004457,71.826416,0.9422652,0.6537086,greater than 10876.6388888889
2.0123312,2.0009499,1.9983425,1.0003582,86.77187,1.9694524,0.0007049828,greater than 10876.6388888889
1.9899565,3.0011363,2.0002089,0.9986398,86.06909,4.0183105,-0.0006463645,between 546.8189102564105 and 1316.98333333333
1.0054238,2.9964495,2.000566,1.0011299,91.844315,0.965406,0.00010400789,greater than 10876.6388888889
0.9967108,3.002648,2.003178,0.99918807,81.097374,0.96463525,-0.0018177743,greater than 10876.6388888889
2.0015998,1.9964441,1.999451,1.0042474,67.581726,1.0011193,0.00091729104,less than 546.8189102564105
2.0053887,3.0019503,2.0000606,0.99953794,64.73073,4.9471045,-0.0008054763,between 1316.98333333333 and 10876.6388888889
