process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
-0.0063023954,2.0050125,2.0014956,0.99955875,93.43006,4.9852285,-0.0041630534,between 546.8189102564105 and 1316.98333333333
1.004659,1.00842,0.99188346,-0.035057213,57.140797,2.0039525,-0.0034821527,between 546.8189102564105 and 1316.98333333333
0.9942388,0.9879617,2.000731,1.0000067,55.937828,3.0095887,-1.5422171,greater than 10876.6388888889
1.0032736,-0.006351927,1.9998575,0.003473562,57.302155,1.0206189,2.5189993,between 1316.98333333333 and 10876.6388888889
2.0049791,2.0035684,2.0005395,-0.034451723,83.17751,0.9158365,3.9754117,between 546.8189102564105 and 1316.98333333333
2.0135388,2.9855092,2.000411,1.0011486,79.072296,1.9730241,-0.018536657,between 1316.98333333333 and 10876.6388888889
1.0113531,1.9881986,2.000558,0.0032438533,72.72499,3.005716,-0.0054859333,less than 546.8189102564105
-0.0038662446,-0.014185968,1.997223,0.9996489,77.2558,0.98920614,-0.0019017402,greater than 10876.6388888889
2.0056095,1.993403,2.0019264,1.0005844,95.240944,0.9051251,0.0069707287,between 1316.98333333333 and 10876.6388888889
0.002600291,-0.015229886,0.9929121,1.0002089,61.948116,4.0013347,0.02333886,between 1316.98333333333 and 10876.6388888889
0.0036494322,1.9992584,2.0005991,1.0016395,77.38732,0.9524861,0.0036646877,between 1316.98333333333 and 10876.6388888889
1.004407,3.010396,0.9949679,1.0007805,83.377174,1.964765,0.002871813,less than 546.8189102564105
0.0070767864,2.0026672,2.0003958,0.9998665,59.766895,3.9941921,0.0018952971,between 546.8189102564105 and 1316.98333333333
0.0075639486,0.00064579933,1.9990479,-0.0346188,58.90051,2.0131364,4.0075126,greater than 10876.6388888889
2.013011,3.0298545,2.0011373,1.0007995,91.32043,1.0021465,3.0327504,between 1316.98333333333 and 10876.6388888889
-0.002736173,2.008132,2.0006337,-0.035337906,60.32869,3.9770784,4.860709,greater than 10876.6388888889
