process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
1.0009409,1.0353336,2.0008256,-0.0013856981,62.834282,4.000689,-0.0020914287,between 546.8189102564105 and 1316.98333333333
0.99177325,2.0045102,1.9986968,-0.0019207577,75.10399,4.008631,8.63499e-05,less than 546.8189102564105
2.0128648,1.0207208,1.9997543,-0.00094873563,70.57373,2.9870198,0.0026026308,less than 546.8189102564105
1.0022917,1.022495,1.9987684,0.0002450205,68.58742,3.026139,0.007165423,less than 546.8189102564105
1.9969465,3.0233316,1.9995267,-0.015916234,74.585175,1.983929,-0.0022071376,greater than 10876.6388888889
0.99554366,3.011976,2.00039,-0.0013322433,60.250534,3.9944563,-0.0022390285,between 546.8189102564105 and 1316.98333333333
1.9964823,2.014358,2.000676,-0.0027173285,59.56014,1.985606,-0.0034485245,greater than 10876.6388888889
1.9976779,2.0046542,1.9993385,1.0001262,73.713486,3.9682035,-0.0013303823,less than 546.8189102564105
1.9934741,1.0168247,1.9996325,-0.0021410051,82.16186,0.9930779,-0.0045466456,greater than 10876.6388888889
2.001458,1.9925357,1.9986842,-0.010080799,77.42689,3.0259957,-0.0022684536,less than 546.8189102564105
0.9940429,3.0007396,1.9993398,0.99855536,62.79075,4.017498,-0.0149406325,less than 546.8189102564105
2.0065207,1.0052924,2.0001245,0.0005453706,72.83686,3.0201442,0.0010046407,less than 546.8189102564105
0.99599725,2.0017445,2.000739,-0.001458034,72.64983,3.0257783,0.00080826995,less than 546.8189102564105
2.0024374,1.9983213,2.000691,0.013015331,84.79409,3.0166209,0.0007230269,less than 546.8189102564105
1.0042151,2.007869,2.001133,0.013330992,68.72481,2.9947178,-0.003499999,between 546.8189102564105 and 1316.98333333333
0.002383522,0.9991495,2.0004609,-0.0009338963,92.77039,2.0152204,3.0680737,less than 546.8189102564105
1.0092142,1.991547,1.9995943,0.9999404,70.520424,3.9818745,-0.0022210616,between 546.8189102564105 and 1316.98333333333
1.0120035,1.9987013,2.0005295,0.0002495958,61.515137,2.0289211,-0.0016667007,greater than 10876.6388888889
0.99395335,1.9953368,2.000462,-0.001464505,67.26213,0.94448906,-0.0026607546,greater than 10876.6388888889
1.9963963,2.9997413,1.9995868,0.0001589579,67.342575,3.0451758,-0.0013215651,greater than 10876.6388888889
1.0045338,3.0144196,1.9997947,-0.0034055426,79.71785,4.0155625,0.0012409345,less than 546.8189102564105
2.0040553,3.0151005,1.9999909,-0.010821229,84.85602,1.9988462,-0.0010271505,greater than 10876.6388888889
0.99936956,1.9917496,1.999936,-0.0011895895,77.817055,3.9931517,-0.00011506071,between 546.8189102564105 and 1316.98333333333
1.0054373,1.016206,2.0000105,0.004981216,69.866486,4.018563,0.0016936173,between 546.8189102564105 and 1316.98333333333
0.99425244,3.01522,1.9981985,-0.00103172,65.63864,4.0245695,0.0026090734,between 546.8189102564105 and 1316.98333333333
0.9879091,1.997657,1.9998894,-0.010884449,59.433014,1.9823574,0.007577285,greater than 10876.6388888889
1.9996324,0.9945738,1.9998025,1.0007482,79.67215,2.0145488,0.004913319,greater than 10876.6388888889
-0.0092654945,1.9946193,2.0017061,0.0016123075,59.790653,4.021927,3.9497287,less than 546.8189102564105
2.007461,1.9893882,2.0000355,0.0009637247,85.046265,5.0982113,0.009443959,less than 546.8189102564105
1.0000693,1.0195855,2.0001693,0.999466,80.395966,3.0166242,3.451761e-05,less than 546.8189102564105
-0.010763031,2.0051677,2.0002987,-0.0013295948,69.79802,0.99895376,0.00225612,less than 546.8189102564105
-0.0012255947,1.012915,1.6353863,-0.00972257,68.916626,1.9994514,-0.0024652176,greater than 10876.6388888889
