F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
5604.9883,1835.9625,0.3294779,46.154724,836934.06,65.99526,2043.8702,15.403846,42.44231,between 5.03 and 13.379
4895.0938,1560.6508,0.31854594,58.544277,663004.2,60.044697,1719.0521,0.30934307,43.698143,greater than 13.379
9650.579,3996.7744,0.42385337,75.93193,1347789.5,144.36925,4758.4956,44.614548,35.257847,between 2.305 and 5.03
7341.856,2717.2654,0.36138242,103.37447,1012156.25,123.7426,4180.2827,23.233118,38.333076,greater than 13.379
14409.936,2309.4004,0.165541,128.03041,1901276.6,156.72719,4288.9546,76.29067,34.847748,between 5.03 and 13.379
9310.555,2971.9421,0.3173638,89.04637,1342047.4,147.04187,4420.46,87.59044,33.82891,between 2.305 and 5.03
9420.881,1834.4729,0.19838014,80.40727,1284564.1,123.15451,4471.7383,38.097336,31.17569,between 5.03 and 13.379
8168.89,1644.3439,0.200954,83.76338,1133041.9,103.164795,3575.744,64.32785,32.675514,between 5.03 and 13.379
5459.8315,2208.054,0.40383318,59.765804,710989.06,84.903366,2875.2034,99.58319,40.80937,between 5.03 and 13.379
9539.133,4350.218,0.40967268,84.14106,1401885.9,136.83154,4425.6206,25.446674,34.17929,between 2.305 and 5.03
5361.322,1584.9005,0.2941276,44.259533,764481.6,56.01918,2033.5481,59.095753,39.92243,greater than 13.379
8807.836,3762.1685,0.42391977,70.592125,1262400.1,153.67148,4447.558,42.104504,33.847263,between 5.03 and 13.379
11870.549,3696.8906,0.3123205,128.00835,1550738.6,158.64784,4603.1143,48.580822,30.426964,less than 2.305
4839.373,1524.6647,0.32120052,44.791233,632385.2,70.98883,2343.3496,67.65699,45.921925,between 5.03 and 13.379
3639.4253,1554.8347,0.41737273,14.248464,462484.8,63.30998,1805.9142,84.98341,45.318127,between 5.03 and 13.379
7914.6763,1394.9979,0.17232199,77.40238,1047503.06,96.65447,3801.1023,-3.4369588,36.52441,between 5.03 and 13.379
