F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
13941.551,5037.796,0.35701314,156.98781,1952135.2,209.03854,4747.54,156.48122,30.789558,greater than 13.379
5894.1895,1808.2784,0.31037965,51.68757,804930.75,78.71958,2298.1848,32.883595,43.635834,greater than 13.379
8727.481,7092.597,-0.07556903,86.93273,1224240.6,337.73358,5117.498,101.845695,32.84577,greater than 13.379
14162.429,4425.0146,0.31388474,227.15634,1940674.9,278.94952,5427.6577,148.15933,21.812103,less than 2.305
4727.8716,1120.7123,0.23798402,36.41151,657453.0,53.839867,2086.5767,24.373047,44.377235,between 5.03 and 13.379
12462.88,2286.366,0.18635458,148.58717,1718032.4,188.3375,4636.3687,130.3385,33.766586,between 2.305 and 5.03
9487.68,3052.4475,0.32223177,92.84337,1305883.6,147.03464,4295.847,74.77702,32.058846,between 2.305 and 5.03
12317.295,3441.658,0.27905384,123.93199,1713470.9,161.11946,4027.6636,68.735,30.931406,greater than 13.379
4703.724,1146.9812,0.29023477,32.799683,617143.44,43.011177,2155.7617,49.70794,40.301,less than 2.305
29581.244,5381.9546,0.19164658,-101.08843,3017202.8,340.2872,-139.50873,-8.894807,53.914227,between 5.03 and 13.379
8204.248,2406.7783,0.2922152,90.791725,1144591.0,113.71711,3220.5835,38.722885,35.27659,between 2.305 and 5.03
8867.8545,1755.3652,0.19762272,117.98509,1232860.5,131.58406,3683.1165,79.487755,33.39414,between 2.305 and 5.03
7017.0386,2485.3376,0.35901433,61.306137,975153.9,96.69247,2441.5728,54.204548,36.780212,between 5.03 and 13.379
4675.6377,1317.3253,0.28509578,37.66061,641592.44,58.352184,2454.2742,62.068565,41.677376,less than 2.305
7086.9478,2505.4731,0.35498312,66.331,951440.6,116.31323,3407.7778,89.49361,36.175194,greater than 13.379
5698.202,1785.9352,0.3157485,49.025455,773721.75,85.8998,2874.2,36.205215,43.375698,between 5.03 and 13.379
16087.586,3404.2854,0.20962359,151.75307,2226139.8,189.06606,4915.4985,73.331825,24.63706,greater than 13.379
6543.254,1879.218,0.28591886,63.816254,880923.56,94.91122,2910.9448,45.89646,39.917732,greater than 13.379
4401.6885,1281.6189,0.28953615,41.147167,603777.8,70.30698,1766.6559,10.524651,46.268723,greater than 13.379
12163.99,3807.5747,0.30984545,101.01943,1680679.9,170.02756,4115.8867,146.6681,31.541084,greater than 13.379
7243.1797,2931.398,0.39803994,60.498714,964462.8,105.1823,3635.1367,14.416644,40.882233,greater than 13.379
1368.8839,884.5316,0.55488265,22.723896,159798.23,20.01203,1743.9935,18.983122,49.11452,less than 2.305
6266.089,2506.2283,0.39809906,51.348736,846232.5,92.10762,2859.911,68.84172,38.751373,between 5.03 and 13.379
6864.2104,1521.7039,0.22007523,65.21439,949641.25,61.05824,3116.4602,20.433342,34.73453,between 5.03 and 13.379
10667.932,3172.565,0.2970481,104.83031,1466408.8,143.75092,4409.151,81.705826,35.428627,greater than 13.379
11419.942,2935.8735,0.25677305,176.60037,1507149.5,160.18661,4767.2188,53.40108,28.302069,less than 2.305
14011.21,5144.1323,0.36664388,129.97694,1992140.2,214.45856,4839.621,65.11622,23.43294,greater than 13.379
4486.581,1875.8259,0.42940933,25.225546,614197.0,98.87396,3315.7925,2.0407107,39.75293,less than 2.305
8413.319,1162.4669,0.1493182,93.72297,1125767.1,95.112,3210.479,15.093571,32.365734,less than 2.305
5739.2246,1833.0408,0.31806847,32.93699,785837.6,55.224346,1992.9683,38.668133,40.640453,between 5.03 and 13.379
9632.284,2976.9185,0.30949265,86.227776,1294148.9,127.37127,3774.312,12.897353,33.810997,between 5.03 and 13.379
10034.78,4029.7354,0.39987028,79.8727,1350155.0,175.10887,3274.8708,-7.0351577,35.350853,between 2.305 and 5.03
