F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
10573.971,3591.376,0.34155437,130.4188,1463204.1,185.27135,5203.593,53.72378,28.384827,between 5.03 and 13.379
6616.3755,2331.4504,0.3504363,51.67455,905115.7,101.64055,2726.0327,33.82326,40.67408,between 5.03 and 13.379
6891.8804,950.758,0.12913512,72.27081,942528.1,76.70612,2662.8435,28.887218,40.164238,between 5.03 and 13.379
11460.224,2428.727,0.21182172,138.95024,1619679.8,167.49763,3551.4539,26.856083,34.270985,between 2.305 and 5.03
9321.92,1732.5565,0.18694018,86.83205,1339703.5,135.67172,3437.0745,51.979275,35.711193,less than 2.305
11029.66,3709.1985,0.3362059,117.12392,1538865.4,153.79355,4635.136,60.61356,32.02531,between 5.03 and 13.379
9032.072,2897.641,0.32229567,88.015785,1297170.1,126.15109,4220.4707,40.300285,33.56664,between 5.03 and 13.379
3986.0588,1490.24,0.37307718,33.988544,600124.7,50.635635,1889.3352,64.540535,43.194405,greater than 13.379
7843.217,2035.603,0.2596294,67.350426,1064414.0,121.788216,3445.3843,72.82224,39.111526,greater than 13.379
12276.093,3910.658,0.3185689,130.36299,1821171.4,208.80305,4656.407,194.68129,29.644304,between 2.305 and 5.03
6222.2026,1740.3312,0.27980757,48.56642,880611.1,85.14686,2701.843,41.65376,40.934742,greater than 13.379
5325.5576,1870.2197,0.35414237,49.67418,700642.5,84.70012,2636.811,20.260952,40.488094,between 5.03 and 13.379
4257.452,1414.7113,0.333204,31.36836,575777.5,61.829105,2289.2566,35.298954,46.099697,greater than 13.379
12819.975,3293.41,0.25751302,184.43356,1804913.8,204.47408,4941.621,84.61656,25.576616,between 2.305 and 5.03
7147.0186,2028.8053,0.2835424,76.551674,1020424.06,93.94798,3278.2446,91.95819,36.87952,greater than 13.379
6744.8755,2106.2673,0.31264335,63.086117,945795.4,100.03603,4072.8762,18.00467,35.9417,between 5.03 and 13.379
10376.149,3862.2744,0.3713172,81.843666,1461407.4,153.10138,3890.9324,35.675777,36.50476,greater than 13.379
8460.997,1927.2457,0.22674432,93.48602,1195787.2,110.54886,3302.55,27.889566,35.3581,between 2.305 and 5.03
8311.635,2262.2498,0.27228934,97.713486,1121816.1,116.994316,3108.1323,23.426435,36.279114,greater than 13.379
11748.104,3074.0972,0.26179984,115.36141,1568945.5,180.27019,4481.676,25.90225,31.663338,between 2.305 and 5.03
7513.4307,1917.383,0.25571546,53.379986,1047498.25,97.84327,3574.8284,38.915035,37.299732,greater than 13.379
6318.48,2139.4543,0.33943686,47.88289,861903.8,96.14117,2476.6257,19.184052,41.655327,between 5.03 and 13.379
18431.822,5863.1084,0.3179355,196.75563,2533715.0,273.1177,6009.348,223.73619,23.204008,between 2.305 and 5.03
11533.839,3641.0278,0.31665024,146.27063,1607707.1,166.96729,4073.6223,39.2812,31.262152,between 2.305 and 5.03
10691.318,3942.7073,0.3686068,92.44239,1497052.4,159.2403,4928.5986,160.19656,30.331388,between 5.03 and 13.379
10051.828,3431.5994,0.34164962,87.8971,1468247.6,155.46669,4234.745,52.82744,31.889223,between 5.03 and 13.379
9145.399,3087.906,0.3377803,89.93858,1268905.0,138.14171,3912.2024,33.92149,35.78024,between 5.03 and 13.379
