F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
8316.711,2180.8757,0.26159066,80.46486,1209903.0,120.34087,3219.067,-2.7803206,36.849968,between 2.305 and 5.03
16259.766,3584.3948,0.22139491,187.73067,2344448.2,261.65854,5438.3257,96.2406,24.047485,less than 2.305
12603.636,3061.0974,0.2409509,151.11736,1802341.5,170.6152,4613.8843,76.00102,32.09864,between 2.305 and 5.03
8610.579,1466.1561,0.17227371,87.30134,1096717.6,128.83891,3844.4578,22.316343,35.82962,between 5.03 and 13.379
9626.741,2457.1536,0.25166017,113.92206,1390965.6,137.21745,4669.3584,76.22054,30.804838,less than 2.305
5226.0303,1970.7797,0.3719492,43.14712,669777.5,72.74701,2588.1697,126.76546,40.272167,greater than 13.379
9621.624,3162.2004,0.32756934,79.04112,1379462.2,137.0758,5137.0757,50.99863,30.618874,between 5.03 and 13.379
7984.7153,3037.619,0.37824723,65.83164,1112888.4,101.55227,3551.6108,20.974216,37.508247,greater than 13.379
9079.5625,2033.6461,0.21949916,82.88267,1236178.1,117.06133,3314.0864,20.689482,37.045742,between 5.03 and 13.379
5801.674,1676.1897,0.2907074,56.244724,783316.06,81.68653,3139.7615,5.5263677,38.4569,between 5.03 and 13.379
6591.94,1376.7018,0.20988418,59.51884,932757.44,96.13455,2901.4043,26.510017,38.871666,between 5.03 and 13.379
7472.4526,2177.941,0.2926578,86.38113,1029669.7,101.17599,3031.2942,44.035965,38.90519,less than 2.305
6734.9707,2035.7363,0.3014097,55.53161,948853.2,96.31657,3634.369,36.149353,39.44034,greater than 13.379
5274.6416,1734.8851,0.32817733,38.742004,702624.1,80.85062,3547.4072,9.390349,38.825157,less than 2.305
12154.017,3956.0437,0.32410535,159.97093,1712946.0,197.38997,5227.7666,164.26663,30.432728,less than 2.305
7610.7173,2267.4084,0.29813653,70.33286,984637.44,103.20086,3574.0364,72.32122,35.959187,less than 2.305
7016.078,2582.0198,0.36856118,46.56803,984290.8,124.09076,3068.758,43.099255,39.89715,greater than 13.379
6597.2324,2854.5906,0.44265276,55.015392,945627.0,114.84934,3035.3604,85.070816,38.713223,greater than 13.379
8676.025,2792.553,0.32204702,70.45619,1227625.6,119.93137,4132.7075,47.05632,36.37913,greater than 13.379
7627.6963,3111.3809,0.40921363,63.647644,1098842.8,133.18585,3617.157,22.6854,36.26323,greater than 13.379
6745.6777,1400.5985,0.20890987,54.5704,971861.7,82.05736,3395.4658,34.499523,38.439102,less than 2.305
5590.924,1546.2708,0.27863237,67.58847,738814.0,77.100235,3019.2441,61.516357,40.670975,between 2.305 and 5.03
8254.801,2655.837,0.33071592,75.99465,1142707.8,122.327774,3174.3955,48.547806,35.748802,less than 2.305
6988.4194,1563.8491,0.22449264,78.8733,966899.44,89.1736,3855.1755,27.653053,35.782825,between 5.03 and 13.379
8924.505,1493.3556,0.17253378,99.43679,1264533.4,120.475365,4084.1746,18.534773,31.844427,between 2.305 and 5.03
11920.808,4707.5522,0.3926224,102.94368,1691175.1,171.69882,4326.0103,66.67895,34.362663,greater than 13.379
7153.7617,3156.3948,0.43595764,52.646374,983607.1,102.786934,3531.4182,13.372266,38.927166,greater than 13.379
13438.702,3547.3318,0.2634104,146.40744,1815145.5,202.85133,4519.766,48.638542,31.550945,less than 2.305
10081.072,3848.9812,0.38187298,85.41869,1395468.5,173.24838,4007.902,26.867716,33.321453,greater than 13.379
7191.0654,1304.7112,0.18111597,58.82238,1030921.7,79.42127,3641.2312,4.2143273,36.11698,between 2.305 and 5.03
6412.6597,1176.9615,0.18439788,62.142693,930923.6,66.38548,3377.0422,16.56656,37.691208,less than 2.305
11063.083,4274.8906,0.39487514,138.92628,1560338.6,198.71873,3560.0884,7.114015,40.932346,less than 2.305
