F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
6577.982,1709.986,0.2593115,69.28083,919775.25,85.84097,3175.8857,68.119606,38.25083,between 2.305 and 5.03
9952.638,4072.5955,0.40924639,104.03887,1324080.2,163.8922,4031.274,19.56708,36.02681,between 2.305 and 5.03
8756.881,2045.2668,0.23285945,89.76182,1238571.4,121.81251,3810.183,24.796377,33.20662,between 2.305 and 5.03
4236.4756,723.604,0.17640117,28.6138,589596.25,64.406235,2141.4636,36.84605,42.010624,greater than 13.379
8677.583,2621.851,0.3027854,65.73925,1145868.4,123.12209,4277.2715,19.357124,36.42118,between 5.03 and 13.379
13627.581,3207.2617,0.23485087,175.57272,1919309.9,217.076,5882.5303,48.488014,28.887863,less than 2.305
8705.789,2420.9756,0.2782441,88.32557,1252631.4,119.31852,3333.6177,108.27384,36.367302,between 2.305 and 5.03
15897.123,4654.5864,0.29280668,169.89116,2206380.0,243.72047,6801.553,250.10071,22.159033,less than 2.305
16216.049,4987.625,0.30775735,188.05481,2236360.0,247.06662,4934.8022,189.5625,27.08372,between 2.305 and 5.03
8923.255,3893.104,0.43692788,104.39737,1256549.1,126.26011,4237.1323,65.9446,33.95985,less than 2.305
9910.383,3500.2295,0.35367596,101.21741,1375265.0,147.94237,3443.6206,20.164774,35.0073,between 2.305 and 5.03
9115.569,2605.3645,0.2859014,89.6603,1269746.6,132.29138,3872.6753,27.7405,35.089344,between 2.305 and 5.03
6791.971,2064.5366,0.30402383,67.68934,874712.94,93.70913,2859.8762,60.408367,39.274162,between 2.305 and 5.03
9660.375,3495.8845,0.36209962,97.699554,1386996.6,145.74292,3835.8828,29.841759,33.57245,less than 2.305
9994.485,3848.9539,0.38518503,117.3898,1353035.8,153.93857,4057.6992,45.590218,33.428894,between 2.305 and 5.03
6959.58,1840.9672,0.26397923,62.19596,998372.5,90.784386,3295.9878,30.839947,38.6487,between 5.03 and 13.379
13396.786,4524.4624,0.33794242,184.5772,1882268.4,241.72147,4425.4805,73.18311,30.178036,between 2.305 and 5.03
6470.933,1197.209,0.18438996,58.014393,892737.94,69.08621,3853.6016,38.69111,36.479343,between 5.03 and 13.379
16514.588,4334.028,0.2626971,214.52734,2470699.8,261.2937,5220.433,109.9221,26.301725,less than 2.305
15344.114,4247.367,0.27606633,208.47472,2196859.0,254.00464,5607.933,145.37111,23.112062,between 2.305 and 5.03
7128.4985,2272.8586,0.31944644,62.045685,917046.06,109.34078,2951.1113,14.632944,40.978992,between 2.305 and 5.03
9623.222,2050.7112,0.21381056,109.00978,1323175.2,121.79525,3873.5588,116.338066,33.91018,less than 2.305
11373.102,3551.7842,0.3123662,146.10538,1616493.8,179.20712,4355.331,69.47255,31.273754,greater than 13.379
13864.396,4611.133,0.33268836,129.42033,1942018.6,213.72374,5394.6045,26.847652,26.689367,between 5.03 and 13.379
11991.453,5110.4688,0.42544022,119.428116,1655293.4,189.5838,4623.9375,29.998066,28.972496,between 2.305 and 5.03
3546.384,1329.4962,0.3727457,33.681015,473062.03,48.089127,2069.0151,43.754898,44.740547,between 5.03 and 13.379
5935.491,1755.7374,0.29638803,55.379322,873999.75,90.84991,2467.0813,82.75958,41.87243,between 5.03 and 13.379
10237.581,2718.5918,0.26630983,129.38382,1453274.6,171.0585,4558.0166,34.249928,30.731302,less than 2.305
5053.688,2221.6572,0.44048038,52.15912,661357.44,88.28766,2324.6633,73.81618,43.69538,between 2.305 and 5.03
12394.383,2786.5671,0.22497445,165.77928,1722717.8,216.42982,4944.093,58.23103,26.90634,between 2.305 and 5.03
17217.117,6788.842,0.39476573,166.46593,2395054.0,270.9965,4911.248,133.68362,28.27286,greater than 13.379
8704.724,1822.4877,0.20912525,93.152534,1218460.4,121.30016,4114.9473,19.229244,34.88512,less than 2.305
6743.15,1714.1128,0.25445834,63.75109,967901.44,81.61133,2844.8987,41.199486,39.7616,between 2.305 and 5.03
9339.602,4745.3887,0.50509346,91.121925,1254573.9,146.1874,3890.041,49.878754,35.857056,greater than 13.379
11740.489,3430.6423,0.29198226,148.0489,1626128.5,204.41983,4287.0845,67.499825,31.604982,between 2.305 and 5.03
5068.3174,1487.845,0.2938702,49.30923,659502.44,67.833694,2535.3376,52.71767,41.499454,between 2.305 and 5.03
5277.9297,1132.4083,0.21436028,48.7758,730379.0,63.79764,2833.5723,0.53023887,38.297638,between 5.03 and 13.379
6133.6294,1146.7539,0.1853008,64.39185,834554.75,89.91038,2906.0872,106.082855,40.265095,between 2.305 and 5.03
8281.055,2693.0645,0.32638776,64.61525,1142053.8,121.31631,3901.0103,41.953262,36.143467,greater than 13.379
9924.74,4785.074,0.48067406,110.68799,1369222.9,161.81935,4131.5425,116.89961,35.58181,between 2.305 and 5.03
8096.2344,2491.292,0.3082173,68.56322,1125630.1,108.18149,3621.6697,55.50695,35.238735,between 2.305 and 5.03
16456.625,5450.8306,0.33080688,196.49239,2279172.0,275.3676,5798.248,208.49097,23.912548,between 5.03 and 13.379
6082.7427,1307.5769,0.21529035,65.5838,872386.25,76.10168,3191.012,79.80536,38.049065,between 2.305 and 5.03
7841.5303,2480.9587,0.31698468,74.24328,1072122.0,112.58287,3608.9016,47.14371,37.586624,greater than 13.379
