F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
6648.2866,1637.2722,0.24737477,66.48274,867199.6,80.070595,2677.3936,20.39163,40.20006,between 2.305 and 5.03
7162.3184,2041.7592,0.28484023,83.083694,1015718.56,100.66804,3076.488,25.476812,37.087395,less than 2.305
7160.673,1673.7449,0.23278132,71.6317,996672.56,84.65665,3372.6301,38.731358,37.44752,less than 2.305
7524.2725,1795.4437,0.24115723,84.96376,1052175.9,90.04738,3224.6396,35.007797,38.019455,less than 2.305
8160.1807,2776.4014,0.34041378,55.549805,1089844.4,110.24008,3453.2803,17.382383,36.31744,between 2.305 and 5.03
7335.5054,2186.9878,0.29779783,66.85175,1036075.6,110.93885,3423.745,30.55842,36.43346,between 5.03 and 13.379
9370.454,3371.1514,0.36074653,81.66154,1272497.5,147.08325,4009.8635,76.709015,34.862103,between 5.03 and 13.379
10821.776,3755.4988,0.34814873,107.769485,1494314.0,192.7029,4094.6301,43.640717,30.116905,between 5.03 and 13.379
7933.7437,2462.07,0.3100566,69.48947,1107655.5,102.09884,2515.5369,20.36397,41.52182,between 2.305 and 5.03
9809.529,4334.0107,0.44070596,97.86233,1343871.8,160.79222,3734.1729,35.282505,33.28361,between 5.03 and 13.379
9314.422,2522.2593,0.27070665,115.526726,1341518.1,153.83871,3497.9224,163.07945,32.50779,between 2.305 and 5.03
8591.009,2136.2048,0.24871424,81.47803,1199460.4,120.14419,4145.72,27.614336,35.747128,between 5.03 and 13.379
6112.775,1355.272,0.22198462,63.444702,861403.75,80.88157,2943.8992,18.459679,39.416584,between 5.03 and 13.379
8727.639,2380.0884,0.27206337,100.33333,1217134.6,119.52895,3436.3733,45.086517,35.1387,less than 2.305
7844.014,3816.7856,0.48752996,110.228424,1080727.1,129.68716,2374.7405,32.82321,40.221535,greater than 13.379
7439.712,3157.4878,0.42400345,65.42952,1023684.06,122.87833,2849.9036,50.327625,44.06034,between 2.305 and 5.03
4778.415,249.85548,0.16510555,43.15147,649720.56,39.027336,3162.7793,43.866554,39.85142,between 2.305 and 5.03
8067.8906,2250.8115,0.2787517,82.94446,1110751.1,105.61604,2963.3398,42.368866,37.20339,between 2.305 and 5.03
10915.901,3394.0398,0.31059164,117.72834,1534160.8,144.6361,5390.888,76.90429,30.769278,between 2.305 and 5.03
11095.139,3784.79,0.3405991,144.0612,1546287.9,154.20383,3796.2085,25.517017,33.775845,greater than 13.379
8600.904,1891.7969,0.22066702,92.82187,1223843.5,126.12443,4238.8755,99.5467,33.22614,between 5.03 and 13.379
18007.082,5244.4653,0.29390395,213.14368,2545425.2,300.23862,5465.8755,90.39241,27.627054,between 2.305 and 5.03
16268.436,4991.753,0.30701888,213.40578,2208055.8,273.29828,4566.7705,104.610344,28.465729,between 5.03 and 13.379
7452.0366,2190.825,0.2946698,56.346035,1041382.6,104.00912,3773.231,72.6621,37.816914,between 5.03 and 13.379
10044.103,2915.44,0.2906814,101.022575,1421962.2,140.98851,4301.4834,29.369556,28.234795,less than 2.305
8791.588,3007.2363,0.34115982,95.48242,1223417.6,136.78563,3424.25,60.062424,36.154503,between 5.03 and 13.379
10791.18,3787.8086,0.35163385,92.67438,1489039.4,147.04236,3437.153,41.86211,35.38631,between 2.305 and 5.03
7311.9956,2130.5603,0.29080412,53.845528,1002137.4,97.66626,3342.1816,19.771275,38.79556,between 5.03 and 13.379
11200.062,2687.9924,0.24120349,124.07096,1594645.4,164.86812,4032.6865,55.67517,30.39737,less than 2.305
12645.7295,3936.946,0.3125165,105.72256,1738991.5,200.0835,4772.9385,10.804325,28.319208,greater than 13.379
7591.7324,1964.6556,0.2580434,70.02987,1040368.7,111.31632,3797.1392,15.318193,36.17472,between 5.03 and 13.379
6117.134,2262.104,0.37194112,63.661354,855124.1,112.78818,2756.371,51.449795,39.2456,greater than 13.379
8333.467,1938.7954,0.23253138,53.647804,1164475.6,101.074684,4181.875,40.94991,36.620213,between 5.03 and 13.379
6366.7485,2448.9163,0.3836971,63.93586,869966.3,90.57025,2801.6506,64.669914,42.261906,greater than 13.379
10328.704,3029.148,0.29326412,104.81377,1507325.9,129.80501,3847.7058,25.847013,31.923754,less than 2.305
10956.267,3103.0676,0.28330618,132.5097,1529161.0,157.4355,4382.348,21.585209,31.307783,between 5.03 and 13.379
11769.639,3725.208,0.31806755,107.12472,1617576.4,160.87961,5209.3145,50.667637,30.535828,between 5.03 and 13.379
9978.505,3535.2842,0.35425544,84.608444,1382856.6,150.75906,3474.6245,20.629168,35.334393,between 5.03 and 13.379
