F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
10017.016,2445.3784,0.24379675,83.77659,1389924.9,127.437325,3850.883,18.420225,34.19339,between 5.03 and 13.379
7495.735,2755.377,0.3681794,73.17913,1022940.94,119.79725,3527.62,15.725147,36.733047,less than 2.305
10816.314,2643.6787,0.24443819,132.05707,1518842.2,149.27989,4249.2266,82.16889,30.904453,between 2.305 and 5.03
2861.1973,1102.4025,0.38075742,22.594193,398583.62,37.097115,845.1084,22.094807,47.4209,between 5.03 and 13.379
14620.107,3394.4504,0.23222513,187.73029,1998299.6,232.86073,4992.913,53.177147,24.783741,less than 2.305
14956.358,3720.3376,0.24879201,185.18521,2090216.4,209.38481,4938.322,115.946815,28.083603,less than 2.305
9052.314,2973.6892,0.3285286,113.90422,1219218.8,145.9916,3654.102,78.2641,31.159796,between 2.305 and 5.03
11182.437,4304.0923,0.38366324,117.848694,1547149.9,191.14804,4211.182,147.02048,31.557032,greater than 13.379
14461.47,3703.1328,0.25619778,131.39314,2015492.8,219.0796,5652.873,33.581882,25.272974,greater than 13.379
6830.6987,2233.364,0.32748413,72.589554,940663.1,125.34054,3492.1843,157.67488,36.71365,less than 2.305
3659.6611,1882.5049,0.4987185,26.440775,493545.53,72.96324,2575.8882,16.384937,45.624847,between 5.03 and 13.379
12204.62,4162.4116,0.34199342,92.149925,1719915.8,149.03526,5031.9126,39.65761,29.594942,greater than 13.379
11473.741,2947.1545,0.25677294,138.91872,1542118.2,189.36745,4169.25,122.98794,28.269827,between 2.305 and 5.03
8934.845,3451.1655,0.3868767,91.82434,1212764.6,157.43188,3954.1814,47.57236,36.376472,greater than 13.379
5087.168,1430.3304,0.28074288,51.202785,657037.7,76.52749,2526.1277,20.930817,42.232384,between 5.03 and 13.379
20082.023,4781.526,0.23812062,238.30411,2727194.0,293.72784,5258.923,67.5491,24.462654,less than 2.305
6404.6978,1200.6576,0.18793839,69.891014,847905.7,75.2833,4089.2947,35.33375,37.553596,greater than 13.379
6748.7456,2177.6416,0.32272902,77.39446,927958.5,90.18744,2405.5527,70.081635,41.89394,less than 2.305
16637.102,4662.952,0.2803623,186.30272,2389280.2,267.49997,5352.9844,64.222565,25.69088,between 5.03 and 13.379
8470.439,2612.9482,0.3087537,80.935394,1202751.0,105.20086,4166.624,36.795773,33.25799,less than 2.305
