number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,50.959281,17.8431502105263,28.935950053889,11.5208421361516,0.298879382491725,0.688515086296038,83.894198,1.71608768421053,41.947099,25.7464754102435,781.2,874.042105263158,772.297662821791,870.550439008533,0.681773202571703,0.27857166639635,235.2,734.336842105263,117.6,72.181046614085,155.0,121.052631578947,148.91608375189,118.922790953322,0.654156988890261,0.459316538575645,86.0,79.3684210526316,43.0,26.3927296292998,5209.0,2555.57894736842,3979.61807212702,2171.88378631538,0.467405437263617,0.649280658191394,6722.0,751.368421052632,3361.0,2062.92940195527,44.55,10.5631578947368,11.4629839047257,2.30159790456068,0.0854516680131078,0.380750381842187,86.1,7.87894736842105,43.05,26.423418849799,17.375,9.93421052631579,14.5965749407181,9.03486400312216,0.537794322561962,0.596667098553748,18.85,4.29210526315789,9.425,5.78491806409652,122.0,175.684210526316,101.291658096805,166.433995318207,0.528562847322041,0.142834405926584,136.0,164.315789473684,68.0,41.7373398788927,3.5,2.31578947368421,3.16227766016838,2.20251268141151,0.598269588585257,0.535959889216217,3,1.26315789473684,1.5,0.920676614975574,less than 5.365
1,138.90547,138.90547,138.90547,138.90547,0.0,0.0,0.0,0.0,0.0,0.0,541.1,541.1,541.1,541.1,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.0,6146.0,6146.0,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,49.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,between 5.365 and 20.0
4,76.4445625,51.2456653846154,59.3566724745425,34.93526616493,1.1995407452483,1.29188813799544,121.3276,14.2883192307692,43.8233541228786,44.1921252152174,794.0,1003.62307692308,741.629348855485,937.559192443233,1.31500430814302,0.890516212329374,810.6,659.715384615385,311.743492313793,342.396001400641,164.5,114.538461538462,139.000513752081,89.6851907721419,1.25670056650299,1.339742693422,205.0,22.6153846153846,77.5258021564434,79.2353994166121,4235.85725,2952.46176923077,669.556587809389,66.3421689582226,1.01540712310099,0.812798145814768,8958.571,2066.92284615385,3194.93894591629,3639.1292471846,77.2375,109.169230769231,53.5279646494387,86.5393772975223,1.10518217403612,0.762761032074798,127.05,74.3538461538461,54.8307552268797,49.4457143606911,8.1805,5.25030769230769,4.03556899860879,1.33691977973836,1.11209819664271,1.04292735932209,12.878,2.90353846153846,4.9481552875794,5.64855656694176,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,greater than 63.0
6,97.2471333333333,61.3440833333333,70.691312114355,36.9967323849814,1.53468825133789,1.47434288452199,192.981,25.8601533333333,68.9008181086085,65.613163331934,746.733333333333,1005.72666666667,711.078756531285,945.145253289648,1.73757381922338,1.04066903444884,764.1,690.636666666667,262.683381447873,333.415086574611,162.5,106.666666666667,145.674407433318,86.6776192876172,1.70875241989491,1.650578930006,178.0,25.4333333333333,60.5715829962093,67.1472676700665,5331.23816666667,3078.69546666667,1290.91320241496,66.5535231287529,1.42865780751956,1.22132492120956,9778.571,1303.23786666667,4018.89611095097,4048.6071159451,69.5,106.269166666667,35.6744697077684,71.5690429217736,1.4264183815575,0.864720890282905,138.63,75.8065,53.2351979427146,51.4788890158437,10.1103333333333,5.14373333333333,5.92118481924681,1.34064482237169,1.56877529890846,1.5202988614753,19.678,1.62826666666667,5.91745783442706,5.57414019039907,109.671096666667,69.3308426666667,14.403975555258,0.928206797715578,0.96082679558135,0.748959583714299,399.97342,53.3191573333333,146.826146650883,136.755930883922,2.66666666666667,2.41666666666667,2.49288287167843,2.2752206346063,1.71707598019888,1.41471354729904,3,1.01666666666667,1.10554159678513,1.02130091332357,greater than 63.0
4,121.79725,68.8270488599348,99.2117220277147,56.6406474942307,1.22609928336451,1.06932767266846,175.135,36.7268273615635,65.0444130781999,44.9124478715919,736.475,847.243648208469,719.227305855861,831.741981695407,1.36218315046816,0.846074570768866,452.1,509.962866449511,164.302303316174,159.614783375578,165.5,135.478827361564,155.722507609773,125.733774581947,1.33158312098886,0.948972584340514,144.0,74.0846905537459,52.8795801798766,51.4637411455539,7206.0,5893.75895765472,5883.43867333837,4296.51312489103,1.22755187445406,0.823211215929195,9380.0,4150.14983713355,3804.91103706775,4169.48557515703,90.75,138.056026058632,72.6632562929354,119.531409290058,1.15834055900902,0.630416174380287,164.9,104.009771986971,65.2674689259511,66.655595354219,12.95,16.1934201954397,7.24999125751832,6.57272954878745,0.894369731948901,0.346117410990476,34.27,14.7107491856677,13.5777925304521,16.6790648107214,47.05125,59.4781758957655,10.8702913738724,4.17486469373608,0.737380423777176,0.165876390506245,138.795,57.3947882736156,54.51321289089,67.1921772964104,4.75,5.85016286644951,4.55901411390956,5.81082381422227,1.34748487699694,0.852841962202941,3,3.06840390879479,1.29903810567666,0.579530001237602,between 5.365 and 20.0
2,92.06519,91.644595,92.0613469873215,91.641717124743,0.693105438551461,0.566085136508514,1.68237999999999,45.191405,0.841189999999997,0.72849190940943,661.65,660.675,661.647126495688,660.672845929969,0.693142837626018,0.563547849882428,3.89999999999998,328.875,1.94999999999999,1.68874953737965,202.0,204.0,201.960392156482,203.970195823398,0.692951108534983,0.554111979000417,8.0,105.0,4.0,3.46410161513775,7540.5,7025.75,7469.89089612425,6973.98448698196,0.683797867880402,0.614999979796978,2059.0,2740.75,1029.5,891.57315319608,65.1,53.85,61.08813305381,51.0132773706249,0.632169989303821,0.67562935766509,45.0,10.05,22.5,19.4855715851499,23.9,22.45,23.7234061635339,22.3202045114782,0.685767443312422,0.609537554950503,5.8,9.05,2.9,2.51147367097487,38.5,30.75,35.2420203734122,28.4704490408648,0.609759896128473,0.685692588448176,31.0,3.75,15.5,13.4233937586588,4.5,4.25,4.47213595499958,4.22948505376226,0.686961576597323,0.605797499372304,1,1.75,0.5,0.433012701892219,between 5.365 and 20.0
4,78.77165,65.3477,70.1289406797757,62.4644714249458,1.2681923879195,1.12053362232827,104.164,32.051725,39.761851832724,20.9167462393174,706.55,808.05375,688.729735626463,792.473494059611,1.36059206371631,1.03396653439711,414.7,453.16875,161.678886995179,152.213322301097,167.5,144.95,163.276845031887,141.143688822203,1.36218646779271,1.23410586986713,92.0,49.275,35.9826347006441,34.0660755004154,5540.25,5424.25,4704.82070264342,4733.39072775844,1.26748852639874,1.0218971723317,6324.0,2600.625,2427.11375660475,2197.73302234371,38.0175,46.803625,22.8482763228832,28.0638355771314,1.04568846097267,0.560615792618225,75.63,38.927625,29.5888309797802,33.8548025117468,14.285,19.381,12.3386819217651,17.221328129891,1.23736585303893,0.828010048253145,20.6,13.58375,8.13674842919455,8.5451845503769,86.5,87.8875,60.5367362876604,72.2773936952693,1.08165371501476,1.08016969488857,183.0,41.8625,69.1031837182629,59.9739513768269,3.25,3.7875,3.08007028824102,3.55325386395232,1.33224492243853,0.944771003278647,3,2.3875,1.08972473588517,1.26188103638972,between 5.365 and 20.0
4,144.041845,119.2375175,135.218871187319,112.993275284561,1.32569398301381,1.36843499468319,102.17762,11.957875,49.6307534339554,42.9886738609874,771.15,722.675,764.984103203771,718.114568538409,1.37831645293122,1.30418564366056,204.5,148.2875,97.2393053245446,84.4615112048086,186.25,190.125,186.06562267663,189.971200908019,1.38530075312612,1.23788609488946,21.0,52.125,8.31790237980706,7.59008399163013,15715.0,12570.0,14369.2824673294,11613.4438686725,1.30244531470405,1.37604251876834,13990.0,1173.75,6331.16300532532,5504.39369958218,130.075,105.2875,119.331509973137,97.819988976671,1.30267507379636,1.36834807447533,133.4,13.7875,53.3989407666482,45.4461064751426,27.2,29.3,26.6140004328913,28.7517579421165,1.36450207128297,1.17797074817077,16.0,11.0,5.72013985843004,5.59910707166777,103.5,100.0,94.5560979723117,90.5100721309531,1.30233317043399,1.19182031994028,96.0,43.25,41.6203075433135,42.2078191808106,5.75,5.625,5.7326567532262,5.60348589556208,1.38336986774326,1.27002786111697,1,1.5,0.433012701892219,0.484122918275927,between 5.365 and 20.0
5,72.89433,51.2363334615385,59.2234210415793,34.9299297558942,1.44775574440681,1.3048102455389,121.3276,21.0143588461538,39.8347297779162,44.1900391093931,782.44,1003.60615384615,740.540285254181,937.537768743886,1.55112003835201,0.898676586641914,810.6,705.638076923077,279.788738872743,342.409000769962,161.4,114.546153846154,140.945228496831,89.6898842871647,1.50301899461572,1.35413459063041,205.0,38.6365384615385,69.6178138122708,79.2385504020769,5170.2858,2952.36176923077,1123.53310024957,66.341426379479,1.30954321277507,0.846404312077252,8958.571,2049.69207692308,3414.48894488276,3638.9648748055,84.49,109.156923076923,62.210509235202,86.5302486693649,1.39018429137881,0.774365760174356,127.05,76.5125,51.1421978409219,49.4438382852575,9.9844,5.25819230769231,5.39298870946592,1.33762003893375,1.37293807218046,1.07686595091337,16.978,2.96480769230769,5.70995739388658,5.66235283741003,105.205316,95.8046969230769,12.4244037881723,1.09317834807199,0.738693887594424,0.217401008514904,399.97342,91.5241492307692,150.700503073611,165.906139025535,2.2,2.07692307692308,2.1689435423954,2.06336223306145,1.59416669911802,1.21253286349369,1,1.07307692307692,0.4,0.266469355010596,greater than 63.0
2,76.53305,96.16261,72.4930743381738,94.5708116058112,0.640834316972209,0.210331957258039,49.0739,85.76339,24.53695,14.72217,681.35,704.51,680.734691344579,704.28595620554,0.692244243727871,0.308520047661045,57.9,574.03,28.95,17.37,172.0,176.8,171.895316981004,176.761960957327,0.692538620108348,0.311449835206791,12.0,143.6,6.0,3.6,9780.0,11852.0,9430.8165075989,11716.7083235762,0.657658893104507,0.228793021287859,5180.0,10414.0,2590.0,1554.0,84.3,99.1,82.2449998480151,98.3142323536336,0.66886997289419,0.244219304331242,37.0,85.94,18.5,11.1,23.1,25.18,22.9532132826757,25.1255280060726,0.686799524108914,0.282208905047226,5.2,21.08,2.6,1.56,107.0,117.4,106.207344378814,117.105126296695,0.685748357698366,0.278935769330881,26.0,98.6,13.0,7.8,6.0,6.0,6.0,6.0,0.693147180559945,0.325082973391448,0,4.8,0.0,0.0,less than 5.365
