theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-0.14738145,-0.10033594,1.1948553,-0.81193068,1.5548114,-0.66041216,-0.56938254,0.88148313,between 0.523583695 and 0.708821715
-1.3842406,1.1323556,0.68918383,1.1830592,0.071054214,-0.36584171,0.017479894,-1.0688564,less than 0.523583695
0.042671501,0.093943544,-0.9125049,0.75984402,-1.2032207,-0.040909447,-1.2436006,0.11383856,greater than 0.9013542725
-0.094260052,-0.55553741,1.2368672,0.76830948,-0.94886384,0.3458132,0.67570725,0.11455475,less than 0.523583695
-1.4931826,-0.22778505,1.4981162,-0.4626383,0.42612736,1.3437825,-1.2460198,-1.1265172,less than 0.523583695
0.24957043,-0.26557132,0.28358307,-1.375635,-0.67284764,0.83332135,-0.8992734,-1.4868075,between 0.523583695 and 0.708821715
-0.90498907,-0.23554821,0.26314641,-0.12699142,-1.2777038,0.80704641,-1.1647135,-0.38090906,between 0.523583695 and 0.708821715
-0.14357004,1.187263,-0.76906851,1.259855,-0.67739905,0.39749318,1.2057054,0.86306188,between 0.523583695 and 0.708821715
-1.0288474,0.027185928,-1.4392991,1.1289146,1.3729316,0.94168875,0.40570932,1.5261662,greater than 0.9013542725
1.1901338,-0.53596942,-0.98238551,0.96860465,0.71094764,1.0936239,-0.60275561,1.1158999,greater than 0.9013542725
-1.2437137,-0.59665312,-1.461839,-1.3079047,-1.2966693,0.46807893,-1.3007632,1.1522214,greater than 0.9013542725
-1.4898602,0.2480851,-0.18304824,-0.40932211,-1.5128438,-0.43743865,-0.57524167,-1.3769694,less than 0.523583695
-0.41519895,0.910802,-0.87362693,0.28011027,1.3064978,0.45619403,0.9429479,-0.28788484,between 0.523583695 and 0.708821715
1.2064067,-1.2461195,0.91063042,-0.15761244,-1.0370098,1.5442446,0.80489019,-0.98634684,less than 0.523583695
1.2500986,-0.31250188,0.89993796,-1.1060602,-0.70988669,-0.574215,0.52160635,1.1572778,less than 0.523583695
0.083789302,-1.4987466,1.1062042,-0.80608265,-0.94523204,0.9574579,-0.32901642,-0.44962141,between 0.523583695 and 0.708821715
