theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-0.14738145,-0.10033594,1.1948553,-0.81193068,1.5548114,-0.66041216,-0.56938254,0.88148313,between 0.523583695 and 0.708821715
-1.3842406,1.1323556,0.68918383,1.1830592,0.071054214,-0.36584171,0.017479894,-1.0688564,less than 0.523583695
0.042671501,0.093943544,-0.9125049,0.75984402,-1.2032207,-0.040909447,-1.2436006,0.11383856,greater than 0.9013542725
-0.094260052,-0.55553741,1.2368672,0.76830948,-0.94886384,0.3458132,0.67570725,0.11455475,less than 0.523583695
-1.4931826,-0.22778505,1.4981162,-0.4626383,0.42612736,1.3437825,-1.2460198,-1.1265172,less than 0.523583695
0.24957043,-0.26557132,0.28358307,-1.375635,-0.67284764,0.83332135,-0.8992734,-1.4868075,between 0.523583695 and 0.708821715
-0.90498907,-0.23554821,0.26314641,-0.12699142,-1.2777038,0.80704641,-1.1647135,-0.38090906,between 0.523583695 and 0.708821715
-0.14357004,1.187263,-0.76906851,1.259855,-0.67739905,0.39749318,1.2057054,0.86306188,between 0.523583695 and 0.708821715
-1.0288474,0.027185928,-1.4392991,1.1289146,1.3729316,0.94168875,0.40570932,1.5261662,greater than 0.9013542725
1.1901338,-0.53596942,-0.98238551,0.96860465,0.71094764,1.0936239,-0.60275561,1.1158999,greater than 0.9013542725
-1.2437137,-0.59665312,-1.461839,-1.3079047,-1.2966693,0.46807893,-1.3007632,1.1522214,greater than 0.9013542725
-1.4898602,0.2480851,-0.18304824,-0.40932211,-1.5128438,-0.43743865,-0.57524167,-1.3769694,less than 0.523583695
-0.41519895,0.910802,-0.87362693,0.28011027,1.3064978,0.45619403,0.9429479,-0.28788484,between 0.523583695 and 0.708821715
1.2064067,-1.2461195,0.91063042,-0.15761244,-1.0370098,1.5442446,0.80489019,-0.98634684,less than 0.523583695
1.2500986,-0.31250188,0.89993796,-1.1060602,-0.70988669,-0.574215,0.52160635,1.1572778,less than 0.523583695
0.083789302,-1.4987466,1.1062042,-0.80608265,-0.94523204,0.9574579,-0.32901642,-0.44962141,between 0.523583695 and 0.708821715
0.3628325,0.52915798,0.26190613,-1.3543175,1.0432946,-0.7796563,1.2550636,0.43759312,greater than 0.9013542725
-1.1281356,0.81451537,-0.98799955,-0.12521204,-1.5264283,0.14948614,-0.84982407,0.092441111,between 0.708821715 and 0.9013542725
-0.87077159,-0.099946311,0.78598851,0.33982521,-1.0670523,1.3926148,-0.058695822,0.38703629,less than 0.523583695
0.97067164,1.3679205,0.043353628,0.028225526,-0.86182324,1.0086099,1.2276031,0.4275024,between 0.523583695 and 0.708821715
0.75550929,-1.3404613,0.7094721,0.3814075,0.31040636,-0.25965383,1.5364671,1.3875853,between 0.523583695 and 0.708821715
0.91971207,-0.73687204,-0.085170585,-0.13180298,-0.89960418,0.33983502,1.1114258,-1.2120844,between 0.523583695 and 0.708821715
-0.76021963,1.3225832,1.383456,0.78501466,-0.35745944,-0.081956787,0.10045511,-0.84440656,less than 0.523583695
-1.2902911,-0.99539454,-0.70712401,0.93812388,-1.2048912,-0.31904583,0.91839818,1.2916744,between 0.523583695 and 0.708821715
0.52653895,1.0806538,-1.292814,-0.15288077,1.157509,0.38144995,-0.60285466,0.84802127,greater than 0.9013542725
1.5399649,1.457647,-1.1893481,-0.60876038,-0.51645811,0.093030016,0.13411864,-0.25297845,between 0.523583695 and 0.708821715
1.1106825,0.68395717,1.5100722,-0.70640721,1.5148234,1.5568128,-1.0558633,-1.4283294,less than 0.523583695
-0.3565732,-1.5459531,-0.026850863,1.1867592,0.52778586,0.057455753,0.51058736,0.39018766,between 0.708821715 and 0.9013542725
0.59731886,-0.60455829,0.90152965,0.13982272,1.3994149,-1.182112,0.30052153,0.49839327,between 0.708821715 and 0.9013542725
0.63302167,-0.88183697,-0.90551866,0.80808337,-1.1936706,-0.33860225,1.3934458,-0.71312657,between 0.523583695 and 0.708821715
