theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.22239788,-0.075427936,0.99169107,0.40056336,1.0048345,1.3358844,0.30548904,-0.45118873,less than 0.523583695
0.31155441,0.41223683,-0.90112564,1.4359532,0.43856857,0.27371368,0.17033547,1.2912984,between 0.708821715 and 0.9013542725
0.038597349,1.2421545,0.41726663,-0.8292729,0.061581963,0.8993339,-0.34459977,-0.57760976,between 0.708821715 and 0.9013542725
-1.43802,-1.4450767,0.40710597,-1.2568935,-0.00046869189,0.69617867,-0.0057238989,-0.40659902,greater than 0.9013542725
0.95064219,1.0945217,-0.41680183,0.78784851,-0.49828881,-1.3413446,0.58463311,-0.10233632,between 0.708821715 and 0.9013542725
0.020974012,0.24581407,-0.60758293,0.9906017,0.75108118,-1.3223654,0.84721954,0.54764393,greater than 0.9013542725
0.33061755,-1.1272122,-1.0396328,0.25819405,-0.75421321,0.45066076,-0.26070355,1.4617288,between 0.708821715 and 0.9013542725
1.4943681,0.56174839,-0.74697366,1.4623343,-0.0083475605,0.36620663,-1.306154,-0.14477155,between 0.708821715 and 0.9013542725
-1.3698864,-0.17024134,0.037861295,-0.84082677,0.28470505,-1.5079242,0.15271481,-1.5016918,greater than 0.9013542725
-0.60964263,-0.50380126,1.4251531,1.5281321,-0.88927992,0.80359998,-0.27542892,1.1350381,less than 0.523583695
1.344872,0.78736728,-0.46900599,0.18266752,0.45608851,0.2635555,-0.70693443,1.3766883,between 0.523583695 and 0.708821715
1.3146664,-1.3558978,-0.10106044,-1.4728834,1.105377,-1.4932335,-1.1604771,-1.3331607,less than 0.523583695
-0.60408609,0.67060494,0.85822004,-1.2721166,0.68744697,0.42794254,-0.95544157,-1.1253282,between 0.708821715 and 0.9013542725
0.90095101,-1.1132484,-0.43185646,0.95575264,-0.66665024,0.48631837,-0.54872652,0.20110997,between 0.708821715 and 0.9013542725
0.023318384,-1.5624883,-1.4856346,0.27704198,0.54511789,1.4832878,1.4693919,1.0040132,between 0.523583695 and 0.708821715
-1.0811074,-0.52720099,0.065099554,-0.56785885,-1.2152414,-0.77707842,-0.37144537,-0.3674022,between 0.523583695 and 0.708821715
1.2651066,-0.40273771,-0.80881399,1.04928,-0.31043736,1.2616575,0.5408289,0.63215048,less than 0.523583695
0.39513904,-0.49229303,-0.57773606,0.072637513,1.4307783,0.10618696,0.17675372,0.10272315,greater than 0.9013542725
-0.6828389,0.4377301,1.3702073,-0.93945666,-0.21554975,1.1240038,-1.1469224,-0.24241406,between 0.523583695 and 0.708821715
1.5279855,-0.23869873,-1.3752463,0.59455971,1.5288469,0.90862559,-0.35689282,-1.2503925,between 0.708821715 and 0.9013542725
-1.0520005,0.15150809,1.1828443,-0.84024884,-0.28347018,0.38211455,0.76856774,-0.47018325,less than 0.523583695
-0.32138083,0.73946671,-1.4055699,-0.78337101,-0.48724017,0.066969304,-1.2874347,1.4826997,between 0.708821715 and 0.9013542725
-0.91130715,0.26396362,-1.4243733,-0.92637921,0.94933796,-0.30174623,0.53283129,-1.0062961,greater than 0.9013542725
-0.092976203,-1.4445843,-1.3152412,0.90537264,0.85383192,-1.3872748,-1.4749608,-0.67507547,between 0.708821715 and 0.9013542725
1.3643007,-1.3725644,-0.33554661,-0.4425325,-0.55708106,-0.65465136,-0.6440574,0.71748834,between 0.523583695 and 0.708821715
0.029572347,0.51528347,-1.0970222,1.1639768,-0.39451112,1.4514314,-0.73411114,-0.43460121,less than 0.523583695
0.704763,-0.2758403,-1.0803276,-1.3246731,-0.81868927,1.1223456,-1.3480175,0.056311498,between 0.523583695 and 0.708821715
-0.031051552,-0.14487348,-0.052331315,-0.65691342,0.87541748,-1.0688441,0.1778582,-0.25060584,greater than 0.9013542725
-0.83482474,0.90887022,-1.1232612,-0.33565792,0.94852271,1.3484223,-1.0509096,-0.30020749,greater than 0.9013542725
0.052337455,1.1909703,1.156343,1.3598229,-1.51452,-1.0546027,-0.305986,-1.1823738,between 0.523583695 and 0.708821715
0.33866596,-1.0305585,-0.3841278,0.58035406,0.13695919,-0.33822193,-1.33562,1.0439986,between 0.708821715 and 0.9013542725
-0.67819829,-1.5293812,-0.066525857,-1.1768003,0.94543648,-0.9042867,-0.23148125,1.513573,between 0.523583695 and 0.708821715
0.85399152,-0.8908635,-0.63069949,1.3780107,-0.35565138,-1.1483834,0.5248871,1.297465,greater than 0.9013542725
-1.1230127,0.51682451,0.76459094,-1.1748184,-1.1832886,-1.1340522,-1.5317227,1.3315665,between 0.523583695 and 0.708821715
1.0851731,-0.80878287,-1.455314,-1.2128221,-0.37859794,1.2670689,-1.2659488,1.2668203,between 0.523583695 and 0.708821715
0.83993261,1.180155,-0.54333968,-1.1832228,-1.4350212,0.032791064,0.01661801,0.32223024,less than 0.523583695
-0.11768605,-1.5411455,0.46346894,-1.0358099,0.30671299,-1.315122,1.5019914,-0.47033229,greater than 0.9013542725
0.10790628,0.38686571,0.47311517,-1.5559066,-0.88291255,-1.1492922,0.69778242,0.1833231,between 0.523583695 and 0.708821715
-0.079057352,-0.88590781,-1.0477485,-0.45293567,-0.13089441,0.44287598,-1.489831,-0.057015539,greater than 0.9013542725
-1.2619979,1.0639102,-1.191447,0.24670448,-0.81504892,1.1640754,-0.82039429,0.26040879,between 0.523583695 and 0.708821715
0.025540314,-0.61702859,-0.88407135,-1.4942968,-0.16776184,0.54764019,-0.11799744,-1.5309741,greater than 0.9013542725
-1.5022164,1.2148218,-0.81614787,-0.028740235,-0.38428855,-0.28054529,-1.3815375,0.73349503,between 0.708821715 and 0.9013542725
0.60472205,-1.5452781,1.302211,0.35321054,-0.50067493,-0.3546725,-0.11954747,-0.29065401,between 0.523583695 and 0.708821715
-0.11830725,0.94306467,-0.98398446,-0.59929573,1.4066546,0.9762239,-0.10703607,0.48893831,greater than 0.9013542725
0.81004428,-0.49144918,-1.4652215,-0.15909817,1.2407815,1.2997777,-0.021113433,-1.3267628,between 0.523583695 and 0.708821715
-0.32981913,-1.4814223,1.0175246,0.91795996,-1.3922048,-0.95388624,0.8293627,0.36058266,between 0.708821715 and 0.9013542725
1.3996074,0.41384251,-0.851632,0.64735001,0.37357841,1.4491307,0.59042797,-0.86989266,less than 0.523583695
-0.093855118,-0.4098657,-0.26389548,1.3600404,-1.1370538,-1.5241205,1.3102698,-1.4904539,less than 0.523583695
0.32737823,-0.16124352,1.4098344,1.4804258,1.2109425,-0.99611676,-0.82572411,1.5374979,less than 0.523583695
