LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.6953354237,-80.3947768702,8149.0,1877.0,1942.0,13467.4,39721.9,20143.5,69439.1,31791.6,10639.4,29,0,6,2,less than 235000.0
25.9375134273,-80.1931641839,12091.0,2942.0,4093.0,11191.1,54921.4,1142.8,62817.3,34145.3,9219.3,48,0,1,5,greater than 428000.0
25.8234697033,-80.2791871269,10018.0,2756.0,2396.0,15322.9,43927.6,29215.5,72921.5,42167.4,11394.3,20,0,3,4,between 310000.0 and 428000.0
25.5998551025,-80.4368135666,4349.0,1211.0,2531.0,19411.9,27295.2,24659.7,108331.8,63038.4,2872.2,10,0,9,4,between 235000.0 and 310000.0
25.7619598081,-80.2099819565,11149.0,2394.0,3987.0,18125.1,28233.4,1773.6,44691.3,28267.4,13519.3,42,0,4,2,greater than 428000.0
25.6713863834,-80.373760101,5850.0,1928.0,3649.0,10054.9,51329.7,28222.6,74421.9,39538.6,10114.4,16,0,10,5,greater than 428000.0
25.856194896,-80.2639507592,7000.0,2039.0,2706.0,16029.8,37361.4,20051.3,60939.9,25915.3,11841.5,38,0,2,4,between 310000.0 and 428000.0
25.7346620336,-80.3975658334,10338.0,2005.0,3328.0,14739.5,45082.5,19485.2,70385.4,35195.4,10725.4,28,0,11,4,between 310000.0 and 428000.0
25.8114935816,-80.2449624194,13500.0,2697.0,4238.0,11249.4,56481.9,2962.3,67894.4,40893.4,12317.1,53,0,7,2,less than 235000.0
25.9355704294,-80.3253692705,11850.0,2889.0,4558.0,10563.9,61129.8,24635.5,81919.9,43469.1,11141.1,46,0,8,5,between 310000.0 and 428000.0
25.6962176474,-80.2787675781,10549.0,2406.0,2843.0,18091.6,34147.8,2103.8,58459.1,25551.6,11541.4,35,0,12,4,greater than 428000.0
25.8593358132,-80.1936541365,11500.0,2639.0,4069.0,12431.4,53091.1,27541.3,69318.4,38428.8,12651.3,45,0,9,2,greater than 428000.0
25.9452514606,-80.3661115704,14000.0,3111.0,4841.0,11731.3,60922.9,31791.9,80839.8,44139.3,12783.9,52,0,5,5,greater than 428000.0
25.7832812405,-80.2923413941,12200.0,2816.0,3512.0,16222.2,43291.8,20033.3,68649.2,35499.8,12941.8,32,0,6,4,between 310000.0 and 428000.0
25.6543926845,-80.3817394198,11200.0,2591.0,2928.0,19259.4,39421.2,23117.9,73721.4,41141.7,11459.2,22,0,10,5,between 310000.0 and 428000.0
25.9214390246,-80.2723958332,13200.0,3049.0,3848.0,14441.8,55392.8,26621.9,77819.3,42939.9,12491.9,48,0,3,2,greater than 428000.0
25.8121421052,-80.2036581427,12500.0,2842.0,4144.0,13052.4,52241.6,28191.6,70291.3,38369.7,12849.2,42,0,7,5,greater than 428000.0
