LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.8220612756,-80.3941603463,9725.0,2367.0,5093.0,9856.5,52864.1,19415.9,73428.8,50031.2,14933.7,22,0,10,4,between 310000.0 and 428000.0
25.6821298953,-80.2727598248,5426.0,2011.0,1256.0,11947.8,37350.3,24619.8,56859.3,43028.1,6928.4,39,0,6,5,between 235000.0 and 310000.0
25.5651135153,-80.4515136354,9219.0,2596.0,9820.0,14624.6,62783.1,43544.3,95121.4,59125.1,22528.3,27,0,4,4,between 310000.0 and 428000.0
25.7463211357,-80.2815335342,3800.0,2001.0,2101.0,9823.6,55550.8,36104.5,81949.8,38669.3,13799.4,25,0,8,4,between 235000.0 and 310000.0
25.8597357837,-80.2014255239,6608.0,1552.0,1600.0,10585.8,29195.7,16937.2,54359.8,32477.7,19551.9,47,0,5,3,between 235000.0 and 310000.0
25.5945421807,-80.4162195652,10544.0,2468.0,3986.0,13236.9,28243.5,20933.1,93949.8,50243.1,18984.9,12,0,7,2,less than 235000.0
25.6975317362,-80.4654869854,10434.0,1744.0,3730.0,6472.3,42111.3,45026.9,90913.4,59083.9,12435.4,56,0,11,5,greater than 428000.0
25.5294457362,-80.3621942062,7957.0,2613.0,1536.0,15209.4,53815.5,28135.9,82649.4,38631.4,16995.4,34,0,9,4,between 235000.0 and 310000.0
25.9392515273,-80.263411178,4325.0,1612.0,4098.0,6923.5,19430.7,3256.4,45594.6,34345.1,14361.4,42,0,3,4,between 310000.0 and 428000.0
25.8147649905,-80.2423825781,6832.0,2502.0,1170.0,9856.5,33356.4,23825.5,73965.8,59956.4,12321.9,19,0,8,3,between 235000.0 and 310000.0
25.6945436564,-80.3844937296,9556.0,1942.0,10348.0,14458.2,52789.3,36879.4,75739.1,45714.2,18021.3,26,0,12,5,greater than 428000.0
25.5111118517,-80.2994457656,4994.0,2663.0,3708.0,14433.2,44591.9,31347.8,80869.2,42931.1,19715.1,17,0,2,4,between 235000.0 and 310000.0
25.7341966242,-80.4140625,9871.0,2038.0,2899.0,11245.5,37631.9,28047.6,69725.9,49551.1,24038.6,22,0,11,4,between 235000.0 and 310000.0
25.8588499675,-80.2658690799,7897.0,2746.0,2010.0,12081.1,34987.8,24295.5,60910.1,49941.9,11233.1,55,0,6,4,between 310000.0 and 428000.0
25.7068939454,-80.3796191959,6125.0,1562.0,3256.0,14306.9,58824.6,39145.8,75610.6,38473.1,16847.4,35,0,10,5,between 235000.0 and 310000.0
25.8832154624,-80.2811699454,5308.0,1694.0,4296.0,10687.8,51639.5,28281.4,73741.6,45396.2,10064.6,50,0,9,4,less than 235000.0
25.7311170655,-80.250793457,8021.0,2451.0,1216.0,7744.5,37104.5,22939.9,63676.9,46236.4,24153.6,31,0,1,4,between 310000.0 and 428000.0
25.6563720703,-80.4685175781,9648.0,2381.0,4231.0,17734.2,65536.5,41636.9,95142.8,57631.4,19661.2,59,0,5,3,between 235000.0 and 310000.0
25.7292155762,-80.2862104633,10715.0,1935.0,1300.0,13814.8,44476.3,30047.5,82990.5,48137.6,23156.4,27,0,7,4,between 235000.0 and 310000.0
25.5559760742,-80.4191131597,7994.0,2433.0,3203.0,16570.6,34965.6,25847.8,95663.5,50354.1,12455.7,13,0,4,5,between 235000.0 and 310000.0
25.6976902629,-80.4348449707,6898.0,2019.0,3440.0,15435.7,54903.9,37366.3,84643.8,48070.8,26025.9,28,0,8,4,between 310000.0 and 428000.0
25.9335947723,-80.2551298828,6572.0,1919.0,4096.0,6920.6,28023.5,26901.6,59291.6,38747.8,21544.6,44,0,3,4,between 235000.0 and 310000.0
25.8648137355,-80.2249408229,5000.0,2203.0,2555.0,12639.2,45070.6,31139.8,73919.3,49963.4,24757.3,16,0,12,3,greater than 428000.0
25.7839965781,-80.4303478255,10881.0,2051.0,4300.0,10699.9,37561.6,33617.8,84326.2,47099.9,12723.5,25,0,11,5,between 235000.0 and 310000.0
25.6177162705,-80.3009675903,11443.0,1929.0,1925.0,17775.6,39521.8,28477.5,91159.1,46498.9,11019.4,43,0,6,4,between 310000.0 and 428000.0
25.6763505254,-80.4560615767,7593.0,1930.0,4440.0,10374.1,45688.8,31649.6,79351.8,42078.5,26377.8,19,0,4,4,between 235000.0 and 310000.0
25.8619555497,-80.2261658173,9434.0,2506.0,4305.0,14061.3,30031.5,26231.8,71553.7,44978.3,11251.9,59,0,3,5,greater than 428000.0
25.9623427734,-80.2950340426,6920.0,2473.0,1694.0,11621.4,44213.2,29782.6,80924.5,52191.3,12715.4,17,0,10,3,less than 235000.0
25.7612459069,-80.4001376953,9215.0,2700.0,1770.0,19080.9,35423.4,24531.2,93676.2,47614.7,16838.3,32,0,5,5,between 235000.0 and 310000.0
25.8495116279,-80.2789002702,10324.0,1919.0,2815.0,18242.6,37574.2,30264.2,74834.6,49953.8,20692.7,21,0,7,4,between 310000.0 and 428000.0
25.5331911504,-80.3625864754,7913.0,2022.0,4060.0,8919.6,52149.3,31717.1,85254.4,49532.6,24063.1,41,0,12,2,greater than 428000.0
25.9246458345,-80.2584304808,11319.0,2155.0,2946.0,12354.6,32551.3,25969.4,71258.2,42032.9,23147.5,25,0,9,3,between 235000.0 and 310000.0
