LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.7185176615,-80.3959421135,9347.0,2463.0,43970.0,8193.1,49781.9,20885.6,79942.4,37163.9,5941.1,19,0,10,3,between 310000.0 and 428000.0
25.7341498863,-80.274911734,10820.0,1853.0,1300.0,1488.5,37354.4,6543.8,74739.3,28235.2,5547.3,9,0,4,2,between 235000.0 and 310000.0
25.6361095706,-80.3953721594,9654.0,2944.0,1862.0,4676.2,40317.5,29234.6,93523.3,46040.6,4545.9,28,0,5,5,greater than 428000.0
25.5535093574,-80.3991292424,11064.0,1526.0,0.0,1969.4,49544.5,19934.5,73445.9,35129.8,3256.3,39,0,2,4,between 310000.0 and 428000.0
25.7734499829,-80.254191941,13954.0,2612.0,2493.0,12538.9,28893.6,16924.8,63239.8,30543.8,6113.2,8,0,7,3,less than 235000.0
25.5945087903,-80.4164751961,7894.0,2253.0,17150.0,7616.5,38753.1,12493.3,68341.5,34582.8,4771.2,29,0,6,2,less than 235000.0
25.8217591312,-80.3061377552,10382.0,1619.0,38293.0,18342.6,44111.3,19358.8,69770.8,42094.2,4294.9,48,0,9,5,greater than 428000.0
25.6929906953,-80.4068956772,9312.0,2464.0,0.0,10244.9,50991.8,21355.9,62322.3,35681.8,5723.6,14,0,10,4,between 310000.0 and 428000.0
25.6557428955,-80.414104341,7341.0,2787.0,4350.0,11050.9,33910.7,28433.5,72982.6,42179.8,4628.8,17,0,7,3,between 235000.0 and 310000.0
25.8648164474,-80.2218495171,9698.0,1877.0,44480.0,7601.6,46221.6,19153.7,76011.6,39419.4,5863.8,34,0,8,2,less than 235000.0
25.5119407957,-80.3591139553,8223.0,1482.0,2961.0,6542.2,39821.1,28833.7,68017.3,35091.6,5433.5,31,0,6,5,greater than 428000.0
25.7481239477,-80.2875116567,9806.0,2159.0,47323.0,9219.4,29933.1,26871.9,66439.4,41051.9,4305.9,25,0,5,4,between 310000.0 and 428000.0
25.8224911747,-80.3142202884,11829.0,2645.0,4950.0,12581.3,42440.6,18381.4,67654.2,39587.9,4985.9,26,0,3,5,greater than 428000.0
25.5296609612,-80.4001441986,7617.0,1922.0,4456.0,8648.3,52394.2,27973.5,81951.4,37325.4,4764.9,20,0,4,2,between 235000.0 and 310000.0
25.7009601488,-80.381759876,12541.0,2464.0,2390.0,18751.3,31568.4,29583.3,70510.2,39438.5,4706.3,44,0,9,3,less than 235000.0
25.6168231611,-80.4133312873,8643.0,1950.0,1569.0,15295.6,49282.7,29698.5,78848.4,37551.8,5412.9,11,0,10,4,between 310000.0 and 428000.0
