LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.6820111574,-80.2993251568,9647.0,2687.0,12870.0,16477.9,47971.0,20034.5,73486.2,34539.3,6839.5,46,0,2,4,between 310000.0 and 428000.0
25.8366245672,-80.263819876,13325.0,2322.0,3400.0,12000.8,44528.4,19254.5,79549.1,44463.9,10472.2,11,0,7,3,less than 235000.0
25.6911621092,-80.4046869395,9382.0,1401.0,4086.0,19435.9,34129.3,26664.8,86848.4,35493.6,12144.3,67,0,12,2,less than 235000.0
25.9111420466,-80.2012024336,6588.0,2030.0,4992.0,9009.2,49788.6,8274.3,61119.9,41690.3,13141.8,28,0,11,1,between 235000.0 and 310000.0
25.7057553842,-80.3431122754,11766.0,3028.0,3944.0,8541.9,26356.3,11111.9,85319.3,44411.1,7341.5,55,0,8,4,greater than 428000.0
25.529777171,-80.3597342948,7071.0,2835.0,4456.0,15527.6,40294.5,18141.7,94571.9,50114.9,6919.8,38,0,10,5,between 310000.0 and 428000.0
25.7785112308,-80.3949142531,10744.0,2494.0,6319.0,9821.4,45759.2,23139.5,72938.1,36443.3,10383.9,22,0,3,4,greater than 428000.0
25.6255552433,-80.2101148446,13034.0,2105.0,3962.0,15288.6,51635.8,19623.8,65617.5,34312.9,12322.5,29,0,6,3,between 235000.0 and 310000.0
25.7375317372,-80.444113273,12317.0,2259.0,1955.0,17965.6,35438.9,27951.2,84843.8,36684.5,14452.1,50,0,9,5,greater than 428000.0
25.5501424136,-80.375355261,10938.0,1939.0,4002.0,16460.8,46195.5,20917.3,81391.4,37074.9,11619.8,42,0,11,2,less than 235000.0
25.8998221937,-80.2785558954,14178.0,1993.0,5426.0,13867.9,40585.1,18041.1,62173.1,40132.4,10851.4,48,0,5,3,between 235000.0 and 310000.0
25.6024090918,-80.4138859932,10635.0,2867.0,2560.0,10087.4,53335.6,21375.4,75122.9,34759.9,8971.9,34,0,12,1,greater than 428000.0
25.7696854193,-80.2179820497,8404.0,1856.0,3519.0,19469.8,34832.1,23491.6,82124.4,39854.8,6889.3,25,0,4,4,less than 235000.0
25.9451590802,-80.2888701159,14642.0,2531.0,5742.0,17431.4,41519.5,20119.5,68438.2,36943.3,11858.4,44,0,9,5,between 310000.0 and 428000.0
25.6865675866,-80.3567891236,11430.0,2775.0,2460.0,11442.1,49924.5,18129.9,80636.1,42595.9,12885.8,59,0,7,3,between 235000.0 and 310000.0
25.8179939653,-80.1945553168,9009.0,2132.0,3410.0,9832.1,40729.3,21276.3,76537.2,36529.1,9425.4,27,0,2,4,between 310000.0 and 428000.0
25.9587066873,-80.3204351588,8817.0,2006.0,6112.0,18226.9,38026.4,19637.4,79285.6,40831.7,11143.6,39,0,1,5,between 235000.0 and 310000.0
25.8644991419,-80.2476581295,11871.0,2331.0,4351.0,10845.5,42043.2,17354.8,68693.8,34418.3,10549.8,57,0,10,2,less than 235000.0
25.7441852816,-80.3755866542,9656.0,2626.0,2327.0,16199.4,44242.9,26337.4,73666.8,40143.5,12741.1,40,0,5,3,greater than 428000.0
25.6789554145,-80.4046857592,14223.0,1880.0,2956.0,15238.1,39437.4,21951.5,81330.5,35135.6,9413.8,32,0,8,4,between 310000.0 and 428000.0
25.9365063265,-80.1994741298,10311.0,1943.0,3410.0,19491.8,46730.8,21956.9,62894.1,35069.1,9873.8,56,0,12,1,between 235000.0 and 310000.0
25.8939856349,-80.4441073218,13019.0,2341.0,4302.0,16267.3,46091.6,17619.4,79997.4,38452.6,11045.2,45,0,7,5,greater than 428000.0
25.5297396246,-80.3091334441,10549.0,2438.0,2933.0,17389.3,53263.3,25869.2,85066.9,40867.1,12174.1,36,0,11,2,between 235000.0 and 310000.0
25.8308826592,-80.2293509351,12141.0,2392.0,5502.0,18893.7,39842.5,19874.2,73029.8,38617.6,9777.1,30,0,3,4,greater than 428000.0
25.7732256556,-80.3148559027,12318.0,1932.0,3748.0,18835.1,39489.5,24588.3,81833.3,41455.6,10541.4,50,0,6,3,between 235000.0 and 310000.0
25.9391063815,-80.3269394132,14693.0,2816.0,2467.0,16310.9,39774.3,22211.7,77606.1,35647.4,11855.1,41,0,8,1,between 310000.0 and 428000.0
25.6784089641,-80.391824885,10211.0,2061.0,2616.0,16944.9,42599.6,25578.2,72216.6,36281.4,9871.5,37,0,9,4,between 310000.0 and 428000.0
25.7954457963,-80.3436540475,11455.0,2459.0,5651.0,12439.4,41941.5,18218.9,67573.2,41004.9,10963.5,53,0,10,2,less than 235000.0
25.6461561296,-80.3601296436,11244.0,2813.0,3211.0,10053.3,45082.9,19252.2,73921.4,38442.6,12851.3,48,0,2,5,greater than 428000.0
25.8701937073,-80.2747978703,13156.0,2953.0,2881.0,19853.5,51428.4,25192.3,80213.1,40966.6,12042.4,38,0,6,4,between 310000.0 and 428000.0
25.7505551668,-80.3971164459,9433.0,2253.0,1958.0,14216.6,47502.5,17926.6,78654.1,42204.3,11225.8,29,0,7,3,between 235000.0 and 310000.0
25.6104451892,-80.4362021381,10834.0,1869.0,2837.0,15737.3,43595.5,21253.8,72296.5,37858.7,10725.8,58,0,1,5,less than 235000.0
