LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.6941994757,-80.3943959634,7340.0,2245.0,3820.0,8217.8,39653.7,27536.6,85395.4,48025.9,12420.5,24,0,10,4,between 235000.0 and 310000.0
25.7511220703,-80.2831541211,9878.0,2963.0,0.0,10219.7,55521.5,4468.6,70434.4,44651.8,14214.6,33,0,6,4,between 310000.0 and 428000.0
25.5294295403,-80.4511271673,4275.0,2002.0,3980.0,13335.4,28252.3,34213.9,118433.9,75513.6,10150.4,50,0,2,2,less than 235000.0
25.9616706545,-80.2456542058,11375.0,1833.0,2401.0,2067.2,46915.8,4441.9,62149.9,49922.8,11751.7,41,0,4,4,between 235000.0 and 310000.0
25.8210054873,-80.4096564174,6700.0,2459.0,1000.0,11395.6,59238.4,26613.4,80895.6,48058.4,6845.7,27,0,11,5,between 235000.0 and 310000.0
25.6953956987,-80.2761154178,8600.0,2012.0,4500.0,9656.1,38462.8,3574.5,63342.9,41929.5,14947.2,35,0,3,4,between 235000.0 and 310000.0
25.5676951295,-80.4596701297,4500.0,1728.0,3200.0,8402.3,43415.4,39149.6,103395.4,52849.4,19138.6,44,0,8,2,between 235000.0 and 310000.0
25.9463052956,-80.2001016622,9650.0,2495.0,4200.0,10447.8,54928.9,2161.8,69295.9,45135.2,13059.7,48,0,10,4,greater than 428000.0
25.8837431068,-80.2721296705,10425.0,2100.0,3800.0,13135.5,49317.4,4509.2,73417.4,45685.3,10917.6,29,0,5,4,between 235000.0 and 310000.0
25.7393246774,-80.3941427002,7950.0,1937.0,3200.0,12567.8,40621.5,3549.9,86578.3,44639.5,20147.4,38,0,9,4,between 235000.0 and 310000.0
25.9261101733,-80.2601101733,9600.0,1860.0,3000.0,14521.7,51421.7,2403.1,67542.9,44495.6,12321.7,46,0,1,4,less than 235000.0
25.7945173476,-80.4245173476,9150.0,2013.0,2000.0,16349.6,45542.4,3956.7,80642.4,47513.4,20456.3,54,0,12,5,greater than 428000.0
25.8578578579,-80.2857142857,11150.0,2178.0,3800.0,17567.8,49995.6,3100.9,72395.6,46145.6,11459.8,32,0,7,4,between 235000.0 and 310000.0
25.9459459459,-80.2608695652,11850.0,2034.0,4000.0,19192.8,57492.8,2810.2,79992.8,49258.4,13082.2,51,0,3,4,between 310000.0 and 428000.0
25.6891891892,-80.3521739131,10300.0,2309.0,3600.0,21117.8,52417.8,4207.8,75917.8,46517.8,12597.5,40,0,6,4,between 235000.0 and 310000.0
25.7424242424,-80.3136363636,12150.0,1922.0,4400.0,22843.5,55943.5,3603.3,79543.5,48343.5,14256.3,49,0,9,4,between 235000.0 and 310000.0
25.9636363636,-80.2878787879,13500.0,2117.0,4800.0,24168.8,58968.8,3208.3,83968.8,49968.8,14917.4,52,0,5,4,greater than 428000.0
25.7945945946,-80.3006060606,10950.0,2143.0,3400.0,25295.5,61495.5,3909.5,87995.5,50495.5,16297.9,55,0,2,5,between 235000.0 and 310000.0
25.7575757576,-80.2727272727,12550.0,2069.0,4600.0,26222.7,64922.7,3502.3,90922.7,50922.7,15578.4,59,0,11,4,between 235000.0 and 310000.0
25.8484848485,-80.303030303,-80.303030303,2241.0,5200.0,27250.4,68450.4,4106.7,94950.4,52450.4,17169.8,61,0,10,4,between 310000.0 and 428000.0
25.9191919192,-80.2727272727,14600.0,1933.0,4400.0,28177.7,71977.7,3601.8,98977.7,51977.7,18362.3,64,0,8,4,greater than 428000.0
25.7272727273,-80.2424242424,13150.0,2030.0,3800.0,29105.6,74905.6,4303.1,102905.6,52905.6,19765.1,56,0,4,4,between 235000.0 and 310000.0
25.9595959596,-80.2424242424,15100.0,1920.0,3600.0,30032.4,77932.4,3703.8,105932.4,53932.4,20959.2,60,0,6,4,between 310000.0 and 428000.0
25.8282828283,-80.2727272727,14150.0,2079.0,5200.0,31060.5,81060.5,4307.3,110060.5,55060.5,22353.7,63,0,1,5,between 235000.0 and 310000.0
25.8888888889,-80.303030303,15600.0,1910.0,4000.0,32087.3,84187.3,3907.7,114187.3,55987.3,23749.3,65,0,3,4,greater than 428000.0
25.7575757576,-80.2424242424,15150.0,2063.0,4200.0,33114.6,87114.6,4109.1,117114.6,56914.6,25144.6,67,0,9,4,between 235000.0 and 310000.0
25.8181818182,-80.2727272727,14650.0,1995.0,3800.0,34142.2,90142.2,4308.9,120142.2,57942.2,26538.6,69,0,7,5,between 235000.0 and 310000.0
25.9595959596,-80.2727272727,16100.0,2012.0,4400.0,35269.4,93269.4,4509.6,123269.4,58969.4,27933.3,70,0,5,4,greater than 428000.0
25.8282828283,-80.2424242424,15650.0,1934.0,4200.0,36497.1,96497.1,4209.6,126497.1,59997.1,29327.4,72,0,4,4,between 235000.0 and 310000.0
25.8888888889,-80.2727272727,16600.0,2068.0,4400.0,37725.1,99725.1,4509.8,129725.1,60925.1,30722.1,73,0,10,4,between 310000.0 and 428000.0
25.7575757576,-80.2424242424,16150.0,2011.0,4400.0,39053.6,103053.6,4709.7,132053.6,61953.6,32117.1,75,0,8,5,between 235000.0 and 310000.0
25.8181818182,-80.2727272727,17150.0,1936.0,4200.0,40481.6,106481.6,4508.9,135481.6,62981.6,33511.6,76,0,3,4,greater than 428000.0
25.8888888889,-80.2727272727,17600.0,2017.0,4600.0,41909.1,109909.1,4709.5,138909.1,63909.1,34906.2,80,0,9,4,between 235000.0 and 310000.0
25.7272727273,-80.2424242424,17150.0,1952.0,4800.0,43336.9,113336.9,4507.4,142336.9,64936.9,36291.4,81,0,1,5,between 235000.0 and 310000.0
25.8484848485,-80.2727272727,18150.0,1996.0,4400.0,44864.2,116864.2,4509.1,145864.2,65964.2,37676.3,82,0,6,4,between 310000.0 and 428000.0
25.7676767677,-80.2727272727,18600.0,1932.0,4200.0,46491.9,120491.9,4507.6,149491.9,66991.9,39061.5,83,0,7,4,greater than 428000.0
25.8383838384,-80.2727272727,19150.0,1953.0,4600.0,48120.1,124620.1,4708.5,153620.1,67920.1,40446.4,85,0,5,5,between 235000.0 and 310000.0
25.8787878788,-80.2727272727,19600.0,1929.0,4400.0,49848.8,128848.8,4508.8,157848.8,68848.8,41831.4,86,0,10,4,between 235000.0 and 310000.0
25.8080808081,-80.2727272727,20150.0,1923.0,4400.0,51678.1,133078.1,4508.2,161078.1,69778.1,43217.2,87,0,3,4,greater than 428000.0
25.8585858586,-80.2727272727,20650.0,1927.0,4600.0,53507.9,137507.9,4707.9,164507.9,70607.9,44603.1,89,0,9,4,between 235000.0 and 310000.0
