LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.755623,-80.294531,8219.0,1993.0,2816.0,4272.0,19567.0,12946.0,68462.0,32098.0,9762.0,34,0,9,3, between 235000.0 and 310000.0
25.693142,-80.257394,6548.0,2514.0,1634.0,8193.0,37433.0,9819.0,62948.0,34523.0,19425.0,11,0,1,4, between 310000.0 and 428000.0
25.817832,-80.225511,10122.0,1807.0,10250.0,17370.0,24595.0,19456.0,45012.0,37842.0,11180.0,16,0,6,2, less than 235000.0
25.937365,-80.266956,6074.0,1365.0,420.0,21031.0,16469.0,16551.0,68911.0,24498.0,6572.0,20,0,4,3, between 235000.0 and 310000.0
25.503219,-80.393139,8462.0,2325.0,3056.0,14538.0,34366.0,14718.0,82922.0,39492.0,8742.0,44,0,3,4, greater than 428000.0
25.571634,-80.282623,7089.0,1622.0,21542.0,6326.0,30522.0,19417.0,58369.0,46791.0,8541.0,26,0,7,3, between 235000.0 and 310000.0
25.721143,-80.412215,5042.0,1236.0,4800.0,1072.0,27379.0,17627.0,49992.0,44288.0,12387.0,48,0,6,2, less than 235000.0
25.951178,-80.199299,10449.0,1834.0,22550.0,20033.0,44413.0,12261.0,54632.0,41866.0,6588.0,32,0,9,1, between 310000.0 and 428000.0
25.816428,-80.279121,7259.0,2728.0,38219.0,6543.0,39461.0,27467.0,63091.0,39226.0,20161.0,19,0,8,4, between 235000.0 and 310000.0
25.689598,-80.458321,11803.0,1910.0,2172.0,10162.0,34228.0,10856.0,81915.0,36225.0,12543.0,25,0,11,3, between 235000.0 and 310000.0
25.812181,-80.299565,8538.0,1696.0,4200.0,14342.0,38792.0,2683.0,65449.0,38766.0,9625.0,39,0,2,3, greater than 428000.0
25.933686,-80.202382,9248.0,1915.0,11336.0,15720.0,29467.0,2536.0,53629.0,41847.0,17588.0,60,0,12,2, less than 235000.0
25.812142,-80.291271,7037.0,1550.0,1421.0,12061.0,42294.0,17279.0,58717.0,40752.0,8326.0,57,0,10,4, greater than 428000.0
25.678755,-80.442767,10333.0,1491.0,49499.0,19415.0,17639.0,24959.0,67184.0,41115.0,2089.0,21,0,8,1, between 235000.0 and 310000.0
25.594196,-80.281538,8123.0,1532.0,28980.0,18153.0,28315.0,15046.0,71619.0,45039.0,17748.0,45,0,1,4, between 235000.0 and 310000.0
25.901921,-80.231411,7373.0,2005.0,3203.0,11051.0,45559.0,14209.0,55242.0,35014.0,19115.0,13,0,6,3, between 310000.0 and 428000.0
25.863739,-80.243345,8243.0,2131.0,4410.0,18661.0,20031.0,13960.0,43211.0,31146.0,15322.0,10,0,3,2, between 235000.0 and 310000.0
