bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3,1.75,1590.0,7620.0,1.0,0,0,4,7,1090.0,500.0,1984.0,0.0,98038,47.3655,-122.048,1590.0,7620.0,2015,4,14,less than 321950.0
4,2.0,1820.0,5000.0,1.5,0,1,3,7,1640.0,180.0,1945.0,0.0,98115,47.6815,-122.269,2060.0,5000.0,2014,5,2,greater than 645000.0
3,2.5,2140.0,8925.0,2.0,0,0,3,8,2140.0,0.0,1991.0,0.0,98074,47.6314,-122.027,2310.0,8956.0,2014,6,9,between 450000.0 and 645000.0
5,3.0,3290.0,14134.0,1.0,0,0,3,7,1870.0,1420.0,2004.0,0.0,98052,47.6708,-122.14,1970.0,11470.0,2014,9,15,greater than 645000.0
3,1.75,1420.0,1361.0,2.0,0,0,3,7,960.0,460.0,2014.0,0.0,98108,47.5684,-122.314,1340.0,1343.0,2014,11,4,less than 321950.0
4,1.0,1250.0,9102.0,1.0,0,0,3,7,1250.0,0.0,1955.0,0.0,98148,47.4258,-122.327,1260.0,9180.0,2015,2,23,less than 321950.0
3,2.5,2588.0,5701.0,2.0,0,0,3,8,2588.0,0.0,2008.0,0.0,98042,47.3449,-122.151,2389.0,5702.0,2014,10,22,between 321950.0 and 450000.0
3,1.75,1340.0,63597.0,1.0,0,0,4,7,1340.0,0.0,1963.0,0.0,98038,47.4379,-122.011,1950.0,87120.0,2015,4,1,between 321950.0 and 450000.0
3,1.75,1770.0,29004.0,1.0,0,0,3,8,1770.0,0.0,1959.0,0.0,98023,47.3204,-122.364,2300.0,24534.0,2014,7,9,less than 321950.0
4,2.5,3010.0,3120.0,2.5,0,2,3,8,3010.0,0.0,2006.0,0.0,98029,47.5539,-121.996,2140.0,3840.0,2015,1,7,greater than 645000.0
3,3.5,2710.0,3326.0,2.0,0,0,3,8,1650.0,1060.0,2005.0,0.0,98027,47.5371,-122.073,2280.0,2738.0,2014,12,6,between 450000.0 and 645000.0
2,1.0,700.0,7303.0,1.0,0,0,5,5,700.0,0.0,1953.0,0.0,98056,47.4934,-122.166,960.0,6060.0,2014,7,21,less than 321950.0
3,2.25,2010.0,6000.0,1.0,0,0,3,8,1330.0,680.0,1975.0,0.0,98052,47.6912,-122.115,2080.0,8260.0,2014,5,5,between 450000.0 and 645000.0
4,2.75,2420.0,11201.0,1.0,0,1,3,8,1420.0,1000.0,1948.0,1999.0,98118,47.5459,-122.265,3170.0,9385.0,2015,4,28,greater than 645000.0
4,2.25,2660.0,7957.0,1.0,0,0,4,8,1750.0,910.0,1977.0,0.0,98011,47.7351,-122.199,1890.0,8250.0,2015,4,14,between 450000.0 and 645000.0
4,2.5,2700.0,4275.0,2.0,0,0,3,9,2700.0,0.0,2004.0,0.0,98115,47.6725,-122.327,1810.0,4500.0,2014,7,5,greater than 645000.0
4,3.5,4360.0,24603.0,2.0,0,0,3,12,4360.0,0.0,1998.0,0.0,98074,47.6035,-122.005,4770.0,27521.0,2014,10,13,greater than 645000.0
3,1.0,960.0,10125.0,1.0,0,0,4,7,960.0,0.0,1952.0,0.0,98003,47.3335,-122.305,1250.0,9769.0,2014,11,7,less than 321950.0
5,1.0,1500.0,9282.0,1.5,0,0,5,6,1500.0,0.0,1966.0,0.0,98168,47.4702,-122.281,1520.0,9639.0,2014,9,10,less than 321950.0
4,3.0,2440.0,3600.0,1.5,0,0,5,8,1480.0,960.0,1929.0,0.0,98103,47.6853,-122.331,1770.0,4000.0,2014,9,17,greater than 645000.0
4,2.5,3710.0,7491.0,2.0,0,0,3,9,3710.0,0.0,2003.0,0.0,98029,47.5596,-122.016,3040.0,7491.0,2015,4,27,greater than 645000.0
3,1.5,1180.0,1231.0,3.0,0,0,3,7,1180.0,0.0,2008.0,0.0,98115,47.6845,-122.315,1280.0,3360.0,2015,4,2,between 321950.0 and 450000.0
3,2.5,1810.0,1658.0,3.0,0,0,3,8,1810.0,0.0,1998.0,0.0,98117,47.6955,-122.376,1470.0,1585.0,2014,8,22,between 321950.0 and 450000.0
3,1.5,1480.0,9086.0,1.0,0,0,3,7,1480.0,0.0,1962.0,0.0,98168,47.4717,-122.323,1540.0,9750.0,2015,4,10,less than 321950.0
3,2.25,1489.0,2800.0,2.0,0,0,3,7,1489.0,0.0,2012.0,0.0,98002,47.3454,-122.214,1584.0,2800.0,2015,4,7,less than 321950.0
5,4.5,5130.0,43123.0,2.0,0,0,3,11,5130.0,0.0,1996.0,0.0,98006,47.544,-122.126,4670.0,43560.0,2014,10,3,greater than 645000.0
4,3.25,3160.0,8876.0,2.0,0,0,3,9,2460.0,700.0,1997.0,0.0,98056,47.5153,-122.178,2900.0,10000.0,2015,3,9,between 450000.0 and 645000.0
2,1.75,1610.0,6300.0,1.0,0,0,3,7,1010.0,600.0,1941.0,0.0,98108,47.554,-122.304,1370.0,5225.0,2014,6,25,between 321950.0 and 450000.0
4,2.25,1850.0,2340.0,2.5,0,0,3,8,1850.0,0.0,2014.0,0.0,98126,47.543,-122.372,1850.0,2340.0,2015,3,26,between 450000.0 and 645000.0
4,2.0,2600.0,9000.0,1.0,0,0,3,8,1410.0,1190.0,1959.0,0.0,98032,47.381,-122.299,2600.0,7200.0,2014,10,21,less than 321950.0
4,3.0,2010.0,7426.0,1.0,0,0,5,7,1090.0,920.0,1951.0,0.0,98178,47.5042,-122.265,1470.0,7426.0,2015,2,2,less than 321950.0
3,1.75,1460.0,6360.0,1.0,0,2,3,7,1010.0,450.0,1979.0,0.0,98106,47.5311,-122.353,1400.0,4240.0,2015,4,8,less than 321950.0
4,2.0,2280.0,39848.0,2.0,0,0,4,8,2280.0,0.0,1991.0,0.0,98070,47.5003,-122.465,1900.0,38472.0,2014,11,6,between 321950.0 and 450000.0
3,1.0,1250.0,9472.0,1.0,0,0,4,6,1250.0,0.0,1972.0,0.0,98059,47.495,-122.154,1590.0,9600.0,2014,8,12,less than 321950.0
3,2.25,1400.0,6970.0,2.0,0,0,3,8,1400.0,0.0,1984.0,0.0,98006,47.542,-122.184,1800.0,8140.0,2014,12,31,between 321950.0 and 450000.0
3,1.75,1750.0,11340.0,1.0,0,1,4,7,1300.0,450.0,1987.0,0.0,98074,47.6099,-122.058,2310.0,11340.0,2014,5,9,between 450000.0 and 645000.0
3,1.0,1190.0,9600.0,1.0,0,0,3,7,1190.0,0.0,1981.0,0.0,98045,47.4805,-121.762,1360.0,10140.0,2014,12,17,less than 321950.0
4,1.75,2460.0,5750.0,1.5,0,3,5,7,1620.0,840.0,1919.0,0.0,98126,47.5601,-122.378,1760.0,4830.0,2015,4,21,greater than 645000.0
5,3.25,3420.0,5669.0,2.0,0,0,3,9,2620.0,800.0,2003.0,0.0,98027,47.5366,-122.067,3310.0,6006.0,2014,8,6,greater than 645000.0
3,2.25,2120.0,13644.0,2.0,0,1,4,9,1420.0,700.0,1973.0,0.0,98040,47.5574,-122.214,2950.0,17060.0,2014,12,15,greater than 645000.0
3,3.25,3730.0,13264.0,2.0,0,0,3,9,3730.0,0.0,1989.0,0.0,98077,47.7246,-122.059,3730.0,14933.0,2015,3,25,greater than 645000.0
3,1.0,1510.0,8760.0,1.0,0,0,4,6,1510.0,0.0,1946.0,0.0,98002,47.3015,-122.216,1040.0,7828.0,2015,2,20,less than 321950.0
3,2.5,1860.0,3658.0,2.0,0,0,3,8,1860.0,0.0,1994.0,0.0,98029,47.5703,-122.004,1840.0,3739.0,2014,10,29,between 450000.0 and 645000.0
5,1.0,1410.0,6750.0,1.5,0,0,3,6,1410.0,0.0,1929.0,0.0,98118,47.5453,-122.278,1360.0,6750.0,2015,5,6,between 321950.0 and 450000.0
3,2.0,2130.0,5000.0,1.5,0,0,5,7,1330.0,800.0,1925.0,0.0,98107,47.6746,-122.362,2010.0,5000.0,2014,10,2,greater than 645000.0
3,1.5,1270.0,7128.0,1.0,0,0,4,6,1270.0,0.0,1954.0,0.0,98198,47.422,-122.321,1270.0,7986.0,2014,9,23,less than 321950.0
3,1.0,1200.0,9322.0,1.5,0,0,4,7,1200.0,0.0,1954.0,0.0,98030,47.3749,-122.225,1540.0,9677.0,2014,12,11,less than 321950.0
4,1.0,1150.0,6000.0,1.5,0,0,3,6,1150.0,0.0,1907.0,0.0,98118,47.562,-122.283,840.0,3030.0,2014,8,13,less than 321950.0
3,1.75,2940.0,6000.0,1.0,0,2,4,8,1590.0,1350.0,1957.0,0.0,98177,47.7235,-122.369,2880.0,8100.0,2014,9,15,between 450000.0 and 645000.0
4,1.0,1510.0,1501.0,1.5,0,0,3,7,1510.0,0.0,1906.0,0.0,98103,47.6526,-122.342,1560.0,1602.0,2014,10,27,between 321950.0 and 450000.0
4,3.5,4860.0,23885.0,2.0,0,0,3,12,4860.0,0.0,1996.0,0.0,98039,47.6172,-122.23,3580.0,16054.0,2014,8,29,greater than 645000.0
3,1.0,1130.0,12519.0,1.0,0,0,3,7,1130.0,0.0,1958.0,0.0,98056,47.4965,-122.176,1460.0,12507.0,2014,6,18,less than 321950.0
2,1.0,1150.0,12861.0,1.0,0,0,3,6,1150.0,0.0,1959.0,0.0,98058,47.4493,-122.171,1170.0,7574.0,2015,4,9,less than 321950.0
4,2.5,2400.0,10364.0,2.0,0,0,3,8,2400.0,0.0,1995.0,0.0,98045,47.4832,-121.799,2390.0,9918.0,2015,4,20,between 450000.0 and 645000.0
3,2.5,2120.0,3600.0,2.0,0,0,3,9,2120.0,0.0,2005.0,0.0,98052,47.6649,-122.082,2540.0,4592.0,2015,4,24,greater than 645000.0
4,2.0,2100.0,4500.0,1.0,0,0,5,7,1060.0,1040.0,1924.0,0.0,98105,47.6699,-122.317,1920.0,3900.0,2014,11,11,between 450000.0 and 645000.0
4,2.0,1970.0,3515.0,1.0,0,0,5,8,1030.0,940.0,1969.0,0.0,98115,47.6873,-122.314,1650.0,4275.0,2014,9,20,between 450000.0 and 645000.0
3,2.0,1330.0,1042.0,2.0,0,0,3,8,1060.0,270.0,2014.0,0.0,98136,47.5522,-122.382,1440.0,2428.0,2014,10,23,between 321950.0 and 450000.0
2,1.0,1000.0,4640.0,1.0,0,2,3,7,1000.0,0.0,1915.0,0.0,98116,47.5659,-122.389,1940.0,5800.0,2015,4,9,between 450000.0 and 645000.0
4,3.5,3560.0,6562.0,2.0,0,0,3,10,3560.0,0.0,2014.0,0.0,98075,47.5929,-121.974,3710.0,6562.0,2014,10,3,greater than 645000.0
3,1.0,1220.0,6000.0,1.0,0,0,4,7,1220.0,0.0,1968.0,0.0,98002,47.3245,-122.209,1420.0,6000.0,2014,8,25,less than 321950.0
6,4.5,3902.0,3880.0,3.0,0,4,4,9,2782.0,1120.0,1977.0,0.0,98116,47.5837,-122.399,1100.0,3870.0,2014,6,5,greater than 645000.0
4,1.75,1730.0,11700.0,1.0,0,0,3,7,880.0,850.0,1956.0,0.0,98008,47.6031,-122.13,1570.0,7820.0,2014,10,1,between 450000.0 and 645000.0
5,2.25,2370.0,15512.0,2.0,0,0,4,9,2370.0,0.0,1981.0,0.0,98006,47.5555,-122.15,2380.0,15100.0,2014,6,25,greater than 645000.0
