CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
2.9335558,0.8485055,1.4493285,0.0012783855,1.0037026,0.923322,between 3.9875 and 4.9075
4.2932343,0.55138683,1.1889538,-0.0009814717,-0.0057361308,3.304794,greater than 4.9075
2.8180208,0.24015887,0.98050493,0.894351,-0.001913396,1.5326791,between 3.9875 and 4.9075
2.7461889,0.8927243,0.8709299,-0.0014508803,-0.002752062,4.8224416,greater than 4.9075
3.2677126,0.15645002,1.8734083,-0.00049634336,1.0046302,1.0346962,between 3.15175 and 3.9875
2.4855077,0.46773356,1.1705844,1.0209988,0.0015140779,0.8938832,less than 3.15175
2.3894506,1.0925657,1.6015263,-4.624168e-05,-0.01231842,1.8521507,between 3.9875 and 4.9075
3.13841,0.39308688,1.6439763,1.2019895,-0.0065767453,1.3592182,between 3.9875 and 4.9075
4.1204233,0.5905946,1.2480114,0.0005404417,0.007225174,4.8814793,greater than 4.9075
3.0549562,0.22398433,1.0989037,0.99693984,-0.006253479,1.7391402,between 3.15175 and 3.9875
3.8227885,0.1239041,0.73531467,0.00041758583,0.0024612704,5.0888586,between 3.9875 and 4.9075
3.3501837,0.13118966,1.363245,0.00078767195,-0.010204211,1.6936216,less than 3.15175
1.3539428,1.1487764,2.0940342,1.2021142,1.0201516,0.8433065,less than 3.15175
3.6945314,0.032188807,1.241571,0.004248721,0.98150635,3.592966,between 3.9875 and 4.9075
4.0732093,0.9112473,0.85589105,0.000856113,-0.005952045,4.4058003,between 3.15175 and 3.9875
3.5088248,0.43751267,1.0260097,6.2256964e-05,1.004349,3.1003532,between 3.9875 and 4.9075
3.1560092,0.69014275,0.9725078,-0.0014912292,-9.670411e-05,4.2289734,greater than 4.9075
3.2252626,0.82556933,0.9361846,0.0012970875,-0.00401338,3.0412586,between 3.9875 and 4.9075
2.7846363,0.45852625,1.4646728,1.0116084,1.0027568,1.0549954,between 3.9875 and 4.9075
1.9415965,0.42358917,1.471149,0.99415344,-0.0020827374,0.9266218,between 3.15175 and 3.9875
3.1613224,0.6156345,1.2051103,0.99821013,-0.0034574806,2.2868855,between 3.15175 and 3.9875
