CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
1.8574121,0.38480723,1.2263309,0.0003725111,0.00045857136,-0.30861107,less than 3.15175
3.3356116,0.5770866,0.9137501,-0.005496355,0.6198503,3.6418343,between 3.9875 and 4.9075
4.380117,0.11656148,1.2554137,0.0017202087,-0.0074314587,5.224346,between 3.9875 and 4.9075
2.8640895,0.13078813,1.0634544,-4.7800946e-05,0.0002367174,2.1679912,less than 3.15175
3.00944,0.35056287,1.3433731,0.0011635831,-0.0038150707,1.5888864,greater than 4.9075
2.565281,1.5716715,0.8183041,0.0013603795,-0.00080842676,4.330384,greater than 4.9075
2.5944366,0.34965667,2.2800922,-0.00046278688,-0.013388177,0.23144734,less than 3.15175
3.7191408,1.380546,1.3096,0.0002605301,2.8221378,1.844627,greater than 4.9075
3.3341892,0.227754,1.5292854,0.001222339,-0.00018260232,2.0738478,greater than 4.9075
1.6632249,0.39478678,1.4225241,-0.00097465015,0.0010776304,0.034823213,less than 3.15175
2.693293,0.14297059,1.5486784,0.002024437,-0.0011286752,1.0416561,between 3.15175 and 3.9875
3.8753877,0.9085329,2.3754666,0.0020691738,0.00032834394,2.2377126,between 3.9875 and 4.9075
3.0540016,0.5741436,2.0565343,-0.004063215,-0.00020143646,0.13370617,less than 3.15175
3.4568868,1.4010956,0.9639519,-0.5100023,2.0003371,3.3490586,between 3.9875 and 4.9075
1.80973,0.14176033,0.78876096,0.0009955978,-0.0014331338,0.77767116,between 3.9875 and 4.9075
3.0973756,0.13772118,1.6121961,-0.0038929584,-0.0012806427,1.2311889,between 3.15175 and 3.9875
3.708642,1.5491511,1.0048428,0.0013214827,0.00033127633,4.015107,between 3.9875 and 4.9075
1.7222193,0.32277793,1.1660222,-5.5307697e-05,-0.001013713,-0.3364394,less than 3.15175
2.1174605,1.4719379,1.382085,-0.00023870941,1.2671467,0.8992718,greater than 4.9075
2.4317963,0.25233543,0.91744846,0.00070953567,0.000242015,0.68798,less than 3.15175
3.275038,1.1679252,1.5336114,-0.00029035215,0.514536,2.1165087,between 3.9875 and 4.9075
2.7557473,0.41115633,1.9341575,-0.0027355622,0.00029577408,0.04751526,less than 3.15175
2.1919665,1.3485638,1.3207971,1.1368792,0.0010405399,2.419203,between 3.9875 and 4.9075
3.7357004,1.019427,1.1883287,-0.0001824379,-0.0014078954,0.838404,less than 3.15175
2.2415116,0.66902536,1.0670549,-0.000375289,-0.001480485,0.4626303,less than 3.15175
3.4666965,1.5614101,1.4611266,-0.00033542412,-0.0007322208,3.8345609,greater than 4.9075
3.575298,0.97439027,1.0098798,0.001970841,2.0804899,5.226964,greater than 4.9075
2.391963,0.9041223,1.379886,3.0722877e-06,2.0348504,1.63473,between 3.9875 and 4.9075
2.7911491,0.21288833,0.91429263,0.00056665007,-0.00043181935,1.506516,between 3.15175 and 3.9875
2.4645405,0.4894159,1.2472746,0.99862087,-0.0014489641,0.45199966,between 3.15175 and 3.9875
3.0015302,0.6642985,1.0412102,-0.496383,0.99791265,0.9043962,less than 3.15175
2.2501266,1.374649,1.0308343,-0.005232958,5.2386196e-05,2.4376464,between 3.9875 and 4.9075
3.5746815,0.32837504,1.5817848,0.0012804465,-0.0008177248,1.8010448,between 3.15175 and 3.9875
2.9956768,0.6467805,1.5117197,0.00017717568,0.00048434548,0.18385333,less than 3.15175
2.491584,1.0477356,0.76666284,-0.008745741,0.00024081348,4.148308,greater than 4.9075
2.659791,0.57457775,1.7231605,-0.0011541193,-0.00025929266,-0.13725531,less than 3.15175
4.631151,0.25179538,1.5328176,-0.00018930403,0.948572,4.980271,greater than 4.9075
2.1392195,0.943707,1.6812925,0.0041342992,0.0004864307,2.2653346,between 3.9875 and 4.9075
3.2938612,0.8043293,0.8630187,0.00027752854,0.9502714,2.9272292,between 3.9875 and 4.9075
3.2854815,0.53269935,1.3329388,-0.0019718683,2.046351,2.4565215,between 3.9875 and 4.9075
3.1887968,0.5593584,1.709674,-0.0047926167,0.0075075813,0.68936527,less than 3.15175
3.3775275,0.3509338,1.0526621,1.0193266,-0.0007840863,2.8321912,between 3.9875 and 4.9075
2.684446,0.9567902,1.1846763,0.0008141609,0.00041153014,0.9374765,greater than 4.9075
3.5670562,0.9310971,1.9298321,-0.5069664,-0.004057861,1.4566214,less than 3.15175
3.3278944,0.6806316,2.2197406,1.1768292,-0.004130255,0.5643951,between 3.15175 and 3.9875
2.6702602,0.39854342,1.742918,6.249774e-05,-0.0016790088,0.01896995,less than 3.15175
2.925727,0.22270556,1.3257192,0.000899505,0.00077725714,0.72376704,less than 3.15175
3.464048,0.46501613,1.6568532,1.0070083,0.0004835429,2.176869,between 3.9875 and 4.9075
3.373823,0.35001725,2.235704,-0.00010685557,0.0032564339,0.8308172,less than 3.15175
2.9776466,0.0005967417,1.1701074,0.0011870151,0.00082208565,2.7542906,between 3.9875 and 4.9075
3.335523,1.9269605,1.3067609,-0.52535546,-0.0006803811,-0.3805404,greater than 4.9075
3.709906,0.8676537,1.1559594,0.00030847883,-0.002860006,0.8888113,less than 3.15175
2.6851208,0.4041461,0.7703119,0.0010745616,0.00041416928,3.2073958,greater than 4.9075
2.1178093,1.1915277,1.4675512,0.0011201482,-0.0007397678,1.4931372,between 3.9875 and 4.9075
3.18215,0.21036254,1.1648622,-0.0002755021,-0.00015633262,2.3764145,between 3.9875 and 4.9075
3.79592,0.5681767,0.75733626,0.0011307307,1.9771057,4.0996265,greater than 4.9075
2.691097,1.4443942,1.0764546,1.071322,0.0005891076,4.214534,greater than 4.9075
3.7893133,1.0598315,1.2425606,-0.00019129606,-0.012253351,3.221088,between 3.9875 and 4.9075
3.3142614,0.44941306,1.2320408,-0.0018518899,-0.0069985176,1.7055819,less than 3.15175
2.5461817,0.64015186,0.8241791,-0.503267,3.974652e-05,3.413942,greater than 4.9075
2.8725858,0.48586953,1.183253,0.0022643392,1.3404993,1.2792345,less than 3.15175
3.2629313,0.73973274,1.2011989,0.0015374688,-2.8543873e-06,0.9008926,less than 3.15175
1.7297645,0.80775183,0.75861317,-0.000851327,-0.000632005,1.8236046,between 3.15175 and 3.9875
2.760588,0.13648514,0.89576876,-0.0006167609,-0.0029915757,1.8260105,between 3.15175 and 3.9875
3.179039,1.1610135,1.1223835,-0.0016180271,0.012186243,2.2098017,greater than 4.9075
4.6539755,0.3257599,1.1720953,0.0013903186,2.6563654,5.07733,greater than 4.9075
2.2181191,0.6777984,0.931521,0.0009580378,-0.00063997414,0.746451,between 3.9875 and 4.9075
2.8764172,0.12914266,0.73032755,-0.5308976,0.00025145733,1.5492109,less than 3.15175
3.1271198,0.22890307,0.87980455,0.00067395926,-9.4576855e-05,2.6065989,between 3.9875 and 4.9075
2.5818944,0.21637478,1.4336771,0.000598538,-0.0009920131,0.905935,less than 3.15175
2.3518012,0.6672833,2.1121082,-0.00019638082,2.0430658,0.9619639,less than 3.15175
3.348032,0.5294913,0.9053739,-0.0013271783,-0.0049887337,2.8314474,between 3.9875 and 4.9075
2.1281536,0.24652545,2.1311095,0.0025160105,0.0004217967,-0.36267617,less than 3.15175
3.311999,0.14244208,1.0188357,-0.0007705741,0.0004989109,2.7834873,between 3.9875 and 4.9075
1.760856,0.1316416,1.0903559,0.00016659079,0.00043958635,0.1061422,less than 3.15175
4.3339877,0.41643897,1.5824357,-0.0009510907,1.3336334,3.020946,between 3.9875 and 4.9075
3.7103763,0.7093289,1.3184617,1.0003144,3.161007,1.4557881,greater than 4.9075
3.3191361,0.32721707,1.7293918,0.0011445746,0.010005613,1.7470125,between 3.15175 and 3.9875
3.3243227,0.3286961,1.1345892,0.0008805499,0.0005840205,1.8287344,between 3.9875 and 4.9075
3.0426114,1.387194,1.773743,-0.0010394854,0.0004226392,1.5458846,between 3.15175 and 3.9875
3.6062174,0.22820306,1.5775213,0.00062390335,0.0012753475,2.533008,between 3.9875 and 4.9075
2.2137372,0.21787125,0.8390021,-0.00023227985,-0.0021579475,1.1438171,less than 3.15175
2.432558,1.0028104,0.9369319,-0.0034449918,0.0038396637,3.405673,between 3.9875 and 4.9075
2.151127,0.14035988,2.3896756,0.0010607191,0.0032418312,-0.27954426,less than 3.15175
4.0525184,0.21936582,1.0509342,0.998429,0.010734966,4.8411226,greater than 4.9075
4.573888,1.1544204,1.1455686,0.0042487383,1.0299299,0.899205,between 3.9875 and 4.9075
3.0460749,1.0795201,0.9223787,-0.00032267763,0.0032701474,2.9906158,between 3.9875 and 4.9075
