CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
3.2156603,0.63305384,1.3072702,-0.00018933968,0.00067769433,1.347913,greater than 4.9075
3.339671,-0.022903267,1.3844754,5.8673148e-05,0.0033705437,1.8815243,less than 3.15175
4.0157986,0.7543026,1.1250453,1.0021847,0.010024517,4.3057647,greater than 4.9075
2.7311215,0.21755062,1.3744787,0.003883702,-0.0033720382,1.0858623,between 3.15175 and 3.9875
2.284655,0.22467545,1.6924976,1.0123264,2.002314,0.7561133,less than 3.15175
5.1761374,0.23782651,2.21762,0.000977582,-0.00038759573,2.938616,greater than 4.9075
3.4539032,0.21927743,1.2629725,-0.00018434101,-0.0012527159,2.2813892,between 3.15175 and 3.9875
3.8733013,0.24893966,1.765656,0.0003857034,-0.0048424783,3.3084283,less than 3.15175
2.7987535,0.20945951,1.1593239,0.23080114,-0.0006034529,1.9221113,less than 3.15175
1.4494674,0.58123,2.026808,0.002256703,-0.014046109,-1.0599663,less than 3.15175
3.4869723,0.40366533,1.6833515,-0.00033399992,1.0249771,2.5151303,greater than 4.9075
3.1790342,0.21611385,1.0936027,0.0051868423,-0.0040728566,2.2568023,between 3.9875 and 4.9075
3.0593302,0.95713013,1.3096507,0.7814654,0.010961772,3.4499013,greater than 4.9075
3.4496303,0.027570343,1.3481703,0.003440419,-0.003538887,3.8547287,greater than 4.9075
2.8170278,0.23175152,1.1703646,-0.00046396485,0.9954665,3.4588225,less than 3.15175
4.271522,0.21346445,1.3266894,0.00058361434,1.0064365,1.5350931,less than 3.15175
4.2720127,0.2705038,2.0336888,0.00018396275,-0.0033900614,2.846501,between 3.9875 and 4.9075
4.147128,0.18652143,2.4329371,0.9810475,-0.0001323712,2.07021,between 3.9875 and 4.9075
4.113913,1.4260101,1.5969045,0.0002636314,-0.0075256377,4.432806,greater than 4.9075
2.4966917,0.32709816,1.2977511,0.00041447527,0.00064206123,1.2080501,between 3.15175 and 3.9875
3.8979824,0.37180045,0.20937675,0.6314513,-0.0030925306,4.7554846,less than 3.15175
3.303938,1.8134296,1.0943631,0.00015147636,-0.0021053278,2.135964,greater than 4.9075
3.4516265,0.3042971,1.4657915,0.0027793257,-0.0019088599,1.5715013,less than 3.15175
3.2097564,0.42280403,1.2372158,-8.609606e-05,-0.0011880822,3.2490904,greater than 4.9075
3.2147586,0.2451506,1.5415556,-0.00044839174,0.004475153,2.1167245,less than 3.15175
4.392431,0.3387213,1.2168765,0.0010723467,2.0957458,4.035136,greater than 4.9075
4.2222724,0.93521464,1.4039086,0.0016872175,-0.010870274,3.6550655,greater than 4.9075
2.944214,0.26532274,1.4909666,0.50492597,-0.0015738306,1.852007,less than 3.15175
3.148525,0.2209178,1.7608956,1.0118185,-0.001185062,0.9448416,less than 3.15175
3.0331492,0.9582559,1.1755093,0.3121913,0.0060420893,1.3923215,greater than 4.9075
4.603819,0.4445856,1.4319037,-0.00028728857,0.01680016,3.8033988,greater than 4.9075
0.6145043,1.6858995,1.7042751,8.161954e-05,0.023315657,2.5429907,between 3.15175 and 3.9875
