CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
2.3698797,0.22228307,1.1466092,-1.7549144e-05,9.686209e-05,1.3289127,between 3.15175 and 3.9875
2.1369908,1.3592602,2.0232973,0.002226846,0.00060161145,-1.2888787,between 3.15175 and 3.9875
2.5150595,-0.0113423625,1.176944,-0.0017816853,-0.003735983,1.2955904,less than 3.15175
3.3685017,0.5457995,1.2404398,-0.0011171793,0.00047050777,1.9977046,between 3.15175 and 3.9875
3.8135083,0.2224922,1.5437225,0.99736446,1.0125383,2.8581498,between 3.9875 and 4.9075
4.664471,0.12151334,1.3634418,0.0014069641,0.99301964,5.062291,between 3.9875 and 4.9075
3.209919,0.48221216,1.12249,0.0046237367,0.99134,1.9447966,less than 3.15175
2.5215545,0.40724856,1.6162934,-0.0014747388,0.001903421,0.8540287,between 3.15175 and 3.9875
2.704548,0.7851022,1.1910117,-0.00095925946,1.0035204,2.8384748,greater than 4.9075
2.4278557,0.33288252,2.0124612,0.9238558,-0.0003784838,-0.5121001,between 3.15175 and 3.9875
2.2752793,0.24135873,0.8583448,0.9431544,0.0016666735,1.1730008,between 3.15175 and 3.9875
2.8801894,0.4211913,1.0349735,0.00040630368,0.018711593,2.4720092,between 3.15175 and 3.9875
3.3452995,0.7853262,1.1302733,-0.006067548,-0.0002695445,3.213564,between 3.15175 and 3.9875
2.0644255,0.96344984,2.6965482,-0.00075809413,0.00068440416,-0.8269097,between 3.15175 and 3.9875
2.1935215,1.1297419,2.5618787,0.0073119085,0.0010930113,0.4700945,less than 3.15175
2.2783008,0.5216398,2.2462504,4.906673e-05,0.00030244247,0.6052223,less than 3.15175
2.189807,0.32528016,1.8095945,-0.0037504656,-0.006648492,-0.022495907,between 3.15175 and 3.9875
1.9644928,0.32471278,2.376002,-0.0009502189,1.0011374,-1.4579089,less than 3.15175
2.8818433,0.21533416,1.0556365,-0.00038088695,1.0152444,1.8124295,between 3.15175 and 3.9875
3.2741792,0.22041485,1.1876154,-0.0009365791,1.0091742,2.8240407,between 3.15175 and 3.9875
2.4958177,0.576717,0.93817323,-0.0007867252,0.00096489873,1.5067818,less than 3.15175
2.1920822,0.035242606,1.2372952,-0.0005730591,1.0100617,0.6384876,between 3.15175 and 3.9875
3.346019,0.22136517,1.5653791,0.002432868,0.9934182,1.7431681,between 3.15175 and 3.9875
2.0571444,0.7765314,1.4998778,0.0008288763,-0.00047542734,2.6386902,greater than 4.9075
2.153269,0.6727267,1.0060134,0.0024659375,0.0060649915,0.23909917,between 3.15175 and 3.9875
3.3639083,0.5600542,1.4100941,0.0015563502,0.001768165,1.8624632,less than 3.15175
2.9778936,0.5064656,1.1733227,0.0020563449,1.0083231,1.3943031,between 3.15175 and 3.9875
2.462563,1.2814132,0.89347166,-0.0024085795,2.0442355,3.8278904,between 3.9875 and 4.9075
3.4167817,0.7240094,1.1784514,-0.0005177135,-0.0035949035,2.3728433,between 3.15175 and 3.9875
1.7334694,0.16209331,1.515179,0.00065163296,1.0290229,0.03723151,less than 3.15175
3.3765457,0.22025919,1.6739371,-0.07611048,1.0024034,1.8660825,between 3.15175 and 3.9875
4.4092536,0.70299166,1.3567237,0.00677117,2.3261178,3.3403006,between 3.9875 and 4.9075
3.2226784,0.7030759,1.2752696,-0.0049208365,-0.0017783137,2.2957084,greater than 4.9075
2.0239515,0.7713755,1.0058781,-0.000322102,-0.0015798681,0.3662858,between 3.15175 and 3.9875
3.0349505,0.22897947,1.0910075,-0.0013997704,0.9921786,2.3561037,between 3.15175 and 3.9875
3.5036407,0.79443806,1.1954739,0.0009047836,1.9988445,1.686097,less than 3.15175
2.5951824,0.3275782,1.8613261,0.00012569921,0.0013990356,0.92353183,between 3.15175 and 3.9875
1.8516449,0.33373702,1.2834293,-0.0053222543,1.002211,-0.93747675,less than 3.15175
2.3100367,1.2922794,1.403448,-0.0029868886,-0.0012112907,2.7233415,between 3.9875 and 4.9075
3.1114347,0.41852224,1.1589205,-0.011899806,0.001831498,2.40925,between 3.15175 and 3.9875
2.6701925,0.38359287,1.6169841,-0.010756225,-0.003356238,0.3259885,between 3.15175 and 3.9875
2.0763083,0.22899069,0.84095925,0.0025275587,0.0035102344,1.8011798,between 3.15175 and 3.9875
2.7359889,0.41677484,1.7651142,1.0220304,0.9814788,0.43576175,between 3.15175 and 3.9875
3.6938236,0.7127191,1.3308686,-0.00042112125,2.6151342,1.9038455,between 3.15175 and 3.9875
1.5008051,0.8222526,1.1425254,-0.0004138156,-0.00612629,2.332407,between 3.15175 and 3.9875
3.5817702,0.8981082,1.634487,-0.00041347905,1.9790238,1.8197213,between 3.15175 and 3.9875
2.5967665,0.81098485,0.95445627,0.99809045,0.0013177295,0.3267492,between 3.15175 and 3.9875
2.62504,1.4869035,0.44582054,-0.001234391,-0.0019062199,2.591576,between 3.9875 and 4.9075
2.493689,0.12849164,0.9971214,0.0021794206,-0.00016863632,1.5643433,between 3.15175 and 3.9875
2.3483417,0.9043182,0.9468952,1.0342679,1.006129,1.3395358,less than 3.15175
3.3930094,0.54167825,2.1446722,0.0003108112,1.0228721,2.3840053,greater than 4.9075
2.5201128,0.22173981,1.2260236,-0.0109812515,0.001439027,0.7931563,between 3.15175 and 3.9875
4.6202283,0.22424877,1.5226331,0.554791,0.0009811866,4.7607245,between 3.9875 and 4.9075
2.4136834,0.22767752,1.202022,-0.0002180317,1.916942,0.67836016,between 3.15175 and 3.9875
2.1997979,1.1595306,1.2997531,-0.00026910787,1.0100958,2.564477,between 3.9875 and 4.9075
2.195412,1.1267599,2.0541654,-0.0013766657,0.0006606374,-1.0220637,between 3.15175 and 3.9875
2.8506978,0.30884764,1.058935,0.004455969,2.5831115,2.2150233,between 3.15175 and 3.9875
2.8868687,0.49665415,1.5652779,0.9326244,-0.008131517,1.1112047,between 3.15175 and 3.9875
2.9316316,0.37115678,1.8297157,-0.00026391365,1.008159,0.60440516,less than 3.15175
2.623898,0.5683369,0.9575676,-0.00034537003,1.0145926,2.4263136,between 3.9875 and 4.9075
