CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
5.025034,0.9210872,1.6104594,1.074172,1.0220071,4.698373,greater than 4.9075
1.9833331,1.0281758,1.2129799,-0.0038329377,0.01951903,1.6351101,between 3.15175 and 3.9875
1.6555809,0.40843356,1.003089,-0.00014103984,2.0025322,-0.18657802,less than 3.15175
3.1852756,0.71831465,2.0301857,0.012096417,1.008565,0.61763376,between 3.9875 and 4.9075
2.4665983,0.84611994,1.5695484,-8.260016e-06,0.003056675,0.58816224,less than 3.15175
3.8717725,0.33673573,1.6910954,0.0016281427,0.0022246437,2.0976572,greater than 4.9075
3.996724,0.22185107,1.3519558,0.00451077,1.019777,3.19681,greater than 4.9075
2.285439,1.1128066,1.8901541,1.168684,0.0014612663,2.1008182,greater than 4.9075
2.2116678,0.013703661,2.0012712,-7.6999306e-05,0.0062576747,-0.61878943,less than 3.15175
2.673442,0.4981495,1.836535,1.3918024,0.00051409425,0.66683036,between 3.9875 and 4.9075
3.0650072,0.32538542,1.2411058,-0.017249757,-0.0004019586,2.6156325,between 3.15175 and 3.9875
1.8182847,0.31023744,1.3248569,0.0013405979,0.0028590963,-0.18746082,between 3.15175 and 3.9875
1.9646474,0.50293034,0.6567021,-0.0009318162,-0.0015538367,0.8081457,between 3.15175 and 3.9875
2.6877155,0.29901302,1.262794,1.0481608,2.0156014,0.22392541,between 3.9875 and 4.9075
3.4963336,0.57095337,1.5180296,0.00029142317,0.9838355,2.2910082,greater than 4.9075
4.1639547,0.32778266,1.2551779,1.0605673,-0.0012458796,2.5840077,between 3.9875 and 4.9075
1.5129321,0.35214275,1.1600623,-0.010844118,2.0016122,0.9610685,less than 3.15175
2.6658866,0.68585837,0.88142467,1.1369915,2.0160723,1.1539541,between 3.15175 and 3.9875
2.4154453,0.84840757,1.5217341,1.2941128,0.0014680512,1.0192071,between 3.15175 and 3.9875
2.913268,0.87235665,1.481475,-0.00037632132,0.9877333,2.6408489,greater than 4.9075
2.5359347,0.8292775,1.6983917,-0.0010414114,2.013706,-0.61465806,less than 3.15175
3.6508055,0.21580832,1.8184782,-0.008611472,0.009081777,4.3897257,between 3.9875 and 4.9075
3.250061,0.2263668,1.8112359,-0.0006850281,2.1129227,2.327807,greater than 4.9075
2.549105,0.23728979,1.6559986,0.96579343,-0.00083474745,0.84812737,between 3.9875 and 4.9075
2.092709,1.1184189,3.0557642,1.1693035,0.0031799928,-1.6256672,less than 3.15175
5.1797895,0.41350228,2.285223,-0.011609182,2.1228988,3.813046,greater than 4.9075
2.2296712,0.82842517,1.7893617,-0.008274113,1.0103339,0.6511487,less than 3.15175
2.8425596,0.41072574,0.84762377,1.167977,8.286396e-05,2.3860428,between 3.15175 and 3.9875
2.9584994,2.579223,2.0016797,1.389916,0.00020795083,2.4270089,greater than 4.9075
2.424962,0.55504006,0.674566,-0.0006618061,-0.002369443,0.9357982,less than 3.15175
2.2081735,0.3186837,1.6626772,-0.008908971,-0.0024452785,1.0692037,between 3.15175 and 3.9875
3.660759,0.31302953,2.002379,1.2077507,2.0086222,2.6658487,greater than 4.9075
