pop,education,houses,income,xcoord,ycoord,ln_votes_pop
8.76504,7.3377085,7.5732684,10.646652,-87433410.0,28583452.0,greater than -0.441693965696886
9.112535,8.249809,8.173885,11.080724,-96803020.0,37495490.0,greater than -0.441693965696886
8.265294,7.2163424,7.737631,10.671605,-82192710.0,37742400.0,between -0.6999407366495485 and -0.565824729711181
8.559965,7.508296,7.5236893,10.744005,-85261500.0,43179270.0,greater than -0.441693965696886
10.472253,9.583675,9.398192,12.650295,-97062344.0,34721036.0,less than -0.6999407366495485
10.069575,9.298941,8.833746,12.133583,-76346250.0,40897252.0,greater than -0.441693965696886
8.858698,7.667625,7.815345,10.675183,-87657784.0,31753784.0,between -0.6999407366495485 and -0.565824729711181
10.654319,10.052904,9.573665,12.94807,-91383930.0,43377050.0,greater than -0.441693965696886
9.535075,8.790632,8.630304,11.706614,-97326260.0,39096550.0,between -0.565824729711181 and -0.441693965696886
8.827359,7.5531387,7.869961,10.781397,-89874970.0,35602692.0,between -0.6999407366495485 and -0.565824729711181
10.163762,9.803235,9.344442,12.715492,-96750776.0,43378676.0,greater than -0.441693965696886
9.902466,9.175191,9.017697,12.123697,-98890480.0,41323370.0,between -0.6999407366495485 and -0.565824729711181
10.324473,9.826264,9.223398,12.742083,-96745320.0,43583388.0,greater than -0.441693965696886
9.981952,9.104612,8.925301,11.963729,-93895840.0,32019004.0,less than -0.6999407366495485
9.350415,8.51638,8.43222,11.337882,-96106970.0,35576856.0,greater than -0.441693965696886
10.595911,10.17725,9.525886,13.033858,-98818910.0,42511144.0,between -0.6999407366495485 and -0.565824729711181
