pop,education,houses,income,xcoord,ycoord,ln_votes_pop
8.032393,7.24294,7.091748,10.03857,-105237950.0,45936090.0,greater than -0.441693965696886
8.991451,8.175991,7.990953,10.935771,-92299144.0,35279436.0,between -0.565824729711181 and -0.441693965696886
10.282854,9.277757,9.349655,12.386134,-80232530.0,36161852.0,between -0.6999407366495485 and -0.565824729711181
9.883464,9.56586,8.975074,12.259512,-74020220.0,30224188.0,between -0.6999407366495485 and -0.565824729711181
8.630555,7.303868,7.56082,10.520556,-88794810.0,34238372.0,between -0.6999407366495485 and -0.565824729711181
9.915473,9.054183,8.94567,12.2084,-80807544.0,36675330.0,less than -0.6999407366495485
7.5888276,6.829174,6.8811927,9.563837,-98512300.0,34382416.0,between -0.6999407366495485 and -0.565824729711181
7.04226,6.757059,6.1690254,9.342601,-103579736.0,43590240.0,greater than -0.441693965696886
8.586849,7.961036,7.4975533,10.551991,-103424856.0,36347864.0,between -0.565824729711181 and -0.441693965696886
9.137884,7.965302,8.017737,11.052455,-83674400.0,32965562.0,between -0.6999407366495485 and -0.565824729711181
7.8801374,7.3404784,6.8864336,9.823903,-103396280.0,40724184.0,greater than -0.441693965696886
11.104423,10.280775,9.962547,13.289677,-87286200.0,40037544.0,less than -0.6999407366495485
12.100926,11.38184,10.963805,14.15751,-79379980.0,41971656.0,between -0.565824729711181 and -0.441693965696886
10.705179,9.890325,9.488523,12.779772,-97948770.0,45768490.0,greater than -0.441693965696886
10.328706,9.690287,9.417945,12.638181,-97080360.0,40181304.0,greater than -0.441693965696886
10.687211,10.127073,9.6455345,13.054284,-96292850.0,43191080.0,greater than -0.441693965696886
9.759573,9.176009,8.878962,11.92812,-83313816.0,41629050.0,greater than -0.441693965696886
8.216176,7.6970935,7.3289313,10.396537,-101993460.0,38961640.0,greater than -0.441693965696886
13.582468,13.119889,12.455891,16.157467,-71765410.0,53170748.0,greater than -0.441693965696886
9.533505,8.799823,8.568411,11.699795,-79288776.0,40210000.0,between -0.565824729711181 and -0.441693965696886
11.1847,10.77997,10.2069235,13.751333,-92663010.0,43217430.0,greater than -0.441693965696886
10.583422,10.178313,9.667788,12.9315195,-97386630.0,44271970.0,between -0.6999407366495485 and -0.565824729711181
10.204408,9.5889015,9.168275,12.524625,-95630410.0,47398932.0,between -0.565824729711181 and -0.441693965696886
9.623132,8.438244,8.485638,11.530126,-78619704.0,34977244.0,between -0.6999407366495485 and -0.565824729711181
9.478096,8.684694,8.532368,11.795962,-93974000.0,34430052.0,between -0.6999407366495485 and -0.565824729711181
10.042574,9.479237,9.046746,12.331777,-76859490.0,32005316.0,less than -0.6999407366495485
10.98469,9.908691,9.978302,13.262346,-73223580.0,38061668.0,between -0.6999407366495485 and -0.565824729711181
10.274628,9.603079,9.046824,12.409872,-88480520.0,35183756.0,less than -0.6999407366495485
11.716742,11.313168,10.516359,13.946529,-72756260.0,39345132.0,less than -0.6999407366495485
8.403441,7.9545393,7.682619,10.584549,-88394790.0,39244052.0,between -0.565824729711181 and -0.441693965696886
10.692904,9.880361,9.68016,12.836979,-94567880.0,34909276.0,less than -0.6999407366495485
10.3827505,9.772744,9.533891,12.579041,-87467250.0,38199290.0,less than -0.6999407366495485
9.2343025,8.195812,8.25993,11.211026,-80355816.0,37189210.0,greater than -0.441693965696886
10.4335375,9.606063,9.372232,12.648826,-86269560.0,37911450.0,less than -0.6999407366495485
9.612565,8.680951,8.679447,11.641477,-93072910.0,34237370.0,between -0.6999407366495485 and -0.565824729711181
8.9002075,8.130565,7.975231,10.948942,-119816530.0,34280744.0,greater than -0.441693965696886
9.087016,8.001193,8.024508,11.105876,-92630080.0,33435360.0,between -0.565824729711181 and -0.441693965696886
9.318826,8.40202,8.382612,11.306991,-90649560.0,36328388.0,between -0.565824729711181 and -0.441693965696886
8.674705,7.8464255,7.679563,10.778625,-89857020.0,37304444.0,greater than -0.441693965696886
9.577592,8.9620285,8.650536,11.935758,-82997750.0,39481864.0,less than -0.6999407366495485
9.775069,9.211366,8.823363,11.979397,-92292540.0,33202328.0,less than -0.6999407366495485
9.929822,9.200842,8.96541,12.178835,-77483460.0,33900384.0,less than -0.6999407366495485
10.561115,9.608261,9.419832,12.530999,-89446130.0,30657246.0,between -0.6999407366495485 and -0.565824729711181
10.970866,9.943968,9.757109,13.077363,-120478730.0,32331308.0,less than -0.6999407366495485
11.988436,11.204242,10.8235445,14.199878,-78039820.0,33350014.0,less than -0.6999407366495485
10.031711,9.383532,9.182391,12.278742,-95996216.0,42111876.0,greater than -0.441693965696886
8.241671,7.6995354,7.296537,10.376733,-94385630.0,43985900.0,greater than -0.441693965696886
12.372449,11.650102,11.023577,14.558418,-85864740.0,36258830.0,less than -0.6999407366495485
10.488236,10.066653,9.542299,12.771904,-86556824.0,44134464.0,between -0.6999407366495485 and -0.565824729711181
9.638299,8.787509,8.50051,11.576131,-94141304.0,32858420.0,less than -0.6999407366495485
9.96396,9.120822,8.996893,12.197838,-101720776.0,31248474.0,between -0.6999407366495485 and -0.565824729711181
10.991167,10.503299,9.962604,13.346705,-88289176.0,41659468.0,between -0.565824729711181 and -0.441693965696886
8.771051,8.2540045,7.797147,10.928526,-84536510.0,46226076.0,greater than -0.441693965696886
11.008031,10.614543,10.097675,13.246793,-95042700.0,40652400.0,greater than -0.441693965696886
10.390014,9.708395,9.390023,12.769156,-81764310.0,42225224.0,greater than -0.441693965696886
9.07671,8.087128,8.138852,11.132542,-92342410.0,31726088.0,less than -0.6999407366495485
12.6692915,12.357829,11.369004,15.171874,-105885464.0,37487164.0,between -0.565824729711181 and -0.441693965696886
8.873078,7.9040895,7.904908,10.715036,-76719230.0,37717988.0,less than -0.6999407366495485
11.756805,10.906496,10.658784,13.998938,-80660296.0,35009876.0,less than -0.6999407366495485
9.871312,9.232458,8.859227,12.091111,-101368670.0,36958028.0,less than -0.6999407366495485
10.411119,9.8715105,9.443293,12.720035,-80856880.0,33948468.0,less than -0.6999407366495485
8.505416,7.807821,7.586537,10.450489,-95195380.0,40307332.0,greater than -0.441693965696886
10.906534,10.240222,9.713612,13.120992,-82244460.0,36897948.0,less than -0.6999407366495485
10.66057,10.077913,9.527178,12.875054,-82697720.0,42779076.0,greater than -0.441693965696886
