pop,education,houses,income,xcoord,ycoord,ln_votes_pop
8.382045,8.111177,7.5540466,10.749623,-93139710.0,43870390.0,between -0.565824729711181 and -0.441693965696886
10.894673,10.433451,9.86896,13.285955,-90435740.0,44544230.0,greater than -0.441693965696886
9.454489,8.710184,8.594504,11.57403,-81290070.0,43350396.0,greater than -0.441693965696886
8.705387,8.231229,7.7600155,11.206897,-91955810.0,40958668.0,greater than -0.441693965696886
9.742028,8.733956,8.567399,11.826011,-92750200.0,31478528.0,less than -0.6999407366495485
7.4716096,6.897204,6.3876185,9.50334,-98621290.0,40141030.0,between -0.565824729711181 and -0.441693965696886
9.468276,8.556184,8.511956,11.569672,-89153030.0,33160062.0,between -0.6999407366495485 and -0.565824729711181
7.7919936,6.941872,6.776272,9.845723,-83466536.0,41121612.0,greater than -0.441693965696886
7.750358,7.270385,6.88928,9.918575,-92931820.0,39079840.0,less than -0.6999407366495485
8.433931,7.5393267,7.4873786,10.458291,-88578080.0,35930310.0,between -0.6999407366495485 and -0.565824729711181
10.975218,10.088997,9.925286,13.151887,-92661470.0,33098192.0,between -0.6999407366495485 and -0.565824729711181
9.069921,8.021095,8.11679,10.919325,-92633070.0,41688510.0,between -0.565824729711181 and -0.441693965696886
8.792882,8.267444,7.63795,11.065191,-109313070.0,30104242.0,between -0.6999407366495485 and -0.565824729711181
9.489517,8.698194,8.598405,11.497486,-102076090.0,31273132.0,less than -0.6999407366495485
9.695544,8.8416605,8.5185,11.754867,-98812590.0,39643130.0,greater than -0.441693965696886
9.999379,9.259635,8.973034,12.264344,-88382696.0,34890380.0,less than -0.6999407366495485
11.010166,10.517774,10.126925,13.335267,-98942250.0,41651972.0,greater than -0.441693965696886
9.420619,8.663984,8.525644,11.604303,-80958210.0,43581720.0,greater than -0.441693965696886
10.999698,10.242731,9.708697,13.09389,-107776296.0,42000390.0,greater than -0.441693965696886
9.830838,8.991104,8.7737465,12.016951,-94232300.0,30817618.0,between -0.6999407366495485 and -0.565824729711181
12.033205,11.379375,10.917527,14.402906,-87154840.0,43180204.0,greater than -0.441693965696886
11.348435,10.671751,10.234601,13.637692,-87639460.0,39868116.0,between -0.6999407366495485 and -0.565824729711181
8.333755,7.2594976,7.305544,10.194622,-101125300.0,35106584.0,between -0.565824729711181 and -0.441693965696886
9.613273,8.728281,8.501251,11.626287,-78517030.0,34984444.0,between -0.6999407366495485 and -0.565824729711181
9.933307,9.311769,8.896863,12.233253,-78250540.0,36026388.0,between -0.6999407366495485 and -0.565824729711181
11.179118,10.345634,9.94734,13.322039,-104246630.0,42753572.0,between -0.565824729711181 and -0.441693965696886
9.0299015,8.141698,8.153217,10.988917,-94876056.0,35125700.0,between -0.6999407366495485 and -0.565824729711181
10.526724,9.5850725,9.439837,12.608502,-86454030.0,31617296.0,less than -0.6999407366495485
12.074624,11.42625,10.845405,14.4088335,-84097544.0,42113332.0,between -0.565824729711181 and -0.441693965696886
9.979741,9.041499,9.232321,12.024234,-93100340.0,28757332.0,between -0.6999407366495485 and -0.565824729711181
10.507414,9.8918915,9.617159,12.681933,-91636616.0,40965028.0,between -0.6999407366495485 and -0.565824729711181
10.862984,9.984114,9.837383,13.010449,-99808380.0,38607310.0,between -0.6999407366495485 and -0.565824729711181
7.6246233,7.1457705,6.6955624,9.754777,-89498360.0,41508156.0,between -0.565824729711181 and -0.441693965696886
8.561384,7.6962695,7.6722426,10.480048,-75663650.0,38991636.0,between -0.565824729711181 and -0.441693965696886
10.54019,9.944247,9.453377,12.905436,-72677720.0,38537364.0,between -0.6999407366495485 and -0.565824729711181
10.028239,9.127232,8.845759,11.951719,-87350370.0,46788190.0,greater than -0.441693965696886
8.09007,7.6482654,7.0124288,10.278044,-107635944.0,49912290.0,greater than -0.441693965696886
9.246446,8.006004,8.211858,11.14405,-93955130.0,28373040.0,less than -0.6999407366495485
10.518222,9.972828,9.623133,12.793865,-82735416.0,41051000.0,between -0.565824729711181 and -0.441693965696886
9.508798,8.48574,8.50671,11.3462,-84926790.0,34418360.0,between -0.6999407366495485 and -0.565824729711181
9.089215,8.247129,8.062484,11.002259,-98385000.0,31103238.0,between -0.6999407366495485 and -0.565824729711181
11.792986,11.522472,10.8950615,14.308551,-79310104.0,44384564.0,greater than -0.441693965696886
9.319411,8.8614235,8.335449,11.529174,-101586810.0,39768424.0,greater than -0.441693965696886
10.596776,9.357641,9.464864,12.571477,-77110390.0,31771726.0,between -0.6999407366495485 and -0.565824729711181
9.539684,8.619845,8.521707,11.499679,-91012456.0,30760280.0,between -0.565824729711181 and -0.441693965696886
8.585884,7.939382,7.6850715,10.940687,-114594890.0,32234330.0,between -0.6999407366495485 and -0.565824729711181
8.949855,7.897647,7.983556,10.693584,-89316860.0,30720302.0,between -0.6999407366495485 and -0.565824729711181
12.363614,11.879846,11.521388,14.851581,-97748420.0,34703116.0,between -0.6999407366495485 and -0.565824729711181
11.315377,11.056679,10.307596,13.80401,-99553100.0,43053156.0,greater than -0.441693965696886
8.717729,7.890432,7.770597,10.672491,-95382770.0,44113696.0,greater than -0.441693965696886
9.280052,8.912106,8.135824,11.669693,-107583530.0,40638984.0,between -0.565824729711181 and -0.441693965696886
10.6548395,9.958076,9.568843,12.891681,-81774344.0,33039072.0,between -0.6999407366495485 and -0.565824729711181
9.321035,8.27796,8.354643,11.011851,-89481650.0,36618900.0,greater than -0.441693965696886
10.38549,9.766549,9.364235,12.612478,-91230090.0,39736532.0,greater than -0.441693965696886
10.780349,10.0489435,9.589225,12.959317,-109907290.0,35307668.0,between -0.6999407366495485 and -0.565824729711181
9.672966,8.627764,8.821605,11.501804,-88961730.0,36530876.0,between -0.6999407366495485 and -0.565824729711181
10.119037,9.37147,9.04544,12.439271,-99471870.0,47471110.0,between -0.6999407366495485 and -0.565824729711181
10.879466,10.215413,9.670285,13.111688,-97382180.0,34478736.0,less than -0.6999407366495485
9.134418,8.349364,8.0369215,11.481856,-72790910.0,32750830.0,less than -0.6999407366495485
10.520357,9.857166,9.450417,12.737457,-86070210.0,36388770.0,between -0.6999407366495485 and -0.565824729711181
10.210619,9.469498,9.211229,12.44081,-83939580.0,39199636.0,between -0.565824729711181 and -0.441693965696886
7.5240564,6.794843,6.3713455,9.321493,-99305510.0,37383692.0,greater than -0.441693965696886
11.616465,11.039967,10.520269,13.7382345,-95948750.0,35973292.0,between -0.6999407366495485 and -0.565824729711181
10.576968,9.791083,9.591254,12.842631,-79544024.0,36053990.0,between -0.6999407366495485 and -0.565824729711181
